UTTERANCE,LABEL
yeah my first one I say a unicorn or donkey thing people say ram than a fish and then the triangle guy and then the dog with its head cut off its like I dont know I dont know how to describe it its like its neck its super long and that its cut off and then its tail is like a little square thing,0
is the third thing could also be like a fish is like an arrow pointing down on most of the triangle tale,0
yeah I forgot that people call it that,0
ok I think I got it,1
I have a swan a dragon a duck and a flying bird,0
got it,1
I have a dog running down a bunny a donkey unicorn looking thing again and a whale,0
got it,1
an arrow a boat thats sideways a birthday cake and a right side up sailboat,0
got it,1
I have a mountain triangle square triangle with shape cut out two triangles cut out of it and then a plant,0
got it,1
the torch a sailboat Abraham Lincoln triangle and square,0
got it,1
I have a palm tree triangles speed boat and then a sailboat,0
can you repeat those please,0
a hoo why did I say a hoo a palm tree a triangle a speed boat and a sailboat,0
got it,1
I have a chevron a shark with a box on its head a triangle with a shaped cut out and the house with the tree,0
got it,1
I have a chicken an upside down chicken I have a duck I have a flying bird and a rooster,0
did you say chicken duck flying bird,0
yes,0
got it,1
I have a duck a crab a dragon and a flying bird,1
I have an upside down server I have a handkerchief lady sideways that guy falling out of the plane and then I have regular handkerchief lady,0
got it,1
I have an apple a teepee with two doors a tugboat and a parallelogram,0
got it,1
turtle a fox sorry I dont think its my turn a turtle fox a rabbit and then a dog,0
I got it but I dint know how you see dog for that last one,0
hang on,0
its snout is kind of like pointing to the right like that triangle cut out and its ears flopping behind it and then have something coming out of its forehead about all the rest is maybe its other ear,0
thats pushing it but Im done,1
I have a dog running down I have dog with its mouth open the square nose facing the left and they have another dog acing the let to put his ears are up and then a rocketship,0
got it,1
a barn a steamboat a ramp and a capital be,0
got it,1
dog that cat a llama looking thing and a cat sitting down and has spots in it,1
I have a tree a steamboat a shape and a vase,0
got it,1
I have guy reading a book hes lying down I have guy walking downward guy kicking and cry,1
a crow loch ness a peacock and a swan or duck,0
the first two can you repeat those a smaller one on top for the second one,0
the first one is like a crow and its heads facing up and the smaller one is second and looks like a loch ness monster,0
ok got it,1
I have a boat tetris um another boat with one sail and a house my speakers stuck,1
loch ness a little bird a swan no not a swan a peacock and a flying bird,0
oh okay,1
whoops um okay i hae a pacman looking guy with a bunch o other unnecessary shapes and then a guy reading a book looking down salsa dancing girl and triangle guy,0
got it,1
I have a boat thats upside down with a square on it the three sailed sailboat the shark with a bow on its head and the two sail sailboat,0
got it,1
I have an upside down submarine kinda looks like the loch ness monster um a skinny grow fatter crow and a swan,0
got it,1
I have a flying bird a flamingo loch nest and an upside down flamingo,0
got it,1
got it,1
a house a rightside up vase a sidewsays vase and a shark with a box on its head,1
I have my code I dont know to describe this one ever shes the woman going up for it and a dress I think people are lady in a dress am the server guy the guy taking a big step and then the guy walking upright hold on,0
did you get all that,0
got it,0
got it,1
got it,1
I have a dragon a seal an upside down flamingo and a rooster,0
got it,1
ive got loch ness monster sideways loch ness monster giant weird shape and then a kangaroo,0
got it,1
I have an arrow I have a seal I have a boat and I have like an avalanche of shapes,0
got it,1
loch ness monster flamingo uh dragon swan,1
I have a dog I guess I dont oh god this can be terrible maybe you should explain this,0
is the last one like kind of like a line and then shapes coming out of the line,0
okay got it,1
I have like a whale I guess a submarine a bunny and upside down indian guy,0
uh I think I got it,1
all right ive got a bird with its neck crunched up upside down duck dragon and then a flamingo looking backwards,1
I have a parallelogram um a diamond looking thing a boat like a houseboat and then a sailboat,0
got it,1
Ive got Abraham Lincoln Native American a sailboat and then a houseboat,0
got it,1
upside down bird flying skinny crow bird flying down giant bird,1
sorry I have a candle thats not lit I have tetris a christmas tree and an arrow,0
got it,1
um did you get the tangrans,1
um I have a desk a candle a boat and a house,0
got it,1
I have a llama a whale the submarine and then this weird big shape kind of like a stingray,0
got it,1
I have a house a boat okay I have a house a boat sideways house and a pot,0
got it,1
Ive got a boston terrier a squirrel a dog going down and then looks like a horse with its front leg raised up,0
got it,1
I have a crab a swan a big duck thats flying to the bottom right corner and then a big dragon flying upward,0
got it,1
Ive got the freckle fox this weird thing with like a parallelogram shaped head Ive got this weird message shapes we can never name then I have like a dog with its mouth open,0
um can you repeat that,0
got it,1
this will be fun so I have weird shape with two triangles pointing to the right and then I have it kind of looks like a bong um like a like a hookah or something I dont know and then a boat and then a pipe,1
got it,1
I have weird lady wearing a dress I think is what you called her guy kicking arrowhead guy and then upside down server,1
Ive got a house the russian guy tetris and a birthday cake,0
got it,1
I have a bird flying to the bottom right corner I have an upside down chicken I have a bird flying to the top left corner then I have an upside down bird,1
Ive got a speed boat a pipe half an apple and an arrow,0
got it,1
I have a coat hanger I guess a candle an axe and a speed boat,0
got it,1
I have a seal a rooster a chicken and a sea monster,1
Ive got a dog the weird mess of shapes squirrel standing on its hind legs then a submarine,1
got it,1
upside down submarine a swan a rooster and a crow,0
got it,1
i have a it looks like a unicorn a dog a submarine and a fish,0
got it,1
got a sailboat half a stop sign a bridge and a pipe,0
got it,1
I have a girl running like Tina I have a guy walking down I have weird lady wearing a dress and then I have guy racing a car,0
got got it,1
can you repeat that,0
yeah Ive got a big bird flying up a bird with a tail a hummingbird thing and then the skinny crow,0
got it,0
ok I have the dragon I have the flamingo I have the smaller flying bird and then a bigger flying bird,0
got it,1
I have the yacht thats right side up the apple the bridge then the yacht thats pointing up,0
you get that,0
the bridge is the third picture and apple the second picture,0
so i all sorts of messed this up but i got it now hitting done,1
okay I have a bunny I have a ram is what its been called going downward with like its triangle feet then I have this other animal thats like has triangle feet and its going up to the upper right corner then I have like an aardvark or something I dont know its like a bigger creature,0
got it,1
earlier Ill go again triangle diamond iron christmas tree indian,0
got it,1
hold up,0
all righty i got a dragon a crow with its head to the left crow with the head at the bottom and the flying bird is the fourth picture,0
got it,1
sideways house triangle diamond a rocket and then the last one i guess is a sailboat if you tilt your head to the right,0
got it,1
the-- the laying bunny sitting bunny loch ness monster and a squirrel,0
the last one is like standing on one foot,0
yeah I think it was like a squirrel with mario hat on but I dont know if you see that or not,0
ok Ill remember that hitting done,1
okay I have a sailboat sailboat pipe it just looks like a big c and then a pyramid,0
got it,1
flying bird loch ness seal crab,0
got it,1
crab bunny ram uh other animal with a tail on the left side,1
dude you might want to get that checked out the triangle hump is a second one and then the third one is a hummingbird and then the last one a flying bird,0
the hummingbird has like the little wings like the triangle wings,0
got it,1
okay I have like a whale or a tornado thats the first one then I have a ram then I have a squirrel then I have a fish going downward,0
okay so I see two rams which one the squirrels on its back feet Im guessing it only has two triangle legs and not three,0
okay and which which one is the can you just resay them all Im sorry,0
no problem the first one is like a tornado second ones the ram third one is a squirrel with his head like on the left side and then a fish,0
okay I think I got it,1
okay I have a cat going upward I have a sideways rocket then I have a regular rocket then I have some other animal with like a tail on the right side,0
I think I got it,1
yeah I have a hat a speed bow a triangle bodied person and a triangle,0
forty seven knots I got it,1
upside down doing the splits upside down with like a weird arm a person with a dry giant triangle body and then a person bent over holding a triangle,0
got it,1
I have a speed boat a palm tree a half a tree and a tug boat,0
perfect,1
pipe microscope um half a christmas tree and then a trapezoid,0
the second one is that same whatd you say it was earlier a yacht thats the second one,0
now that I look at it looks more like a microscope yeah I got it,1
okay I got a fish loch ness ram and tornado or whale,1
lobster flamingo uh I think you said it was a hummingbird but it has two big wings and then a crow,1
got it,1
hummingbird flamingos seal rooster,0
got it,1
upright loch ness loch ness facing down the chicken leg tornado whale thing and then the kangaroo,0
got it,1
sailboat seal chevron and uh uh gosh Juliana describes so well earlier avalanche,0
got it,1
flamingo loch ness swan dragon,0
done,1
oh god I suck at these animals okay its like a on one leg whatever this animal is you described it earlier is like wearing a hat I cant remember what though then I have like a dog going downward and I have like a dog with like we could see the four legs and its going to the right and then I dont even know if this last thing is supposed to be,0
does the last one kind of look like uh does it kinda look like a hand puppet,0
okay yeah lets go with that,0
got it,1
the tornado the loch ness the rabbit the fish,1
got it,1
okay so the ramp the rupee the boat the upside down sailboat,0
got it,1
Abraham Lincoln indian three sail sail boat and then the other boat,0
got it,1
microscope ramp house uh vase,0
got it,0
okay I have a upside down sailboat three sails sailboat regular Russian guy and then oh Abraham Lincoln at the bottom,0
got it,1
alright I have cat turtle chipmunk fish,0
I only heard chipmunk fish because the fricken query was very loud,0
our cat and turtle and then chipmunk fish,0
got it,1
finally okay I got the house with the arrow chimney I have the other house I have the birthday cake and I have the avalanche,0
got it,1
I have the fat raptor I have the turkey flying up I have the two legged duck I have loch ness monster,0
got it,1
ax sailboat house windmill,0
got it,1
sailboat a ramp a rectangle missing corner houseboat,0
I assume the the thing missing the corner kind of looks like a cliff like youre falling off of it thats the third one,0
yeah its the rectangle missing the right corner,0
got it,1
oh man two flamingoes look alike I have a upside down flamingo with a full triangle foot and then I have the other flamingo thats upside down then a swan then a crab,0
got it,1
all right i have the nacho dance i have the windmill i have the unfinished desk i have sailboat,0
yea,1
okay I have giant handkerchief lady I have walking lady I have arrowhead and I have triangle chest,0
got it,1
I have jumping JT Hitler I have triangle dude sideways I have dude upside down I have what people call the batman mask I dont see it its that weird shape,0
yeah I just learned that was the batman mask earlier today even though Ive heard a lot about it okay I got it,1
okay I have tornado I have a dog with a square snout and like a human foot in the back then I have a cat then I have this other weird dog,0
got it,1
I have the camel I have the llama I have the dog with human foot I have fish,0
I have got it,1
flamingo loch ness monster duck with too little legs and a flying bird,0
totally have that,1
Abraham house candle hammer,0
done,1
okay I have tornado Ive loch ness monster I have what Matt refers to as a pooping lion and then I have a ram,0
is the pooping lion standing on one foot,0
that it is sir,0
alright got it,1
I have tetris I have avalanche I have sailboat I have house,0
got it,1
okay I have arrowhead I have laying on his stomach reading I have bending backwards with the weird arm and I have kneeling pizza,0
Im just a little confused sorry uh is the second one looks like a guy holding a triangle sideways and the third one looking like a guy praying,0
um the praying person kind of looks like the one at the bottom to me its like the really big picture with the person on their knees the third one is somebody bending backwards on one foot and has a weird arm up and the second one was somebody lying on their stomach reading a triangle so yeah I think you had that one,0
ok I see it now ok I got it,1
honestly Im trying to see it I dont really see it but I know what shape youre talking about so I got it,0
all right and the last ones the boat,1
ok I have the giraffe I have the lobster I have the llama and then I have the prairie dog question mark its on its two back legs,0
uh what were the first three,0
no prob Bob I have the giraffe first the lobster second and the uh uh llama third then I have that prairie dog,0
got it,1
jeez louise alrighty I got the upside down arrowhead dude I have the field position dude upside down and then I have the field position dude with his head facing up and then handkerchief lady,0
got it,1
raptor rubber ducky loch ness monster and then the turkey with a triangle hump,1
I have guy running up I have upside down triangle body dude I have batman mask and I have a woman running to the left,0
got it,1
okay triangle tree sailboat and then the the upside down slope,0
got it,1
I have flip front flip dude I have dancing lady I have leg split dude I have guy sliding slip and slide dude,0
got it,1
ok loch ness monster rooster flying bird and then turkey uh oh go away speak,0
got it,1
handkerchief kicking long arm guy bending over praying or to me looks like hes praying sideways,0
praying sideways is at the bottom right,0
yeah,0
got it,1
I totally got that right Nia what the heck,0
okay I have a parallelogram an apple a sailboat and an arrow,0
got it,1
I have a letter b I have ruby I a triangle I have a bridge,0
giddy up,1
sailboats scissors apple pipe,1
baseball field loch ness monster headless dog turtle,0
mm-hmm,1
tornado hand puppet a dog with a square snout and then the weird uh squirrel thing I forget I forget what its called,0
a ram but yeah I got it,1
laying down bunny cat crab dog,1
iron pot ax avalanche,0
got it,1
upside down boat a hammer nacho dance sailboat,0
got it,1
oh my god I have Lance Armstrong I have tina running to the left I have break dancing dude and I have weird tale dude,0
got it,0
I have an arrow I have a c and then I have a bridge and then I have a weird shape looking thing,0
got it,1
okay there you go spaceship swimming the spaceship going down a bunny a t rex or something and then the spaceship going up,0
got it,1
I have it looks like a stem of a rose has like two triangles coming out of it um a fish swimming down a cat and then an arrow pointing down with like a square on top,0
got it,1
Ive got a fish swimming down like something on its hind legs an alpaca and then a whale,0
got it,1
Ive a guy crunched over in fetal possition and then I have I dont even it looks like a little kid playing in a sandbox if you look at it sideways and then an upside down server and then a guy walking his dog,0
I think I got it,1
Ive got a crow Ive got the dragon thing upside down flamingo upside down flying bird,1
I have a bow an upside down mountain a coat rack hanger and a sideways sailboat,1
got a bird flying up a crab like a turkey vulture or something and then upside down bird with a tail,0
got it,1
I have a sideways sailboat a triangle um a were triangle to triangle shape guy I dont know what it is and then a spider,0
got it,1
Ive got a house with like a chimney or something kind of looks like a lighter also then a sideways bowl a sailboat then upside down boat with like a box on it,0
got it,1
I have a palm tree with the biggest leaf facing the bottom right corner I have another palm tree with the biggest leaf facing the top right corner parallelogram and a boat,0
got it,1
got a giant bird flying bird a flamingo and then a dragon,1
I have a bridge um the weird shaped thing thats not sideways and has a little door cut out in and then I have the weird shape thing that is sideways with the door cut out and then the apple,0
got it,1
oh those first chair I need to think of something different,0
all right so the first one fuck the first one the second one a kind of looks like a dog looking up for something its tail looks like a pipe tails going up towards the top right corner its heads looking up to the top left,0
got it,0
i think the dems broken,0
I clicked done but I dont know whats happening,1
okay I have triangle square iron christmas tree and indian guy,0
got it,1
got the dragon a sideways crow upside down crow then a bird flying up,1
I have a house and a chimney a triangle and a square where three shape thing and a rocketship,0
got it,0
yay its broken again,1
okay Ive got a bunny laying down a bunny on its hind legs the weird like sea monster shape than the t rex thing,0
got it,1
I have a sideways sailboat a sideways pipe a c and a triangle,0
got it,1
Ive got a giant bird a loch ness monster a seal and then a crab,0
got it,1
I have a crab looks like a unicorn pony horse looking thing a bunny and then the thing on its hind legs kind of looks like little fox squirrel looking guy,0
got it hold on,0
I got it,1
Ive got a crab a big turkey vulture bird then a dragon thing then a giant flying bird,0
Im sorry I have I have crab here just repeat,0
have a crab I have the turkey vulture this dragon hummingbird thing and a normal flying bird,0
ok I think I got it,1
okay I have like it looks like a square with a little triangle at the bottom um a fish swimming down the horse pony looking thing and then another horse pony looking thing but its nose is facing the right,0
got it,1
Ive got the rocketship thing going down rocketship going to the right this weird shape thing and then a fox,0
got it,1
I have a boat with a triangle coming out of it I have weird triangle guy I have sideways triangle and then I have a speedboat,0
got it,1
Ive got the server upside down pregnant lady upside down guy doing the splits and then that last guy with like a long arm,0
got it,1
I have a boat sideways christmas tree speedboat and then palm tree with longest leaf facing the right,0
got it,1
got a pipe half a christmas tree um that weird shape and then the eraser,0
got it,1
I have weird shape looking thing a pony looking thing kind of looks like a dog I dont know um a fish and a loch ness monster thing,0
got it,1
Ive got the dragon sideways crow upside down flamingo and a crab,0
got it,1
I have big guy running upward um I have I dont know what this is like as a square had a triangle like chin I dont know I dont know what it is and then guy with an arrowhead and then server guy with a big butt,0
got it,1
alright I have dragon seal upside down flamingo upside down rooster,0
broken button,0
Ben we almost got a hundred,0
its jinxed now its frozen,1
okay I have I kinda looks like a submarine um with a square facing the right and then I have a sideways one and its facing the squares facing downward and then I have this weird bug balloon like hot air balloon and then I have a kangaroo,0
got it,1
I have an arrow facing to the right then a seal then this weird triangle things like three triangles in it then I have the avalanche,0
got it,1
I have sea monster upside down flamingo flying bird and a swan,0
got it,1
um ok theres this weird thing with a square head thats facing to the left this weird mess of shapes then I have a boston terrier then a t-rex,0
got it,0
did you say you got it,0
all right so i got the sailboat the pipe the scissors the cave,0
got it,1
uh okay I have the crow the swan the flying bird and the duck,0
got it,1
got it,1
got it,1
okay so the third one down is the triangle then the very first one is a cave the last one is a steamboat and then the second one is a crab,1
I have the duck the flamingo the swan and the flying bird,0
sorry can you do that again i got a query,0
I must have said that before yeah I got it,1
alright so the second to last one is a guy running to the right and then before that its the lady with a handkerchief or whatever and then after the running man its the guy with the triangle body dude and then the very top one is the really messed up batman mask,0
I got it,1
speedboat triangle body triangle sailboat,0
got it,1
got it,1
ok dog rocket ship Loch Ness monster fish,1
so theres a boat on the sea then it goes through an arc with a parallelogram,0
got it,1
got it,1
got it,1
okay this triangle square is going over an avalanche theres a seal there cuase theyre in the antarctica and then theres like a little duck there too,0
got it,1
oh give me one second,0
so theres this boat its a speed boat and hes chasing the sailboat so its probably going to catch up to it fast but the sailboat has like a vase full of diamonds thats why was trying to catch him,0
got it,1
ok so theres this lumberjack with a hammer and he needs to know where to hammer so theres arrows and then hes building this house thats like got an arrow as a chimney and then he will goes build another house,0
sounds like one hell of a lumberjack,1
is the first lumberjack standing like upwards,0
well one was talking down to the other one so I dont know if that does that give you an answer,0
I got it,0
alright and just to make sure this is what you got whats your very first picture,0
a house,0
good good,1
okay my bad okay so theres two caves one is right side up another one is sideways and there is a pipe in this cave with an apple,0
all right okay,1
got it,1
okay batman called for a pizza delivery man so the pizza delivery mans under him and then the triangle body wanted some pizza too so hes running towards the pizza guy and then the weird last shape,0
yes that weird last shape,1
is it second,0
yep its a cat head,0
okay I got it,1
its a nice family tale,1
got it,1
ok I think I got those,1
got it,1
oh okay well theres half a christmas tree and then a triangle bodied guy on a boat a sailboat that goes under a bridge,0
got it,1
alright I got uh the hoof print and then the house and then the windmill and then the step,0
got it,1
ok this guys running towards the right to a guy with the splits and then a guys kicking a football while a lady is also dancing,0
okay,1
got it,1
okay I have a sailboat thats sailing away from a mountain an unfinished desk on top of a teepee,0
ok,1
do I have a whale of a tale for you so its the whale and then the rabbit and then the fish and then the uh the like running dog but give me a second,0
all right and then theyre in the reverse order that i told you,0
ok,0
did you get it,0
dog fish bunny whale,0
yep,0
ok I have a sailboat thats sideways a hoof print an upside down sailboat and the house,0
got it,1
that took a while ok Ive got a dog going down a squirrel a crab and then a dog thing walking to the left,0
got it,1
houseboat sailboat windmill feather,0
got it,1
ive got a kettle a windmill an iron and a mountain,1
weird curly tailed dog cat baseball field hand puppet,0
got it,1
flamingo bird with a tail duck with two feet crab,0
got it,1
rubber duck a hummingbird crab flamingo,0
got it,1
Ive got a ram a fish swimming up fish swimming down ant eater,0
got it,1
the bob named swan-- swan named bob dragon duck flying bird ,0
I got it ,1
but bunnies can swim,0
not like that,1
yes they can I have an arrow a sailboat chasing the arrow on the sailboat theyre eating a birthday cake with another sailboat thats right side up,0
got it ,1
okay so I got this mountain and its upside down because someone pressed the triangle square shaped button and then it caused the pyramids to collapse from the inside and Abraham Lincoln is just rolling in his grave,0
got it,1
I got it,0
I hit done,1
okay so I got this palm tree that got knocked over because someone pressed this triangle shaped button and now theyre getting away on their speed boat and while getting away they just knocked over this sailboat because theyre jerks,0
got it,1
okay the chevron was painted by this russian man inside of a teepee but it is actually not a teepee it was a tent inside of a house,0
got it,1
I didnt have it Im so sorry so this upside down bird with a tail is running upside down because he was jealous of this duck that could swim upside down this bird decided to fly straight down into the water but wound up going up the ass of a rooster,0
okay I got it,1
okay a rubber duck got pinched by a crab but the dragon was friends with the duck so the dragon and flying bird were friends duck crab dragon flying bird,0
I got it,1
got it,1
I got it,1
so Ive got this cat looking down at the bunny who is totally going to pounce on the bunny hes racing the tortoise meanwhile theres a dog whos just minding his own business hes like Im not getting into this,1
cool cool got it,1
wheres the b,0
the b is batman,0
so batmans third,1
five seconds,0
thats pretty neat,0
sorry I was answering a query so we are at a petting zoo where theres an alpaca a fox spotted fox a smaller like cat and then a terrier dog a half dog half a spider,0
uh huh,0
got it,1
its okay I got,1
okay so theres arrowhead man and then the square man and then the guy reading a book and then the ninja,0
I got it,1
so ive got this bird whos all crunched over and then ive got a crow a duck with two feet and the loch ness monster,0
got it,1
okay so theres tetris theyre playing tetris while eating hot soup which is like kind of like a sailboat with one sail so tetris hot soup then theyre on the sailboat and then they go to their house,0
I gotcha,1
got it,1
ok so the salsa dancing lady is so excited because the pizza man is coming right under her like coming to give her pizza right under her and then this guy is the next guy is just chillin with a book because he doesnt like pizza but then the last guy is running towards the guy with the book to get past them to get to the pizza,0
got it,1
which sailboat has two sails,0
the russian one,0
okay got it,1
okay so we have the story of a a crow but its a bad story because at first shes skinny but then he gained a lot of weight and he becomes bigger but then he turns into a beautiful swan but then gets eaten by a Loch Ness monster,0
maybe he was anorexic at the beginning we dont know,1
so i grabbed this bird whos flying and then right beneath him is some type of flamingo who thinks hes a bat a flamingo wakes up and starts walking down the wall and then gets eaten by the loch ness monster and thats our story,0
got it,1
okay so theres this fish it gets eaten by a fox lying down or a cat but then the stingray stings the fox and then a fish is just chillin downwards,0
I got it,1
okay so we got this bowl thats falling on top of a russian and it hits his head and then it falls sideways and its all taking place inside this house and his moms gonna be pissed when she comes home,1
hes butlering all right,1
okay so I got this fish swimming up to try and escape the Loch Ness monster whos right behind him then theres this ram whos like Ill stop you and this fish shes like I dont care I dont give a shit,0
got it,1
okay so we have a gymnast whos doing the splits upside down which is very gymnasticky but then a dog person comes by to see a lady with a handkerchief thats on her side but then he does and hes a coffin man,0
got it,0
okay I have the guy with a split legs the model walking down the guy doing one legged push up and the pregnant lady,0
got it,1
ok I have the swan the flamingo the loch ness monster and the crab,0
got it,1
fetal positions split leg triangle body weird shape,0
got it,1
I have the tornado I have the loch ness monster I have the dog and I have this weird thing I think its a shark I dont know,0
I got it,1
I have the ram the tornado the arrow going up and the weird dog,0
got it,1
I have the slope I have the triangle man I have the upside down apple then I have the big normal apple,0
got it,1
I have half a christmas tree a bridge a cave and a half stop sign,0
got it,1
okay I got a sailboat I have an arrow going to the right I have the chevron and I have the pot,0
I got it,1
got it,1
I have the crow the crabs the loch ness monster and the rubber ducky,0
got it,1
bunny fish bunny laying down giraffe,1
okay I have the woman standing on one leg bending backwards I the person with a weird tale I have the person laying down reading a triangle and then I have the falling lady,0
got it,1
I have the split leg guy the square body guy the guy holding a pizza and the arrowhead guy,0
I like the pizza I got it,1
I have sailboat arrow bridge slope,1
bridge apple bit out of bridge with two cut outs and then teepee with two cut outs,1
ok I have the palm tree then I have the christmas tree then I have the slope and then apple,0
got it,1
I have the split leg guy the guy running to the left the guy with the weird flipper arm and then the weird last shape,0
we call the weird arm guy JT Hitler Im hittin done,1
okay I have the hoof print I have the house I have the desk and I have the candle holder,1
got it,0
I have the unlit candle the triangles and I think Julie said this is soup,0
I got it,1
okay Russian guy a christmas tree desk and the sail boat,0
got it,1
I have the arrow guy head guy the guy dancing like the stinky leg the pregnant lady and the guy kicking a football,0
got it,1
got it,1
I have the big flying bird the crab the seal the flamingo,0
got it,1
ok JT Hitler arrowhead a square body walking down and then holding the triangle,0
got it,1
a sailboat with three sales the teepee the Russian sailboat with two sails,1
arrows uh arrows going up and down I should say and then a sailboat and then the triangles going to the left and then the hoof print,0
got it,1
flying bird crow raptor duck,1
okay a triangle man apple home plate and then it kind of looks like a letter b there like that diamond white diamond in the middle,0
I got it,1
I have the arowhead the guy in a race car going up the model walking downwards the salsa dancing lady,0
got it,1
oh no,0
I have the pot I have the hot soup slash sailboat then I have the axe then I have the seal,0
got it,1
I have the cat the baseball field the bear and the weird robot dog,0
I got it,1
JT Hitler square body walking down a pizza and then the bending backwards on one food and the weird arm ,0
got it,1
I have a crab a bunny a chipmunk and a dog robot,0
got it,1
oh boy okay I got flying bird going straight up I have the seal I have like the kind of upside down flying bird and then I have the flying bird going to the left,0
yep I got it,1
a whale with a mouth a standing up cat a dog going downward and a horse with a long tail,1
got it,1
I have a rocket ship a fish with an open mouth a dog and a chipmunk,1
okay Ive the pizza on his knees I have the woman with the triangle chest I have the person lying down thats like going straight up and then I have upside down hitler,0
got it,1
I have the teepee the sailboat the apple the full apple then apple,0
got it,1
okay a weird weird tail person then the lady walking giant triangle chest person and the other person falling,0
got it,1
uh Russian candlestick iron tetris,0
yep,1
ok dancing lady giant person running uh the lady thats like falling down and then the person bending backwards on one foot,0
got it,1
the two sail or the sailboat thats right up beside the candle the boat with cargo and the sailboat thats upside down,1
Ive got seal rubber ducky flamingo flying bird,0
got it,1
mountain teepee arrows unfinished desk,1
sailboat speed boat apple a letter b,0
got it,1
house small boat teepee seal,0
got it,1
ok person with a leg straight up triangle chest lady butler holding a triangle and arrowhead,0
I got it,1
I have the model walking upward the arrowhead guy fetal position weird shape,0
got it,0
all right so for my first one i have a hexagon and then the x and then a boat and then like a square with stuff to the right,0
does the last one look like a key,0
yeah yeah it does look like a key,0
okay got it,1
got it,1
is the very last one looked like a kind of like a camel without legs,0
yes,0
I hit done,1
I have a flamingo a flying bird a duck with two legs and then a duck or a bird with one tail moving like a crow,0
got it,1
okay got it,1
