UTTERANCE,LABEL
so k dose k,1
yeah ok I get the eraser the triangle the toothed thing and then the jewel,0
got it,1
I got that meow,1
got it,1
I got the woman holding the handkerchief I had the more clear guy standing on one foot and then I had a little fuzzier dude standing on one foot and then I have chris,0
okay,1
got it,1
alright I got iron hoof hot soup letter e slash desk,0
ok,0
ok I have the arrow the yacht the pipe and then the other shape,0
got it,1
all right ive got the turkey looking up the road runner the turkey looking down at the flying bird,0
got it,1
I have the arrow the yacht the stripe with the dots and the bowl with a triangle,0
sorry can you say the first two,0
I havethe arrow pointing left and the yacht,1
all right ive got the guy holding the triangle no legs person on their knees reading a book a little kid running a big guy running,1
the last two is the little kid running and the big guy running,0
got it,1
okay I have the boot the cliff the picture frame and the house with the chimney,1
all right got the birth ive got the um birthday cake first the bowl the seal and then the bird or rocket ship thing,0
got it,0
oh just a second,1
okay I have the pipe the rectangle with a slice cut off the diamond thing and the apple,0
all right sorry you said diamond apple last correct,0
got it,1
all right ive got the rubber duck first flying bird triangle wings second crow and then the big bird with a triangle back,0
got it,0
okay I have the deer print the upright sailboat the windmill and the sideways sailboat,0
got it,0
all right um upside down crow road runner seal turkey,0
got it,0
okay I have half of the christmas tree the sailboat the arrow and triangles and then like the crab or whatever,1
got it,0
got the loch ness monster the swan the flying bird triangle wings upside down flamingo,0
got it,1
okay I have the upright sailboat um and then the other sailboat with two sails that are facing the same way and the step and then the sideways sailboat,0
got it,1
um Ive got the sideways crane upside down rooster seal roadrunner,0
got it,0
I have the turkey the road runner um crow and swan,0
candle double arrow windmill sailboat,0
got it,1
okay I have the hammer um thats facing left the upside down hammer the parallelogram and trapezoid and the comma or semi colon let me know if you need me to repeat it,0
Ive got other than the two hammers the on the first one is like the little triangle park pointing up and the second one is pointing point the left is,0
thats right,0
alright Ive got the weird looking shape with the flat side on the left first then the rooster then the fat crow in the little crow,0
got it,1
i dont know i click done its just loading or something i thinl,1
okay i have the i have the arrow pointing left and the mountain with a tunnel the apple and the letter c,0
got it,0
um Ive got the dog with the square head and its running to the left as one front triangle paw and two hind legs and then the second ones normal dog the third one um like the cat in a tree its kind of weird looking in the last one the other square snouted dog on its kind of more looking at the ground then the first dog and only has like two legs so,0
got it,1
all right ive got the rabbit first then the cat rabbit cat llama dog on its hind legs,0
got it,1
ok I have the guy crouching then the square body guy um the guy bending over with the with the triangle and then the person in the dress,0
got it,1
all right ive got the weird one with the flat side on top the bird with the big triangle back the flamingo then the rubber duck,0
got it,1
okay I have the upside down goose with two feet the rooster the upside down crane and the vulture,0
you said the duck with two feet was first right,0
got it,0
I got the front flip guy a person like running the right guy sticking his butt out on the triangle and then the guy laying down,0
okay I have the seal the upside down turkey the regular turkey and then the bigger turkey,0
Ive got like the lady in the bustle dress then the guy sticking his butt out holding the triangle and the lady walking in a dress and the lady with her arms out in a dress,0
done,0
okay I have the upside down sailboat the upside down regular boat and then the picture frame and the pyramid with a cut out,0
got it,1
oh I got like a weird monk looking dude first um then the second one looks kind of like a rooftop with like a chimney like unlike arrow to the right and the second ones person kneeling with a book out the last ones own falling I got a query,1
okay um I have the boat with a house on it the stripe with the dots the key and the apple,0
got it,0
Ive got the regular dog looking left arrow pointing down cat in a tree regular dog but hes looking downwards,0
got it,0
okay I have the dog on its hind legs the prancing dog the rocket and the arrow pointing down,0
got it,1
alright Ive got the flamingo upside down the crow then the snake and then the swan,0
got it,0
alright Im just stealing the mike a dog facing down the x um weird looking dog thing and a big square,0
did you say the regular dog was first,0
yep,1
okay I have the fetal position the arrow the guy bending over and the guy doing the splits,0
got it,1
all right i got the llama the regular dog the shark and then the rocket ship,0
got it,0
I have the roadrunner the turkey the bird and the seal,0
got it,0
two sail  i got a question real quick,1
um Im sorry two sail boat first the big boat with the like arrow on it or steam stack thing then the speed boat yacht and then the sea,0
got it,0
got the upside down duck the sun x the squared bird and then a triangle bird,1
got it,0
Ive got the speedboat the cave in the mountains and the trapezoid and the rooftop,0
got it,1
I got the guy walking the guy on the bike and then the fetal position and then the dog with the triangle,0
got it,1
Ive got the sailboat with the like two floating triangles then I got the upside down sailboat with two sails and then ive got the like big like freight boat and then the thing that goes top left to bottom right,0
yep,0
whoops,1
alright so I have the raptor the upside down monster the falcon and then the um rooster,0
got it,1
Ive got the apple with a bite out of it the boat the b and then the bottom left to top right thing again,0
got it,1
all right so i got the pipe the speedboat the bridge and then the crab,0
got it,1
got a query one sec,1
got it,1
so I have the lady in the dress the sideways guy holding a triangle upside down triangle person doing the splits and then the person kneeling,0
Ive got the squirrel ive got the box head dog the camel the rabbit,1
yep,1
got the picture frame the sailboat the vase and then the square shark thingie,0
got the llama the arrow pointing down with the triangle and then the fit the fish and then the rocket ship going down with a square,1
got it,1
all right so i have the pipe the upside down boat and then the cliff with the rocks falling and then the sideways sailboat,0
got it,1
alright so I have the cliff the um comb then the rectangle with the triangle taken out of it and then the pipe,1
you said the cave was first,0
yeah,1
got it,1
Ive got the stingray the square nose snout dog hes kind of looking down hes got like a parallelogram tail thats going up and then the next one is another square snout dog hes looking like completely like level and then his tail is like almost leaning left and then the last one looks the last dog looks really weary and he has like two little pointy legs,0
got it,1
all right so i have the boat then the um thing going left to right and then the barn and then the apple,0
we got the guy with the long sleeves the one slip and slide guy hes like triangle feet on the bottom then the third ones is another slip inside guy but his feet are on the top and then the last one is a guy laying down,1
alright so I have the gazelle looking thing the bear the fox and then the monster,0
got it,1
we got the big turkey road runner flying bird and the the swan,0
got it,1
hold on,1
okay so I have the rectangle with the triangle missing then the comb then the apple and then the left to right thingie,0
got it,1
got the pipe then Ive got the speedboat going down the like top like whatever it is I dont know I guess it just looks like its going down and then the third one its another speedboat but its going up in the last one is just a bridge,0
gotcha,0
alright so I have the dog going down then the monster then the bear and then the animal looking thing its on its one leg,0
got it,0
we got the pyramid with the m taken out the sailboat Eiffel Tower the next to it,0
yep,1
I got the palm tree then the thing going left to right and then the barn and then the vase,0
got it,0
Ive got the seal the rubber duck upside down crow flying bird,0
got it,0
I have the upside down crow the sideways crow oh is this just the same one,0
wait did we already do this one,1
no I dont think so I think its like slightly different,1
okay so I have the upside down crow the sideways crow and then the rubber ducky and then the seal,0
got it,1
got the like upside down palm tree the apple with a bite taken out of it the whole apple and the last one kind of just like a jewel like a diamond,1
got it,0
alright so I have the animal looking thing on its one leg the bunny then the monster and then the dog without the head,0
you got it,0
Ive got like um ive got a steamboat looking with the white square and then the sailboat regular right side up and then the weird square headed shark thing and then like the last one kinda looks like a sideways sailboat,1
got it,0
I have the picture frame the upside down candle the upset or the sideways windmill and then the upside down looking bird,1
got it,0
all right ive got the barn looking one the big freight boat the thing that goes left and right iand then a spikey thing,0
yep,1
oh hold on,0
okay so I have the rocket ship going down the dog going down the rocket ship going right and then the monster,1
got it,0
ive got the speedboat going down the bridge the comb the sailboat,0
got it,0
so I got a candle a vase a triangle with the two shapes missing and that house,0
all right i got it and your mike is like really quiet,0
how about now,0
still really quiet,1
how about now okay so I got the mountain upside down the tetris looking thing the house and then the sailboat,0
got it and it still sounds the same just like scream,0
all right i got the sideways weird loch ness monster then the duck with no legs then the weird loch ness monster and then the bird with its wings spread,0
got it,1
so I got the upside down loch ness monster the regular one the raptor and then the falcon,0
uh which ones a raptor and which ones a falcon,0
the raptors the one with its wings spread,0
alright got it,0
all right i got the loch ness monster then the squirrel then the dog and then the airplane thing,0
got it,1
alright so I got the dog with the square snout in a parallelogram as the tail and then the second one is the square on the left and uh hold on,1
and then the second one is still the square on the left and then theres a triangle on the bottom right and then the third one its got its like an animal looking thing with two pointy triangles as the legs and the last one has like two parallelogram coming out of it on the right,0
got it,0
all right i got the sideways windmill then the sailboat then the vase and then the hammer,0
gotcha,1
so the first ones a sailboat and the second ones the other sailboat with just the one diamond looking thing and then the pipe and the picture frame,0
got it,1
all right i got the vulture than the upside down turkey then the hummingbird and then the loch ness monster,0
got it,0
so I got the lady dancing the lady with the triangle I up standing upright and then the man the skinny one holding out a triangle and then the last is the fetal position,1
got it,1
alright my first ones the seal then the um sorry I I guess the second one has like a right triangle in the bottom right hand corner and then the second one has the right triangle in the top left corner and then the bottom one is the loch ness monster,0
I think you are doing a query so Ill just repeat it the first one is the seal second one is the x with the right triangle sort of thing in the bottom right hand corner and then the third one is the x with the triangles sort of thing in the top left corner and then the last ones the loch ness monster looking thing,1
gotcha,0
all right so the first one a gazelle lookin animal second ones the stingray and the third one is a giraffe and then the last one the loch ness monster,0
got it,1
all right my first one is the flamingo then the bird with its wings spread then the seal and then the rooster,0
got it,0
ok so the first one is the black swan and then the second one is the big triangle bird third ones the falcon in the last one is the raptor with its wings spread,1
got it twenty four hundred feet oh whoops,0
all right i got the x then the road runner then the turkey and then the duck,1
got it,1
the first one is the speedboat going up second ones the speed boat and then the third one is the sailboat in the last one is the boat looking thing with the triangle on it,0
got it,0
first one is the hummingbird then the flamingo then the rooster then the seal,1
got it,0
alright so the first one is the guy kicking and then the second one is the man running down the third one the guy like going up a hill and then the last one its upside down man holding a triangle,0
got it,0
alright I got the fox then the dog with four legs then the stingray then the camel,0
gotcha,0
so I got the apple then the vase and then the boat with the triangle on top and then the last one has like a square missing,0
got it,0
I got the parallelogram the sailboat the apple then the bridge,0
got it,0
I got the seal the birthday cake and the sailboat and then the cliff with the rocks falling,0
got it,1
I got the skinny guy holding the triangle than the square body guy than the woman in a dress than the guy with long sleeves,1
so I got the seal and then the sailboat and then the house and and the construction sign arrow looking thing,0
got it,1
I got the letter c the barge the vase then the b,0
got it,0
I got the triangle the vase,0
so I got the triangle the vase the um two sword looking thing and then the sailboat,0
got it,1
all right i got the dog then the rocket ship then the squirrel and then the weird other shape,0
all right so i got the shark then the rectangle with the shapes coming out of it and then the giraffe and then the bunny,0
got it,0
are they up to form a triangle body than arrow then woman dancing and then triangle guy running up,1
got it,0
so I got the sideways stingray then the regular stingray then the llama and then the arrow pointing up,1
got it,0
I got the number nine then the thumbtack then the arrow then the tree,1
I got the triangle with the top missing and then the diamond the sideways and then the boat with all the stuff on it and then the sailboat with the two triangles,0
got it,0
alright oh one second,0
I got the cat then the bunny then the dog with two front legs and one back leg and then the weird other shape,0
got it,0
all right i got these sideways sailboat the pipe the arrow and then the pot,0
got it,1
okay I got the scissors the upside down sailboat and then the normal sailboat and then the ramp,0
all right got it my button was stuck,1
my first one is the vase the upright vase second is the sideways vase third is the pipe and then the steamboat is last,0
got it,1
I got the normal dog and then the same dog um for the second one but its sideways and then the square snout dog going down and then the weird looking animal for the last one,0
got it,1
got it,1
okay so I got the upside down apple the normal apple the sideways diamond and then the speedboat,1
my first one is the letter b second is the mountain with the cave then I have the steamboat with the stack on the left side and then my last one is the speedboat going up,0
got it,0
I think I got it,1
got it,1
got it,1
my first one is the birthday cake second is the upside down boat third is the regular boat with the sails and then the last one is the iron,0
got it,1
got it,1
my first one is the step second is the picture frame third is the construction sign going right and then my last one is the top hat,0
did you say the first one was a picture frame sorry,0
got it thank you,1
got it,0
hold on,0
my first one is the person kicking second is lady in a dress with no arms third is the little kid running or playing and then the last one is the upside down person with their arms straight out,0
okay I got it,0
I got the gazelle the sting ray a rocket ship and then the llama,0
got it,1
got it,1
I got the loch ness monster the turkey the square bird and then the crab,1
my my first one is the upside down road runner second is the triangle body bird second is the x or the crab and then the last one is the turkey,0
okay so I have the vase the seal the iron and then the windmill,0
got it,1
got it,1
okay so I have the half christmas tree upside down sailboat the normal pipe and then the sideways pipe,1
got it,0
my first one is the cat on its hind legs then I have the llama and then the bunny laying down in the last one is a stingray,0
got it,1
got it,1
first one is the house with the chimney second is the upside down sailboat third is the line of triangles and the last one its a square with all the junk coming out the bottom,0
got it,1
got it,1
my first one is the the bird with its wings spread apart second is the weird looking bird third is the flamingo and then the last one is the road runner,0
got it,0
got it,0
I got the I guess shark or whatever people are calling it with the square on the top then I got the sailboat then the bird and then the house,1
got it,0
Ive got this seal the like square with the stuff coming off the corners kinda looks like an x and then the upside down crane and then the swan,1
got it,0
alright I got the um weird dog thing with light two front legs and then I have the like dog or horse looking thing then the llama and then the loch ness monster looking thing,0
got it,1
got it,1
I got the key then the pyramid with two doors then the speed boat and then the sail boat kinda looking thing,1
repeat your second and third,0
the second ones the guy holding the triangle the rectangle body with no legs the first one was the fetal position,0
got it,1
I dont know if your button got stuck but I pushed on,0
yeah I clicked it I think its loading or something,1
yep that was it my button was stuck on Ive got the guy lying horizontally then Ive got like a person running to the left kind of and then like the lady in a dress sideways kinda in the last one the person going up and down I dont know,1
yeah I got it,0
all right i got the tail of triangles then the upside down mountain than the top hat on a stick and then the shark,0
got it,0
Ive got the triangles top hat Eiffel Tower bowl,0
got it,0
I got the flamingo the weird loch ness monster the duck with two feet and the crow,1
got it,0
I got the guy upside down reading a kneeling then knee some of the deformed body then the penguin guy falling and then the person running,1
got it,1
got it,0
all right i got the upside down sailboat then the rectangle with a slice cut off then the triangle and then the cave,0
got it,1
got it,0
I got the dog with two front legs the weird loch ness monster the bird and then the bunny,0
got it,1
got it,1
Ive got the house with the chimney the garage the arrow to the right the top hat then the windmill,0
got it,1
I got the letter c the vase the christmas tree thing then the two triangles with the arrow,0
got it,1
got the turkey looking up the upside down swan the road runner and then the big turkey,1
got it fifteen minutes,0
I got the sealed the axe the turkey with it said on the upper right and then the turkey with the sand in the upper left,0
gotcha,1
Ive got the ax the duck with feet the weird loch ness monster and the big bird with a triangle back,0
can you say that one more time,0
got it,1
all right i got the giant block then the turtle then the stingray and then the dog,0
got it,0
got the kid running with the hat and then the guy with the big sleeves the jumping or something and then the lady in the rest of your arms out in the guy laying down,0
got it,1
I got the giant road runner the bird with its wings spread arm that just looks more blocky than the other one third ones like the hummingbird with all the triangles and then the upside down vulture,1
Tom on that two with the triangle wings um which one has more like one of them has like a triangle head thats like just a triangle by itself is that second or third,0
the third one has the like triangle thats like going straight up like the the the base of the triangle is vertical of of its wing,1
and so is its tail,0
and you said that was the second or third sorry,0
third,0
got it,0
all right ive got the apple and then the letter b then the sailboat and then the spike,0
got it,0
I got the squirrel then the fireworks then the cartoon character and then the bear,0
got it,1
right Ive got the trams only with the three triangles first in the big steamboat thing than the triangle two doors down then the ramp,0
got it,1
right I got the pyramid bird and then the turkey then the loch ness monster then the vulture,0
got it,1
got it,1
I got the dog sitting with a square head then the rocket or whatever going up then the whale and then the cartoon character,1
the bridge with the two holes in and then Ive got the bridge without felt just like the one big hole and then the rooftop then the ramp,1
got it,0
so I got the raptor the llama the square with those shapes coming out and then a weird looking bird its got like a triangle head,1
um can you repeat those actually sorry,1
I got the raptor with wings spread the llama and then the square and then the weird looking bird with the two triangles on each side of the like for the head and the bottom,0
do you mean the rooster for your second one,0
sure its the one with like the square out of it,1
got it,1
I got the boat with all the stuff on it the sideways sailboat the rectangle with the uh triangle missing and then the bridge with the two things missing,0
got it,0
I got the weird loch ness monster then the pyramid bird than the seal then the flamingo,1
got it,1
okay so I got the house the uh house would the steps then the b then the birthday cake,0
got it,1
uh I got the weird triangle body looking guy then the rectangle guy holding a triangle and then the triangle body guy running upwards and then the person running downwards,1
got it,0
I got the cat and then the loch ness monster and then the llama and then the weird looking dog without the head,0
got it,1
I got the cat then the squirrel then the camel and then the dog on its two hind legs,1
got it,0
I got the seal and then the duck the monster and then the falcon,0
got it,1
all right i got the rocket ship then the bunny then the dog and then the weird shape,0
got it,1
so I got the apple the boat the bridge then the vase,0
got it,1
um I got the the barn then the pipe and then the boat then the apple,1
got it,0
flamingo raptor square duck,0
got it,1
I got the kid then the upside down guy holding a triangle then the person writing downwards and then that guy on a bike,0
yep,1
barn um dots where the triangles are supposed to be the apple and then the triangle,0
got it,1
i got woman in the dress then the factory thing and then the guy upside down kneeling and then the guy running,0
yep,1
stingray blob with a square bottom right corner and the gazelle and then the dog with the four legs,0
got it,1
I got the person kneeling then the guy on one leg holding a triangle then the square body guy and then the arrow,0
got it,1
I got the the black swan the camel without the legs the raptor and then the falcon,0
got it,1
I got the speed boat then the upside down sailboat then the apple and then the cave,0
yep,1
tree sideways sailboat triangle and square and then upside down boat,0
got it,1
I got the dog sitting down the giant block the bird and then the bear,1
I got the dog bear the bunny and then the arrow pointing down,0
um what was your second and third again,0
the bear was the second and then the bunny was the third,0
all right got it,1
I got the guy with the triangle body running down then the guy falling down with his arm out then the lady holding a triangle and then the weird blob thing,1
vase pipe seal boat,0
got it,0
uh one second,1
I got the swan with no legs then the duck with two legs then the duck with no legs and then the crane,1
got it,1
I got the dog with three legs then the rat then the x and then the stingray,0
yep,1
got the crab the pipe the boat and then the line with the four triangles on it,0
got it,1
I got the spike then the sailboat then the apple and then the upside down palm tree,1
ok got the dog the the one with the ears like it has a diamond kind of head in the left-- on the left and then the second one is the dog with the square snout and then the third one is the shark and then the last one is the weird looking doesnt really look like anything,0
I think I got it,1
got it,0
alright can you hear me,1
yeah i can hear you,0
ok my first one is the square body guy walking down my second one is the shark boy my third one is the weird shape and my fourth one is a drag racer,0
okay got it,1
ok my first one is the dog and then the big block shape and then the bird flying down and then the funny like dog thing with the square head,0
got it,1
alright my first one is the trapezoid or the weird quandralateral with the piece sliced uh then the person with the square on the left side and the weird shape on the right side then the upside down palm tree and then the giant tree looking thing,0
got it,1
ok my first one is kind of a funny shape um it kind of has like a long piece thats going up toward the upper right and then my second one the same one except the long piece is going down just a second,1
so does it kind of look like a seal,0
i guess i dont really see that but if other people think its a seal um where do you say like the head is,0
yeah so the the top of the top ones head is in the bottom left and then the second one heads in the top right,1
okay um then my third one is the bird with the pointy or the bent beak and then the fourth one the upside down duck with two triangle feet,0
got it,1
alright my first one is the steamboat my second one is the letter c my third one is the yacht and my fourth one is the apple logo,0
okay got it,1
alright my first on the pipe and then the six sided shape and then the bridge and the pyramid with two cutouts,0
got it,1
all right my first one is the weird sailboat looking thing then my second one is the with the square on the top with the triangles coming off of it then my third one is the avalanche and my fourth one is the sideways windmill,0
okay got it,1
ok my first one is the fox laying down and then the dog and then the bunny and then a strange figure that also looks kind of like an animal,1
yep got it,0
all right my first one is the bird flying up my second one is the sailboat my third one is the top hat on a stick and my fourth one is the other shape,0
got it,1
okay my first one is is like dancing person with their arms straight out looks like they have big sleeves and then my second one is a guy like slipped on a banana peel and then my third one is a guy like bending over holding out a dish and then someone running downwards,0
got it,0
all right my first one is the kangaroo then my second one is the fish my third one looks like a dog kind of lean back with its head pointing up and then my fourth one is the bunny,1
okay got it,1
alright my first is the bird and then the second one is the same bird rotated to the left and then the upside down flamingo and then the seal,0
got it,0
alright my first one is the thumbtack my second is the arrow my third is the vase and my fourth is the square with the triangles coming off of it,0
got it,1
ok my first one is like a boat with a house on it and then the funny tree thing and then the pipe and then something that looks almost like a key,0
yep got it,1
alright my first one is the arrow my second one is the dude on a bike my a third one is the triangle body running up and then my fourth one is the child running up,0
got it,1
ok my first on the double arrow and then the semi colon and then the house with a chimney and the sailboat,0
got it sorry my speak button is stuck give it a second,0
all right so my first one is the kangaroo and then the weird dog looking thing and then the correct dog looking thing and then the camel,0
got it,1
ok my first ones the pyramid and then the pyramid with two cut outs and then the slope and the letter b,0
got it,0
all right my first one is oh sorry my first one is the turkey and then the upside down turkey and then the seal and then the crane,0
got it,1
ok my first ones the turkey and then the upside down flamingo and then the seal and then the other funny thing looks like an x,0
yep got it,0
all right my first one is the slope with the cut off of it and then the pair of scissors and then the key and then the apple,0
oh sorry i wont repeat that youre doing a query first one is the slope first one is the slope with the cut off of like a piece cut off then the scissors then the key and then the apple,1
okay thanks for doing that again i got it,1
ok my first one is the dog and then the cat and then it looks kind of like a mouse with the tail pointing to the left and then the last one is kind of almost like a tree on its side or something,0
yeah i got it,0
all right my first one is the upside down duck with two feet and then the axe and then my third one has the tail up and my fourth one has like a triangle body,0
got it,1
ok my first one is the yacht and then like um the mountain with the tunnel in it and then a trapezoid and an arrow pointing left,0
got it,0
right my first one is the square body walking down and then the dude on a bike and then the upside down fetal position guy and then the dude holding a triangle,1
okay got it,0
ok my first ones the sideways sailboat  then like the lungs with a square head and then the upside down sailboat and the house with a tree,0
got it,1
oh shoot there we go Ive got that dog looking down with the little triangle ear then Ive got like the dog with the on its like hind legs like a tail on the right and an x and then the square nose dog is last,0
got it,1
okay have the boat with a square missing then the sailboat the windmill and the string of triangles,0
got it,1
got it,1
okay I have a block and then the dog with a square head and the other weird dog,1
so the last ones the one with the big square head and on the left on the right,0
no thats thats the third one the other one is kind of a weird dog with like one pointy leg,0
got it,0
alright Ive got the flamingo first um the road runner the duck then the x,0
got it,1
okay have the upside down duck the flying bird the x and the flamingo,0
got it,1
the first one looks like this squirrel then the shark then the arrow down and then some sort of weird dog thing I guess,0
got it,0
okay have a swan flying bird duck turkey,1
sorry all I heard was turkey last,0
a swan flying bird duck and then turkey,0
got you,1
okay I have it,1
have the arrow facing right the sailboat rotated the birthday cake and then the upright sailboat,0
got it,0
upside down mountain triangle square upsidedown mountain triangle square pyramid and then the hat with the thing coming out,0
got it,1
ok have the bird the sailboat that cliff and the square and triangle,0
got it,1
got it,1
have the arrow pointing right the square and triangle the pyramid with an m cut out then the house and tree,0
did you say the arrows first sorry,0
yeah,0
got it,1
Ive got the upside down road runner Ive got a upside down duck than the turkey looking down and then the rooster,0
got it,1
I have the duck the x the flying bird and the turkey,0
ok got it,1
ok have the apple logo the pyramid the boat and the parallelogram,0
got it,1
alright I got the sitting cat the rabbit the turtle and the weird one,1
can you say that again,0
yeah I got the rabbit first or sorry yeah sure uh rabbit first cat second turtle and then the last one its kind of weird,0
okay got it,0
have the dog facing down and then the rocket ship then the dog with the square snout and then like the normal upright dog,0
got it,1
got it,1
and my first ones the llama and then the fox laying down and the other fox and then the dog with a square snout,0
got it,0
Ive got half a christmas tree the spike the boat then the vase,1
got it,0
