UTTERANCE,LABEL
yeah it I looks like hes wearing a chinese hat to me,0
and then is it split legs guy split and then the guy running upward,0
I have the trent small triangle man for a second and then the guy with his foot kicking up for the third one and then the other guys on the bike it looks like,0
I got it,1
oh I got arrows I got a house with the chimney then I got sailboat and then tea kettle,0
got it,0
ones harder to remember,0
I have a dog with a square nose facing the left um my second one i have like a llama the third one is a dog with its head cut off and my fourth one is a fish,0
gotcha,1
sorry my button was stuck ok I have the guy kicking and the second one hes kneeling and then the third one is the lady in the dress and then the fourth on the lady in the dress but shes sideways,0
got it,1
I have a palm tree a bee a microscope and a pipe,0
got it,1
I have an m with the two triangles missing and then the upside down boat and then the sideways sailboat and then the regular sailboat,0
got it,1
I have a rocket ship a crab a cat without a tail and then a cat with a tail,0
got it,1
okay so I have the guy um running like he has a theres a square in the top right hand corner and then the same image for the second one but the squares in the top left hand corner and then the guy holding a triangle hes upside down and then the shark man,0
got it,1
I have a houseboat a seal a pot and a desk,0
sorry could you repeat the first two,0
I have a houseboat a seal um a pot a sideways pot um in in a desk um the desk has the right piece bottom right piece missing out on that kind of,0
gotcha,1
okay so I have a guy falling um a square person walking a lady in a dress and then the bicycle guy,0
got it,1
I have a dog with a dog with three legs showing and its tail is facing towards its head um then I have a ram then my third one is like a line with shapes coming out of it and then my last one is like another dog and its tail is like sticking straight up and it has two legs kind of looking downward,0
what did you say Im sorry,0
I got it,1
got it,1
I have a flamingo a sideways flamingo I have an upside down flamingo I have an upside down skinny crow and then I have an upside down duck with two feet,0
got it,1
I have the guy on the bike the guy doing the splits but its the bigger one and then the third one is a guy doing the splits the smaller one and then the guy falling,0
got it,1
I have girl salsa dancing I have handkerchief lady I dont know if you know who handkerchief lady is but shes the bigger blob of somebody she has the triangle coming out I guess my third one is the guy kicking and my fourth one as a guy walking downward,0
gotcha,1
right so I have the loch ness monster I dont know if you met him yet but kind of looks like boat with stuff on it okay and then the second ones a bunny and the third one is a stingray and the last one I doesnt really look like anything theres a square in the left and in a triangle in the bottom right,0
got it,1
I have a sideways house I have okay rewind sideways house with a chimney a sailboat a houseboat and then house like a farmhouse with a shed next to it,0
got it,1
oh hold on,0
okay so I have the upside down flamingo the upside down road runner the rooster and then the turkey,0
got it,0
I clicked done I dont know why its doing this,1
I have a big fat road runner I have a bird flying in the air I have loch ness monster and then I have flamingo,0
got it,1
okay I have the upside down flamingo then the sideways flamingo and then the crab and then the turkey,1
I have half a christmas tree a slope a cat a square with two triangles coming out and then the speedboat,0
got it,1
okay I have the first one is a guy with his arms out upside down second one guy kicking third doing the splits and the fourth hes taking a tumble,1
I have a guy running okay better description I have triangle guy running to the right I have guy walking downwards I have guy falling and then I have a guy laying on his back pointing up at the sky,0
got it,1
ok I have the dog the turtle the giraffe and then the nose shape one,0
got it,1
i have the t rex standing on one leg i have the dragon or hummingbird looking thing weird creature with two wings i have the sea monster and then i have a stingray,1
okay I have the boat with all the stuff on it its got an arrow going up and then the bass and then the sideways cave with the square taken out of it and then the other boat,1
I have a seal a big bird with a hump on its back a duck sitting and then the skinny crow,0
got it,1
all done,0
ok I have the normal seal sideways seal black swan and then the rooster,0
got it,1
I have an upside down sitting duck I have a flamingo I have big flying bird and then a seal,0
gotcha,1
I have upside down swan sideways swan roadrunner and then the raptor,0
Im sorry youre gonna have to repeat that,0
I got the upside down swan sideways sawn uh roadrunner and then the raptor,0
got it,0
okay so I have a sideways sailboat the triangle the normal sailboat and then the crab,0
got it,1
ok so I have the normal sailboat the house upside down boat and then the vase,0
ok sorry my thing was stuck,1
gotcha,1
ok so I have the raptor the bird that with its wings spread and then the second ones the flamingo third is the little turkey and then the big turkey,0
yep yep,1
ok so I got the the the cave with the door missing and its like right side up or horizontal and then the apple then the ark with the two missing and then its the same as the first picture only twisted to where its like pointing up,0
got it,1
got it ,1
alright I got the iron the tree the triangle and square and then the upside down a little,0
yep,1
alrighty,1
got the triangle square the rocket ship or upside down candle the house and then the dog or sailboat whatever that is,0
gotcha,1
got it,1
got it,1
got it,1
I got the the ram then the bunny then the squirrel a rat and then the crab,0
got it,1
got you,1
okay so I got the the ram except the his like foot or tail is like pointed up and then the tornado then the fish and then the ram with the normal three legs down,0
I gotcha,1
I got it,1
I have the boat with the triangle the speedboat the weird snowman and then the triangle,0
got it,1
ok so I have the zoomed in guy holding a triangle then the upside down guy kneeling down and then the big triangle man hes not holding anything though hes like walking and then the last one is the triangle man doing the splits,0
got it,1
I have the boat the palm tree oh wait its a speed boat then the palm tree then the christmas tree and then the house boat,0
got it,1
so I have the pipe the cave the rectangle with the triangles missing and then the christmas tree,0
got it,1
got the the fish the snake the ram the tornado,0
yep,1
oh hold on,0
all right so i have the crab the raptor the falcon and then the upside down flamingo,1
all right i have the running man going up the guy holding triangle the arrowhead and then the lady i guess,0
got it,1
so I have the raptor the upside down flamingo then the seal and then the a rooster looking thing,0
gotcha,1
alright so I got bat man swimming regularly and then batman swimming up and then the tornado then the kangaroo,0
got it,1
okay so I have the cliff then the sailboat and then the construction sign and then the seal,0
got it,1
all right i have the flamingo then the um the loch ness monster or snake and then the black swan natalie portman and then the raptor dragon,1
so I got the dog on its four legs facing right and then the dog on its one leg and then the third one its a weird shape the theres a square in the left corner and then the triangle on the bottom right hand and then the last one its the dog thats facing like down,0
I got it,1
alright I have the tornado the rabbit the fish and then batman swimming,0
got it,1
alright so I have the big triangle bird the upside down duck the raptor and then the whatever the last one is,0
got it,0
I have the road runner thats hands closer to the top left and the duck and then have been upside down roadrunner,0
gotcha,1
okay my top ones the snake then the camel than the turtle and then the dog,0
got it,1
okay the first ones a sailboat with just the one sail the pipe the three sail sailboat and then the bird,0
got it,1
the crab and then the upside down umbrella and the vase and then the bridge,1
okay I have the rectangle with the two corners missing this in the boat with the arrow on top the other boat and then the scissors,0
yep,1
got the upside down road runner to swan turkey and then the falcon,0
got it,1
got the key then the bird then the mountains with the tunnel through it uh trapezoid I think I dont know,0
got it,1
got the arrow the half christmas tree then the upside down umbrella and then the uh last thing,0
got it,1
got the upside down person kneeling sideways person kneeling arrowhead and then the kid running,0
got it,1
uh the upside down duck the seal the turkey and then the flamingo,0
yep,1
got the raptor the upside down falcon the sideways square bird and then the the weird looking one,0
is it upside down,1
pipe candle houseboat sailboat,0
got it,1
the rabbit the cat the dog the rocket ship,0
yep,1
got the girl with no arms the girl holding out a triangle a splits man and then the guy kneeling,0
got it,1
I have the duck the vulture the triangle body bird and then the turkey,0
got it,1
got a sailboat the top of the barn on the boat with the triangle on it and then the last ones the one with the wreck or the triangles cut off on each end,0
got it,1
the rabbit the fox the rocket ship the llama,0
yep,1
got the big turkey the snake the sideways falcon and then the upside down falcon,0
got it,1
I have the weird looking three legged animal then the dogs then the singer and the squirrel,0
yep,1
got the chase symbol the upside down windmill the arrow and then the upside down bird looking thing,0
got it,1
this being the the rate air the ramp the bridge the arrow,1
I have the weird square nose dogs kind of looks like hes flying or something then the three legged animal and then the fox and the like tree thing,1
got the upside down flamingo the upside down road runner the monster then the crab,0
got it,1
the vase the boat the arrow the umbrella,0
yep,1
fox llama rocket ship bear,0
got it,1
the triangle the mountains the boat and the speedboat then the sailboat with two sails,1
got the duck with two feet the loch ness monster the seal and upside down uh bird,0
got it,1
I have the boat with the three sails the chase emblem the arrow pointing to the right and the arrow pointing up and down,0
yep,1
got the sailboat pipe caves scissors,1
the vulture the swan the turkey the duck,0
yep,1
got the turtle the kangaroo the home plate and then the crap,0
got it,1
whatever the arrow pointing down the person running to the left the person holding a triangle in the right hand side and then the woman whos like upside down holding a triangle,0
got it,1
got the mountains the boat the triangle the crab,0
got it,1
got the rubber ducky swan upside down flamingo and then the turkey,0
got it,1
I have the woman the person running to the right person with the big triangle body and the like dragon looking thing,0
got it,1
upside down sailboat speedboat arrow triangle,0
was it upside down boat then speedboat and then arrow then triangle,0
yep,1
the person was fifty minutes the triangle bodies like dragon looking thing the arrow pointing to the right then the person holding a triangle,0
theirs actually pointing to the left,0
got it,1
got the dog the rocket ship the loch ness monster and then the bird,1
got the bridge the sideways diamond the boat and then the sea,0
got it,1
Ive the nut shell the ram the bee and the umbrella,1
guy doing the splits dragon guy kicking lady in a dress,1
have the rewind the weird bird looking thing the avalanche and then the seal,0
got it,1
speedboat vase cat sailboat,0
got it,1
Ive the hammer and then the arrows pointing up and down then the house with the arrow and then the house with the round chimney,0
yep,0
first ones a  bunny second one is the gazelle looking thing as a triangle is a tail not right corner third one mama going down and the last ones the kangaroo looking one,0
got it,1
alright my first one is the like cave looking thing thats like rotated sideways second one is the arrow third one is the bridge and the fourth one is the letter c,0
I think the buttons stuck just give it a second,1
okay my first one is the rocket ship then the bunny  then the cartoon character looking thing and then the rocket ship a rocket ship flying up is the bottom one flight rocket ship flying down to the top one,0
got it,1
first in is the parallelogram with the two triangles coming out of it I needed on each side second one is the eagle flying down third one is the fox and then the last one is the arrow going down or rocket ship,0
yeah I think I got it,1
right the first one is the house in between the two arrows then the rat then the alpaca or the llama and then the upside down whale,0
got it,1
ok the first one is the fetal position guy a second one upside down man holding a briefcase third one is the upside down man zoomed in wanting a triangle the last one is the kid like running,0
um which one was the guy holding the briefcase,0
the second one hes like upside down hes got a little triangle head,0
okay all right i got it,1
alright my first one is the vulture my second one is the bird with its wings spread and third one is the like upside down abstract word and the fourth one is the upside down turkey,0
got it,1
first one is the boat with the square taken out the second one is the upset a mountain the third one looks like the Eiffel Tower a little and then the last one is the two triangles coming out on the right,0
got iy,1
okay first one is the sideways turkey the second one is the x the third one is the weird triangle thing and then the fourth one is the upside down road runner,0
got it,1
first learn is the line with the two triangles coming out on the left the second ones a triangle third one is the sailboat looking thing then the saw and its got like a rectangle standing up and then the like triangles coming out its weird looking,0
yeah I got it,1
first one is the house with no windows then the vase then the sailboat and then the upside down little steamboat,0
got it,1
first one is the sword looking thing with the triangles in the top left corner and then the second one is the same one but the triangles are in the bottom left third one is a parallelogram and the fourth one is the boat like going up,0
got it,1
first one is the big turkey and then the second one is the regular size turkey and then the third one is the crane and then the fourth one is the bird with its wings spread,0
got it,1
the first one is the bridge with the little shapes taken out of it second one is the boat looking thing with the square taken out of it and then the third one is like the second one but its facing up and then the last one is the apple,0
got it,1
all right my first one is the weird dog looking thing with the two parallelograms on the same diagonal line then the second one is the dog like reeling its head back and its tail is square and the third one is the bunny and on the fourth one is the rat,0
got it,1
the first one is the triangle and square the second one is the iron third one is a christmas tree and the last one is the upside down windmill,0
got it,1
one is the bird with its wings spread the second is the vulture with its head pointing up the second one is the upside down or a third one is the upside down vulture and in the fourth one is the turkey,1
first sign is the house I have a chimney on it third one I mean second one is the triangle and square third one is a sailboat in one is the bird with the parallelogram hanging from the,0
got it,1
alright first when the bunny laying down second and the bunny sitting up a third as the misshapen loch ness monster and the fourth one is the cartoon character,0
got it,1
first one the triangles coming out of the little line on the right second one is the pipe third one is the c and the last ones the triangle with the two rectangle taken out of it,0
got it,1
first one is the giant turkey second is the loch ness monster third is the seal and fourth is the crab,0
got it,1
first one is the I guess crab looking one and then the the second one is the dog with the two parallelogram is coming out the third one is the bunny last ones the rat,0
got it,1
first ones the crab second is the triangle like pyramid beast I dont know what its called the third is the bird with its wings spread and the fourth is the turkey,0
got it,1
the first one is the stingray look looking one second one is the eagle with the two triangles as lean third one is the dog with the two parallel grans in the last there theres a triangle in the bottom left hand corner,0
yeah it kind of looks like a squirrel,0
yeah,0
al right got it,1
alright my first one is the two triangles like inside of each other going downwards with the square on top a second one is the rocket ship flying to the right third one is some kind of weird thing in the fourth one is the cat,0
got it,0
oh,1
alright first one is the parallelogramor the trapezoid with the little triangle on  it a second one its the speed boat third is the christmas tree with a house on top and the fourth one is the triangle,0
got it,1
first one is the man doomed in holding a triangle upside down the second one is the girl kneeling upside down shes like reading something third one is the big triangle man hes like zoomed in and then the last ones the guy with the legs spread,0
got it,1
first one second,0
first one is the speed boat second one is the upside down palm tree third is the saw blade and fourth is the steamboat,0
got it,0
okay I got a fetal position a kid running up a person running down and then a dog holding a triangle,0
got it,1
diamond arch trapezoid ship,0
got it,1
speedboat crab looking thing a square with the triangle attached to it and then an arrow,0
you do you mean the rectangle with the triangle missing and then an arrow,0
yeah thats what I meant,0
got it,1
boat bowl candle house,1
arrow pointing down person kicking arrow pointing to the left person kicking up the second one would like the person leg is like out straight and then the fourth one is like up,0
got it,1
when windmill thumbtack boot  boat,1
on second,0
okay house with the rectangle missing house sideways and then house standing up and then boat,0
got it,1
windmill with the blades on the right house with the tall chimney upside down boat double arrow,0
got it,1
abstract house a person kneeling upside down a sideways person holding the triangle and then fetal position,1
woman in a dress holding a triangle with the head on the left its one of the big ones then the woman in the dress with her hands up then just the guy holding the triangle upright and then the dog going down holding the triangle,0
got it,1
apple b boat diamond,0
got it,1
flamingo upside down seal duck and then the last one the big triangle bird,0
got it,1
house upside down bird looking thing or dog a triangle on the left and then the plant the square on the right and then the boat,0
got it,1
dog on its hind legs person looks like theyre skipping holding a flat tray triangle body running and then the big guy with the leg coming out of the top,0
what was your first two again,0
the dog on its hind legs and then the person that looks like theyre almost skipping and theyre holding a tray out right,0
got it,1
dog with the diamond square is the head on the left squirrel fox and then the rat,0
which ones the squirrel which ones the rat,0
the rat is it has a parallelogram as a tail and thats the fourth one,0
its like on its hind legs with the head on the right side,0
yep,0
and your third one is the fox,0
the third ones a fox yeah,0
okay I got it,1
the vertical dog with the triangle on the far left then the dog with the square nose and the parallelogram tail on the right then the upside down christmas tree and the monster,0
got it,1
pipe upside down boat a square with the stuff coming out of it and then that line lookin rectangle thing,0
pipe like the l thing and then the rectangles the hammer or,0
the the hammer first the speedboat upside down second the third one the square with the stuff comin out of it and the last ones that line,0
ok got it,1
rooster upside down flamingo bird flying with wings with the head in the upper left and then the same shape but the heads in the bottom left,0
got it,1
fetal position uh zoomed in woman in a dress guy doing the splits upside down and then the arrow pointing down,0
got it,1
guy riding a bike person holding a tray straight out triangle body running up and then the last one,1
vase uh the arrow with the two triangles boat and then the last oens a speedboat going down,1
house um arrow with two triangles speedboat going down apple,0
house the one with all the shapes arrow and two triangles speed boat going down then an apple,0
got it,1
uh the square with the stuff coming out from the bottom of the house the triangle going to the right and then the the nine with the rectangle taken out of it,0
uh could you repeat that please,0
so I got the square first with the stuff coming out of it on the bottom and then the house and then the rectangle shape looking thing and then the apost or the the nine looking thing with the rectangle there is a piece of rectangle taken out at the top,0
okay I got it now thanks,1
person in a dress no arms fetal position shark man giant upside down man,0
got it,1
arrow kangaroo dog bunny,0
Im sorry could you repeat that one more time,0
arrow kangaroo the dog and the bunny,0
okay got it,0
uh is youre done button stuck,0
yeah,1
okay uh triangle body running up biggest one upside down splits falling backwards,0
got it,1
okay got the duck falcon turkey and then the roadrunner,0
got it,1
steamboat big rectangle with two triangles on either side then the key then the sailboat,0
what was the second one again its like the the big rectangle with the four triangles on it,0
mhm,0
got it,1
okay I got the guy kicking the dog the guy on the bike and then the person holding out a tray,0
got it,1
turkey giant roadrunner upside down crow whatever and then the giant triangle bird,0
got it,1
candle eiffel tower the vase and then the square with the stuff comin out of it,0
got it,1
crow flamingo or sideways flamingo upside down flamingo upside down rooster,0
got it,1
square with the shapes coming out of it a big turkey little turkey and then the big triangle bird,0
got it,1
upside down crow upside down flamingo upsidedown rooster upside down skinny bird,0
is the first bird like the second bird but is the second bird like bigger,0
the first one is the fatter on its heads in the bottom right the last one um is skinnier heads in the bottom left hang on,0
does that make sense,0
alright hold on Im going to do mine real quick cause I didnt get what you were saying ok so I got the small smaller crow upside down heads in the left and then the bigger crow upside down heads in the right and then the llama with the square taken out and then the upside down flamingo,0
okay I have a dog his nose facing the right I have a cat I have a squirrel on its hind legs and I have a stingray,0
got it,1
Ive the dog upside down with to two feet then the x and then the roadrunner and then the bird with like the triangle body,0
got it,1
I have a speedboat I have like a microscope I have a bridge and then I have a triangle thing thats not actually a triangle,0
wait what was your second and third,0
its like a microscope like the thing I dont even know if thats the right word to use for it um if you look at it side sideways it kinda looks like a mountain with a door cut out i dont know if that helps and then my third one its like a triangle but with the top part cut off its like a flat kind of looks like a little arc bridge thing,0
okay I got it,1
I have the person with the square body and then the person riding a bike and the persons fetal position and the person in like but there are ways and theyre holding a triangle,0
got it,1
I have an eraser I have a sailboat thing thats not really a sailboat it has two triangles coming out of it but theyre not really connecting to the boat and then I have a boat with an arrow coming out of it it has more stuff on it and then my last one is an upside down sailboat with two sails,0
I got it,1
Ive the raptor looking thing or whatever and then the loch ness monster and then the vulture and then the rooster,0
got it,1
Ive the I guess an eraser the iphone apple its upside down the bow and the letter b,0
got it,1
I have a pipe a bridge a spider and then a boat,0
got it,1
the person on the slip n slide the lady in the dress the person on their knees reading a book then a person kind of looks theyre like dancing ane theyre on their one tiptoe,0
got it,1
I have lady in a dress guy reading a book with a triangle in his hand um guy upside down kneeling and then guy upside down with his legs spread open,0
got it,1
the rabbit then the camel and the squirrel and the like dog thing,0
does your dog thing kind of have a square facing the left and then a diamond pointing up,0
yeah,0
okay got it,1
I have hold on,0
I have a desk a pot um a plant and then a sailboat,0
okay I got it,1
Ive the arrow pointing down and the fish then the llama and then the like spaceship thing,0
got it,1
I have an upside down boat I have a sideways boat with a triangle coming out of it um a hammer slash ax and then my last one is the avalanche of shapes,0
got it,1
I have the mountain that then the cone or the saw and then a pipe then the like rectangle with a triangle cut out of it,0
got it,1
I have a stingray I have a okay I have a stingray and then Im going to have three dogs actually my last ones a cat okay so my second one its the dog with its tail kind of straight up like its scared its no its nose is pointing downward my third one has three legs the back one kind of looks like a human leg and its tails facing more forward and then my last one its kind of like a scared cat it has like a hunch in its back,0
I got it,1
I have the boat then the eraser and the baseball diamond and an apple,0
got it,1
I have guy dancing on one tiptoe I have a guy with his hand in the air saying stop I have guy racing a race car and then I have a guy laying in a coffin,0
okay I think I got,1
I have the ram and then the bear then the cat then the loch ness monster thing,0
got it,1
I have bird fly big bird flying upward a sideways road runner the dragon and then the swan,1
I have the rectangle with the triangle cut out of it the saw the apple and then the eraser,0
got it,1
I have the speedboat pointing down and then the bridge and then the pipe and then a speadboat pointing up,1
Ive the dog like the normal dog and then the loch ness monster thing and then the dog whatever its like standing on one leg and then the bear,1
I have triangle with shapes cut out a sailboat a coat hanger and a house with a arrow chimney,0
your coat hanger kind of like look like the Eiffel Tower,0
yes it does,0
okay I got it,1
i was like whoa that scared me hang on a second,0
I have like vase thing umbrella the eraser and then the baseball diamond,1
I have the raptor or the I mean yeah the raptor then the seal and then the vulture and then the rubber duck,0
got it,1
Ive the skinny vulture then the rubber duck then the fat one and then the seal,0
got it,1
I have the palm tree the apple with a bite out of the regular apple and then the diamond,1
okay I have the like dog that has like no head to it its like tails like round or square and then the dog thing thats standing on one leg and then the rabbit and the like loch ness monster thing,0
got it,1
I have a houseboat I have a sailboat I have a plant and then I have three shapes with spaces in between them,0
got it,1
I have like the corner of a picture frame the upside down candle the weird like bird looking thing and then the windmill,0
got it,1
I have baseball diamond I have boat eraser and then parallelogram,0
got it,1
I have the rocketship pointing down and then the like cat thing thats like stuck in a tree or something and then the rocket ship pointing to the lot right and then the loch ness monster,0
got it,1
I have a speedboat a bridge half a christmas tree and a sailboat,0
can you repeat that please,0
yeah give me a second,0
dang it alright um speedboat bridge christmas tree sailboat,0
okay I got it,0
I got the upside down duck the square the little turkey and then the big turkey,0
got it,1
i got the upside down windmill the cliff or its like a triangle like pieces falling off and the pieces are falling off on the right and then the third one is the exact same thing but the triangles on the right and the pieces are falling to the left and then the last one its the birthday cake,0
my button was stuck whoa my button was stuck but I got it,1
I have the flamingo then the snake and then the first one is the bird with the triangle body the right way and the same bird but its facing up,0
got it,1
I have the vase then the pipe then the ok so I have like the bottle and then the pipe then the vase then the apple,0
yep,1
ok I got the boat and the upset down palm tree the pipe and then the speedboat going up,0
got it,1
got it,1
first one is the lady dancing second one is zoomed in on the guy hes like stepping up and then the third one its the guy doing splits and then the last one hes like throwing a blanket or something,0
got it,1
I have the boat that has like the house boat then the arrow to the left and then the top hat and then the boat has like three sails,1
ok I got I have the bridge with the two things taken out the comb the arrow pointing left and then the sailboat,0
got it,1
i have a hummingbird and the duck thats upside down the duck thats sideways and then the swan,1
I have the pipe the ramp the vase and then the cat head,0
got it,1
I have the fox the animal without the head just has a really long neck and then the stingray and then the shark,0
got it,1
got it,1
okay so I have the rocket ship the fox on its hind legs then the dog and then the sideways llama,0
got it,1
yep,1
okay so i have the x for the first one but it has the triangle in the bottom right hand corner and then the second one just like it but it has the triangle in the top left hand corner and the upside down vulture and then the seal,0
got it,1
um the last one does it have a triangle head,0
no it has a square head but its on its side because its upside down,0
ok I got it,1
I have the corner of a picture frame the windmill the hammer the house,0
the picture frame the windmill the hammer the house,0
got it,1
have the dog with the triangle the top left corner the fetal position guy doing splits and then the person on reading on their knees,0
got it,1
I have the bear then the x but the like triangle was in the bottom left hand corner and the like cat on its tip toes then the same x but the triangles in the top right left hand corner,1
all right so i have the turtle and then the rectangle with the shapes coming out of it and then the rocket ship going down and then the square,0
i think i got it,1
I have the like stingray then the dog with no head then the normal dog and then the like the flying thing,0
got it,1
I have the triangle man doing the splits upside down second ones the arrow pointing left and then the third one kind of looks like a shark I dont know but its like sideways like the guys and then the fourth one its the zoomed in guy with the triangle,0
got it,1
yep,1
I have the big triangle bird thats sideways and then the duck and then turkey and then the monster,0
got it,1
i have a kid running the zoomed in lady in a dress sideways shes holding a triangle and then the third ones the other lady in the dress and then the guy um with his arms out upside down for the last one,0
got it,1
I have the cake the boat the candle the shark thing or whatever,1
I have the giraffe the rat on its two hind legs then the camel and then the uh dog looking thing its got like a square snout,0
got it,1
got it,1
so I got the gazelle looking thing the rocket ship the whale and then the bell-- the bear,0
got it,1
I have the arrow pointing to the left the person running their heads touching the top right hand corner then the fetal position and then the person in the dress,1
forty,0
so I got the sailboat the house with the steps going up the sideways boat looking thing and then the pipe,0
got it,1
the seal and then the swan and the turkey and then the duck,0
yep,0
got it,1
okay I have the yacht then the boat with the house on it and then the yacht rotated and right and then the one with the arrow,0
the okay so for the two that are the yachts on the top one is it got like I guess its what Im thinking of was the front is going down in the third one its going up,0
the top one is facing up and then the third one is facing down the little the thing that comes out is on the left on the top one,1
got it,1
okay I have the guy laying down then the guy in the fetal position with the head up and the fetal position wiht the head down and then the guy doing a front flip,0
got it,1
alright my first one is the lady in the dress my third one its like a guy like kind of high stepping or something is heads like perfectly in the top left corner and then the third one in like a weird dude with a good triangle or something in his hand his heads in the top middle and the bottom one the like square head thing is in the bottom right corner and it doesnt really look like a person,1
ok my first ones the hammer and then the candle then the boat then the step,0
got you,1
Ive got the fox the llama the snake then the weird x,0
got it,1
I have the one with the air of the guy bending down holding a triangle then the guy um with a triangle body working upwards and then the guy walking into the right,1
got it,1
ok I have the person in the dress and then the woman like in the bustle dress rotated to the left and then the guy with the big triangle body and then the guy like with coat tails or cape running left,0
got you,1
Ive got the weird rocket ship burn thing in the a spool thumbtack and in the third one is a cake in the last one is the upside down sailboat,0
got it,1
okay I have the guy holding a triangle ball then the person kneeling holding a book the guy with the triangle body running up and then the front flip,1
got it,1
okay I have the tree then the scissors then the diamond and the yacht,0
gotcha,1
Ive got the avalanche thing first the seal the box the square with the sharp stuff coming out the other side and then the upside down bowl or vase,0
got it,1
okay I have the guy bending over holding a triangle then the arrow the woman in the dress in the fetal position,1
Ive got the stingray first the sitting dog with the square head second the regular dog third and the last one got the flies on on the bottom,0
got it,1
okay I have the palm tree thyme thats upright and then the upside down palm tree then the pikachu head and the sailboat,0
got it,1
got it,1
okay I have the pikachu head the tree the trapezoid and then the like vase with two bulges,0
got it,1
got it,1
okay I have the x first then the dog with two flat feet and the square tail and the dog with three feet and then the llama,0
got it,1
Ive got the dog on his hind legs first hes got to like parallelogram tail square snout and then the second one like a regular dog third one is another square snell um but hes got out front leg on the ground and back like on the ground in the last one is a rocket ship,0
got it,1
and I have the house with the weather the chimney and then the upside down boat the arrow pointing right and then like the corner of a picture frame,0
got it,1
got it,1
okay I have the tree the picture frame the square with a bunch of pointy things and then the boot,0
sorry can you say the first two,0
the tree in the corner of a picture frame,1
got it,1
oaky I have the sideways duck then the flying bird the upside down duck and the turkey,0
got it,1
got the fetal position guy guy sticking his butthole hold the triangle on upside down splits and the one that doesnt look like a person,0
got it,1
