UTTERANCE,LABEL
did I got it makes perfect sense to me so there is this like it looks like a you know a rank symbol for the militarys first and then below that is a Native American because he joined the military and JT said hes a general Native American or Native American general and hes at this thing that looks like a desk because you know hes not active anymore as a desk job mix that good money and that thats like an upside down somewhere that he wears sometimes because hes actually Mexican,1
a Mexican Native American general that is,1
hang on,1
okay you said as the arrow was pointing at the general at his desk under the sombrero,1
okay so there is a hobo he tried a sleeping in this barn one time but he got kicked out because the farmer a came in to feed his pigs one morning and he saw him laying there in the hay so hes like hey get out of my barn go end up being boat the sailboats the guys started sailing around the world already found found an olympic torch in rio de janeiro and after he found this lit the torch she ran all the way to the gift shop and bought a lamp in the lamp shade was a box,0
do thats a great story Im pretty yeah,1
I have no idea how I got that wrong I think I might have moved one accidentally is that I understood that story perfectly so this game cheats is what Im saying but let me tell you about this so there is a buttler guy right is bending over to offering his hors doeuvres to someone like a plate of stuff probably probably a tray of bagel bites and then this lady takes a bagel bites shes all it looks like a triangle because he didnt make it right because hes stupid and she I dont want this so she throws it away and she throws a real deep in this guys running with his arms out to catch it because hes like dude dont waste a bagel bite eats it stomach cramps up because you know its poison and hes in the fetal position probably puking and pooping,1
makes sense,1
you said he was running towards the bar and you liar,1
do it makes sense in my head but once I realize it doesnt make sense at all the the the third one was like running down I should have said that running down to the barn thats my bad,1
I know that semantics man or hammer that out later so I got the so ok it looks like a nacho sandwich being made the first two like a piece of bread with two chips in each one of their coming together in the way sandwich is supposed to so looks delicious you know what I mean and that is a creation that you would make when you are not of sound and sober minded which is why the third thing is a bong and the last thing is like a floating island from that gorillaz music video feel good inc whats like that,1
I said ok got it,0
didnt need a a doritos sandwich and thats why she was sick,1
and her husband made it but hes not good,1
so Ive got a ninja star oh hang on hang on hang on,0
okay it got a ninja star with a in the arm the dude through the ninja star and then theres a seal that was watching with a rubber duck can you just get out of the bath tub,0
yeah that makes sense I got it,0
I guess a sitting fox a crab a giraffe and a rabbit,1
yo I got a seal like laying on his face Ive got a vulture a flamingo they a seal laying as he should,0
gotcha,0
I got a guy tipping his hat the lady with the handkerchief sideways weird shape with the square and the handkerchief lady,1
got it,1
I got a little swimmin duck I got a upside down flamingo I got a sideways flamingo and I got a fat old crow,0
got it,0
Russell Crowe is a fat old crow just Im just saying,1
I got the seal tug boat a lamp for a shark with a box on his head and a hammer,0
cool,1
I have a giraffe a tortle uh a whale maybe and then I have that thing looks like super shredder,1
got it,0
okay got a hummingbird a flamingo flying bird and raptor,1
cool,0
I got a -- I got a ram a weird dog I got a rocket ship going to the right and a rocket ship going up,1
I have the windmill double arrows the sailboat and the sailboat with two sales I think you guys call it the nacho bowl,1
got it,1
I have the person with the huge triangle boob the person with weird shapes kinda looks like hes holding a box a person sliding up and person walking out with a triangle body,1
got it,1
I have a sombrero with two nachos floating around it I have a little upside down sombrero I have two weird shapes uhh the first one the trapezoid is flat and then the last one trapezoid is vertical,0
got it,1
I have the hoof print the fire hydrant the hammer and the plant,0
got it,0
yo I got a rabbit a camel a fish and super shredder,1
sorry I zoned out could you repeat those,0
yeah I said rabbit camel fish super shredder,1
Im not going to get this query Im ignoring it  um I have the rooster the flamingo the flying bird and super shredder,1
dope,0
I got the rubber ducky the raptor the flamingo and the crab,0
got it,1
the dude kicking the ball or girl I dont know we dont know um the dude carrying pizza the salsa dancer and the person tumbling,1
sweet,1
I just fucked up our hundred percent,1
wtf bro anywhozle I got a dog running I got a squirrel I got a fox and then I have a decapitated dog,1
I have a duck pointing up a flying bird an upside down duck and a flying bird flying left,0
got it,1
I got a bird flying up I got a dragon I got an upside down raptor and I got like a big bird,0
like the big bird or just like a big bird,0
uh the a big bird,0
got it,0
I got a dragon a peacock turkey a crab and a crow,0
got it,1
I have a triangle a palm tree a cat head in a boat,1
got a handkerchief lady tumbling person birdhouse head and pizza guy,0
got it,1
I have a hummingbird a loch ness monster a flamingo and a flying bird,0
got it,1
Ive got a square bodied person like a dragon head with a feather on his forehead a person sitting on one box and doing something on the other box with his hands and the person or the triangle body,1
I got a flamingo a crow a crab and a seal,0
got it,1
i have a person with their head is like the top right corner a person with a huge triangle boob person with a birdhouse head and person and push ups with one leg in the air,0
cool,1
I got a camel a fish a two dogs the first dog has like his back leg kinds looks like a human leg and the last dog target back leg is like a little triangle,0
got it,1
oh I have a bear a rabbit a camel and a chipmunk,0
got it,0
I have a speed sorry shit,1
are you dead,0
Im dead bruh,0
oh man sucks here Ill get Ill do your eulogy right now I have a palm tree I have a bridge a houseboat and a speedboat,1
is the bridge first or second,0
second bro,0
called it,1
I have somebody carrying a box a waiter a push up dude and a tumbling person,0
got it,1
I got a avalanche a pot a double arrow and a thing,0
got that thing,1
I have a house a apple an apple sorry a palm tree and the notches around the sombrero,0
got it,1
I got a ram a fox a fish and a camel,1
did you hear that,1
yeah bro was sweet,0
okay I have a pinata a uh dog with its head cut off a crab and slicers arm,1
dude what if like the next person gets the microphone too close to their eye and I get pink eye cuz you farted on it,0
I wouldnt feel bad at all Id laugh,0
but that would be fucking hilarious,1
I got a a apple a apple and bridge and boat and pipe,1
got it,1
ok so I have the birthday cake the boat the tetris and the hat with the nachos,0
got it,1
all right i have a rooster a rubber duck a swan and a dragon,0
got it,1
hummingbird loch ness flying bird rubber duck,0
got it,1
I got a rabbit a fox a squirrel and a camel,0
got it,1
Im gonna let you go first,0
sounds good uh my first one is an upside down running guy second one is a big triangle chested running guy third one is a large running guy kind of hunched forward and then the last one looks like a picasso person very crappy,0
okay got that,1
okay so i got a diamond missing out the shape i get the racer i got a boat and i got a tree,1
got it,1
hello,0
see it was you all along,0
the long its a long anyhoo footless duck  swimming flying bird thingy whatever this other bird is hes standing and then the last one is sideways,0
got that,1
got a hamburger i get an avalanche what is that and then that abraham lincoln oh its a windmill i couldnt think of the word,0
did you just skip the third one,0
yeah its the windmill i couldnt think of the name its a hammer avalanche wind mill and then abraham lincoln,0
got it,1
i got a very large standing man he looks like hes holding stuff like you just got fired and hes carrying all his stuff out guy with the book the guy laying on his stomach and then the guy trying to what he called the falling tumbling man that,0
okay got it,1
i see i got half a pine tree a apple and then the last one is an apple skip it,0
thats not very helpful,0
yeah you got a oh the second one got a bite out of it sorry,0
okay thank you i got,0
a tree a big letter b a vase and a boat,0
ok got that,1
lets see i got a dragon a rooster a serpent and the duck,0
i think i got it,1
i have a flying bird a weird standing bird a upside down flamingo and a dragon,0
okay got it,1
lets see i got a barn and some scissors a speedboat and a palm tree,0
got it,1
i have a dragon flying sideways and upside down vulture a dragon flying up and an upside down swan,0
okay so the first ones flying down the third one is flying up,0
okay i got that,1
you dont got that,0
okay i got a cake i got a house i got a triangle diamond and an avalanche,1
i got a boat looking thingie a candle without a flame a house and then what looks like a seal,0
got it,1
okay got sitting down ox a crab a giraffe and then a bunny,0
got it,1
we have a seal thats kinda laying on his face upside down vulture flamingo and then a seal on his stomach and by seal i mean the pokemon and not the actual animal,0
oh okay got it,1
okay i got a guy on one oot i got a woman holding out something i think thats the candle woman or care woman whether they call her then i got crab looking thing and then i get the woman holding the carrot standing up the second sideways i just noticed,0
got it,1
i have an upside down duck upside down flamingo regular flamingo and a vulture,0
okay got it,1
i got seal boat shark hammer,1
i have a giraffe a turtle a i dont know what that is i guess it could look like some sort of strange boat and then a big shape at the bottom lets call it a hot air balloon even though it doesnt look like that,0
okay got it,1
i gots the hummingbird flamingo flying bird and then the vulture raptor,0
hummingbird start over you blew my mind,0
okay ill call a dragon a flamingo flying bird and then the uh the raptor,1
all right i have a ram a crappy looking dog thing the sideways i guess a sideways fish and then a fish swimming up,0
okay i got that,1
windmill arrows a big sail boat two sail boat,0
got it,1
a loch ness monster seal a flamingo with his head pointing to the right and then flamingo with this head to the left,0
huh,0
hey lets start over so you got the first two the nest and the seal so then the third thing is like a like a regular flamingo and then the last one is a flamingo but hes looking backwards his heads backwards,0
okay got that then,0
i see long arm guy holding out something in front of them guys sliding on his belly and then the triangle guy,0
i think i got it,1
that last guys running up,0
all right i have like a little upside down boat and then i have a like a touche shit i dont even know what to say hold on i have to answer something,1
one got a box boat when the other ones kind of look like sailboats,0
yeah i agree ok lets call the lets call them all boats then so a little upside down box boat and then we have like a sideways sailboat with the big a parallelogram sail then one thats the right direction and then a bunch of shapes,0
the last one has the three shapes right,0
yeah yeah,0
ok got it,1
i got a hoof i got a candle i got a hammer and then the abraham,0
youre on first name basis with him thats cool got it,0
i have a rabbit a camel a fish and whatever the last thing is,0
okay got it,1
i got a rooster a flamingo a flying bird and uh whatever last one is,0
got it,1
i have the crab thing the weird raptor bird thing the duck and a flamingo,0
okay got it ,1
i got a kicking guy i got a upside down i got a woman and i got the tumbling guy,0
got it,1
all right i have the fox thingy i have what looks like a dog on his hind legs i have like a running dog and then some sort of ugly standing dog who kind of looks like his head was cut off,0
okay got that,1
i lets see i got a duck sideways flying bird sideways upside down duck and a flying bird up right,0
could you start over i was answering a query,0
got a sideways duck,0
and then i have a big flying bird and i have upside down duck and then i have small flying bird,0
okay got it,0
ive got a rooster dragon and the crab and a seal,1
i have an upside down running guy i have a woman running down i have a big guy with big arm and then i have a person sliding up on its stomach,1
go on,0
a stupid slanted shape a cave a christmas tree and a pipe,0
got it,0
I got a hammer a candle a boat and an iron,1
thats a cake but I see that theres a candle on the cake,0
thats good deductive reasoning,0
i got a kick and a guy with the big ass-,0
fuck I hit the button guy kicking guy with the giant arm guy in the field position and the guy tipping his hat,1
watch your damn language,1
fuck you,0
I have uh Lance Armstrong the next guy looks like Brock Lesnar then I have uh Simone Biles and then I have a big big shape hopefully that helps,1
God I hope I got this,0
a i did. ok I got uh hummingbird thing a crab a flamingo and a snake,1
got it,0
I have a crow a swan a hummingbird and then like a Loch Ness monster thing,1
kerner,0
i have a bowl a boat a scot and a bunch of triangles,1
i said watch your language geez but I got it,1
got it,0
Ive got a weird sailboat a butterfly a speed boat and a tp,1
got it,0
I have a hummingbird Loch Ness Monster uh flying bird upside down flamingo,0
I have that too in a different order but I have it,1
Ive got a fish swimming into a camel and then a llama whos looking at a giraffe,1
its beautiful i love nature,0
Cool,1
i have a boat thats right side up then in inverse of said boat then a giant japanese like castle and then a triangle,0
spot on,1
got it,0
ive got mr freckle fox and then I have a giraffe who is very disgruntled with the bunny beneath him and then a hand puppet is just chillin,1
I have this triangle and it looks like someones trying to stuff the triangle into the vase below it but thats not going to happen that doesnt make any sense then I have a bridge and living under the bridge is a japanese castle monster,1
beautiful,1
okay I got this cave and it doesnt know if theres a weird ass shape beneath it and theres a boat who is leaving home plate,0
wow baseball sure is complicated,1
I have a big flying bird flying diagonally uh to the top left corner of his white box that he lives in I would say that hes at an angle of about forty two percent percent-- degrees oh my god thats embarrasing anyway below that is an upside down flying bird and then a rubber ducky and then a bird flying up,1
got it by the way thats a hundred and forty,0
says you,0
Im left handed so its different,1
left stupid friend okay so I got a bottle on top of a samurai helmet and beneath the samurai helmet is half of a stop sign probably in his face and then theres like a little little newspaper sailor hat,1
got it,1
got it,0
okay so I got this rooster whos falling onto a dragons back the dragon just killed a fat crow and theres a bird hes like "aw shit" gotta get outta here,1
makes sense and did you know a roosters evolved from dragons I saw that on discovery,0
I did not,1
now rushmore of,1
okay i got a t rex and hes a germaphobe and hes freaking out because he had this ram and this ram had crabs and then this squirrel is like whoa,1
yeah I got that,1
beautiful i got this,0
oh,1
i got it you could say its a waterfowl,1
thats on you,0
got it,1
the seal of approval,0
okay so ive got this apple the forbidden fruit falling into the triangle that is represents mans three virtues which were not going to discuss because it trapped in a castle and theres a boat beneath the castle to escape,0
Ive heard of a scapegoat but an escape boat,1
got it shouldve listened,0
okay so I got this dumb balloon which is falling onto this toros whos about to be rammed up the stomach by a fish that got shut out of the blowhole of that whale,1
like in finding nemo and up,1
I got it,1
got it,1
got it,1
maybe  not,1
tip,1
okay lets talk about what I have I got the old rabbit I got the camel got a weird old little fishy and I got super shredder loch ness monster,1
I got it,0
I got a rooster I got a flamingo I got super shredder and I got a big ole flying bird,0
I got it,1
button,1
I have crab big weird bird duck flamingo,0
done,1
speak well and go ,1
I have decapitated dog running dog squirrel fox ,1
I think I ten minutes okay they got running dog squirrel fox the first one doesnt look decapitated  a dog but I guess I got it,0
it doesnt have a head it just has a long neck,1
oh thats sweet hes decapitated,0
he thinks hes people,0
on my I on the area,1
okay uh dang I did miss a rough sideways rubber ducky big flying bird upside down rubber ducky other flying bird,1
have it,1
I dont know what happened anyway a flying bird big bird upside down weird bird drag on,0
I missed a lot of that because for some reason youre very very quiet and the like the query came on,0
that is query anyway I said a flying bird big bird upside down weird bird drag on,1
got it,1
I gots the dragon I gots an upside down crow I got crabby oh and then I got turkey,0
palm tree triangle bow to cat head,1
got it,1
I have a hummingbird a loch ness monster flying bird,1
I got a bike I got Lance Armstrong uh I got walking square chest walking downward I got a triangle chest and I cant even tell whats going on on this bottom one with,1
yeah that bottom one just as a stack of crap,0
flamingo crow crab seal,1
okay big running dude big triangle chest dude arrowhead and uh laying down of a weird arm,0
got it,1
what is with this,1
I got weird fish I got camel I have okay now we have two stupid looking dogs the first stupid dog as front two legs are like two little triangle points the that yeah and he has like a human leg as his back leg and then the bottom jaw just three little pointy legs,1
good description for the two stupid dogs got it,0
I got bear I got bunnie I got camel I got a squirrel,1
I have a palm tree I have a speed boat I have a bridge and a house boat,0
a houseboat oh my god,1
youd think a house boat or be about a boat is a house or a house thats a boat,1
okay somersault dude lying on some stomach the weird arm uh upside down dude and other dude anyway speak,0
the bottom guy looks like he just got fired and hes carrying all of his stuff,0
poor guy,1
I got to pot I have a sale oh Ill start over two arrows pot sailboat,1
you didnt have to start over I had that I got it ,1
home plate big ol apple palm tree mexican hat dance with killer triangles eating its tacos,0
theyre nachos,0
I got a ram fox fish camel,1
he said again,0
ram fox fish camel,1
can you say that again no not really Im done,0
crab super shredder llama decapitated dog in,1
I got the dog hitting done,0
apple hosueboat pipe and the bridge,1
I have a candle I have a houseboat I had to step and then i have the sombrero nacho hat being dipped in two by two nachos,0
tekken tacos got,0
rooster rubber ducky swan dragon,0
got it,1
lets talk about those flying bird and thenthis duck this hummingbirds weird and then theres the loch ness monster thats crazy,1
fifty percent got it,0
lets talk about bunny baby lets talk about camels too then I got a fox that looks like a cat and then followed up by squirrel and then,1
I was so excited about the song that I think I got the order wrong was a bunny campbell fox squirrel,0
yeah you got it right,0
I love that song,1
its just it speaks to my heart you know it goes down to my soul,0
I have a fish baseball field a dumb dog super shredder,1
point delta okay I got it,1
I got a camel got a dog with a square snouts square snout and then I got a parallelogram grand with a few triangles out of it theres a couple of grams and a parallelogram its ok though and then I got another weird animal I have no idea what it,1
thats a picassos dog,1
the dog I got,0
flamingoes seal crow flying bird,1
triangle bridge boat vase,0
got it,0
turtle fish dog oh I guess is another fish this last fish has like a diamond head it at the top,0
I have saar on,1
thats right I got it,0
I have a rooster a flamingo a flying bird and a big bird,1
the way it did,0
okay I have a sideways flamingo I have this like flying bird going downward I have this duck with two little feet and then I have this like giant duck with a triangle tale triangle foot,0
got it,1
ok upside down guy uh running downward guy buttler right side up buttler not right side up,1
was butler right side up first I cant remember uh he was third and then the one going downwards fourth,0
got it,1
there it is,1
ok Ive got a bunny Ive got a cat laying down with white dots in it Ive got like some weird animal with like triangle feet going downward and then I have a whatever that is,1
is it a guy with like a giant hail hitler,0
ya like JT,1
so JT,0
got it ,1
I have a little duck I have a swan have a bird flying up and a bird flying to the left,1
got it,0
Ive got a sailboat I got a pipe I got an arrow and I got a pot,1
wow,0
I got a boat but its upside down then I got some scissors and got like a sombrero being attacked by two triangles and then I got a half trapezoid,0
got it,1
I got an x I got a boat i got a pot and then this other pot sideways yo,1
yo thats thats buggin,0
I got a dog going down and I got a dog going to the left and I got a stupid thing that has like little pointy feet and then I got some sort of ugly animal going down,0
got it,1
lobster crow upside down duck with two little feet and then a flying bird,0
got it,0
apple upside down apple boat parallelogram,1
I got a speed boat I got this other boat with like a triangle arrow coming out of it I got a stove and then I got a yeah another thing,0
the hell,0
did you did you not understand that or are you just saying that,0
whats the stove,0
uh its got like a white diamond in the middle of it,0
okay the letter b,0
and  the other thing looks like a microscope,0
thats the word I was looking for I almost said like kaleidoscope,0
they do the same thing okay I got it,1
upside down splits man dressed lady laying down guy stack of crap,0
gotcha,1
okay I got seal I got flamingo got lobster I got a big flying bird with big wings,1
got it,0
talk to I got an arrow got a trapezoid I got two triangles floating and orbiting around my sombrero and then I have a knocked over microscope keleidoscope,1
I got ya,1
I got a boat shop with expanding square okay I got a boat got an iron I got a birthday cake and then I got like an upside down little boat,1
alright I got a squirrel on its hind legs the loch ness monster an alpaca going down and some sort of dog on his hind legs,1
got it,0
I got a desk that some people have called it I got Abraham Lincoln I have a step and then I have like an arrow to the right ,1
gots it ,0
okay i have a lady laying down on her stomach i have an upside down person with his leg out like he kicked a soccer ball and then i have a weird guy with a tail,1
I have a llama a ram in a sideways eye of sauron and some looks like a whale,0
got it,1
palm tree bridge triangle boat,1
got it ,1
I have crab I have big bird I have flying bird I have the last thing its like the super shredder version of the loch ness monster,0
I must have somehow missed the first thing you said because I heard two and then you said the last thing a can you do that over,0
I got crab big bird fly bird super shredder monster,0
oh gotcha I thought you were just saying you had crabs okay Ill hit done,1
birdump got it ,1
I have a seal from such hit songs as Kiss From a Rose I have sideways Native American from such hit songs as YMCA I have a pot and iron I dont have music jokes for that one,0
got it ,1
I have a sideways kaleidoscope thang I have half of a christmas tree I have a right side up speed boat and then a sideways speed boat,1
got it ,1
oh hold on,0
you best answer that,0
I have half tree upside down boat a sideways pipe regular pipe,1
bunny whale cat whatever the last one is I forget what you said it was,0
llama,1
I have upside down apple I have triangle monster man I have a sideways boat and apple,0
got it,1
got it,1
I have upside down flamingo upside down tail bird upside down swan seal,0
done,1
ok I got a flying bird with two big old triangle wings and I got an upside down flamingo then I got the other flamingo then I got sideways and I got this uh weird bird with a triangle foot,0
got it,1
I have tail bird flamingo fly bird duck,1
thirty percent got it,0
I got an upside down india and I got seal I got a rocket and then I have a birthday cake,1
got it ,1
I have a houseboat a sailboat an eraser and a crab people oh no my button oh no one up i broke it and I cant click in gee whiz you got something wrong,0
so I got this thing called the eraser and got gandalf spite and then I got a natural bowl and then got this rectangle thing with one of the corners missing,1
my button oh there we go I fixed it so I got a I got a Tony Hawk I mean sorry tomahawk uh I got a iron and then I have a Russian dude and I have a your symbol for hot soup,1
got it,0
so I got this house I got an avalanche I got a guy that looks like an indian upside down and then I got a candle upside down,1
got a pine tree and a trapezoid and an eraser and a sombrero nacho attack,1
did you press done,1
I didnt press done sorry so I have this guy that has a big triangle body and then I have this guy running downward and then a guy I think we call it jumping JT Hitler and god out Jesus scare the crap out of me alone,1
did Hitler sneak up on you,0
a little bit and then I have a guy running with the fat leg behind him,0
cool,1
I got a two nacho bowl I got a sombrero I got a a little triangle with thing in a pine tree,0
got it,1
I got a loch ness monster with a dog inside of a llama which is inside a little chipmunk,1
I got a two nacho bowl a capital b a boat and a tree,1
I didnt order a two nacho bowl I ordered a one nacho bowl Jesus hard to get good help around here,1
so I got this lady doing a cha cha in a dress and then I got a guy upside down with in their head the first one that has arms a third one is the lady doing the cha cha with no arms and the last guy is Chris,0
cool,1
I got a using crabs I got a got a air bud the running to the right then I have air air bud taking a dump and then I have a squirrel I think you called it,0
yeah I called it,1
and I got Mr. Crabs I got batman swimming I got upside down bird lying and then I got a a pelican slash flamingo looking backwards,0
cool,1
I got I get a boat a bong a pipe and a tree half,0
say that again I had a query sorry,1
no youre on your own I will never say it again I will never tell you about the boat bong pipe and tree,0
thats weird okay,1
so I got I got a shovel and arrow and I got a regular arrow I got a sailboat and then I got an Eiffel Tower,1
you said an eyeful I mean mouthful,0
I got Joe camel I got roger rabbit I got ramrod and I got fish,1
got it I think,1
awesome I got hot soup I got pac man eating Louisiana I got the two nacho bowl and I got a sombrero being attacked by nachos,0
I too think I have that,1
so I got the squirrel chasing a whale and the whale thinks the fox is cute but the fox doesnt want that whale because its vertical he wants the upside down whale,1
got it,1
your bad I got I got a Tony Hawk I got a house arrow got an avalanche and I got point pointy,1
sorry I was insulting you can you say those again,1
I knew that the first time idiot,0
youre stupid,1
we we already know that nothing new I got a spaceship I got like arrows pointing to the left I got pac man eating Louisiana and then I got two nacho bowl,0
thats a bold statement,1
I got a three nacho bowl I got a two nacho bowl I got a boat and I got a pointy doodad,1
okay so listen here I got a spotted fox very rare I got this weird looking dog its even weirder and more rare I got batman swimming thats extremely rare and then I got a whale which isnt that rare,1
cool man,0
I got a letter c I got a vase and home plate and a trapezoid,1
I think I got it,0
what do you mean you think,0
I dont think,0
I got a rear real real hold on,1
I got a were rear ruled dual wheel fox then I got a bunny and then I got a horse looking thing and then I got a goat,0
oh I see that go I goat see yes ok,0
I got a tepid teapot have a Native American have a two nacho bowl and a house,1
would you say the house is very small,0
no,1
then I have it,0
had upside down flying bird bird flying toward the upper left corner and got a fat ostrich or raptor I got a crow,1
fat ostrich sounds like a weird rap euphemism,0
could be,1
got a rooster a loch ness monster a a raptor and a big bird,0
kay,1
I got a weird looking dog I got a bunny a cat and then I got crabs,0
got it,1
I have the big bird I have the turkey bird thing so it looks like the two birds are kissing or pecking I got a flamingo and a dragon,1
yo I got crabs again I got a turkey looking bird I got batman swimming I got seal,1
good morning,0
hello Joe I have shapes to tell you of first shape to tell you of is a woman laying on her back then there is a running man upside down and there is a running man right side up then there is a running man doing the splits,1
yeah the running man is a little out of style but I got it,0
nah man dont you remember the running man challenge it came back ,0
thats right yeah,1
it was like a whole different running man but still,1
got it,0
okay so I got um the crab and then beneath that its a ram then beneath that its a doggie and its got a head and tail and three legs and then the last one only has three legs and looks like hes lifting one up to pee,1
did you say whores head,1
yes and she has a horse face,1
its excellent form of cubism,0
all right so maybe we did that wrong,1
they do look like theyre kissing its-- its pretty cute,0
all right so i got this secret skeleton key that unlocks this jug but when you open up its a crab and he knows how to drive a speedboat,1
hollywood just keeps on doing the same old story,1
could the third one also be construed as a stork or a pelican,1
all right i think i think i got it i dont know,1
okay so i got the teapot and then the sailboat with the touching triangles and then the triangle square and then the sailboat with in the non touching triangles,1
does the fourth one look like the sombrero hat with nachos,1
were cool then,1
its the lazy bird,0
all right so I have this Russian and he just got promoted to private on his birthday but hes an astronaut so theyre going to put them in a rocket,1
wow thats crazy,1
yeah,1
yep yep,0
dude this thing right here thats happening is literally crazy so theres this guy bending over and hes like hey madame would you like a triangle and she takes the triangle and then realizes that that is not a triangle at all that is a hot pocket and that is disgusting so she runs away but then theres this guy upside down running towards her on the ceiling to take the triangle,1
ok does the third one look like a person,1
a classic story of a bony o in julie cat,0
yeah man {LG},1
yeah yeah missed opportunities,1
got it,1
its not about the size of the triangle its how you use it,1
the premise for the new justice league movie,0
yeah,0
I have the flamingo the flying bird the rooster or cock and the um shredders arm I remember his name shredder,0
got it,1
I got a got a rubber duck got a flamingo crab and a raptor,0
got you,1
got it,1
were watching the whole thing going down I got it,0
flying bird the duck is facing up and then a duck facing  left and then a flying bird the smaller flying bird,1
sorry could you repeat those ,0
sure thing a-whole I said I have a drag on a flying bird a raptor and a big standing bird,0
ouch got it,1
hang on,0
gnarly,1
I got it,1
point charlie,0
I have a person falling in their head is pointing to the left cause its an arrow the handkerchief lady tumbling person with the square head and JT hitler,0
got it,1
i got a flamingo hummingbird a loch ness monster and a flying bird,0
got you,1
got it,1
yo I got this crow I got the flamingo and got this crab and I got this seal,0
and I got that,0
the birdhouse head huge triangle boobed person jt god damn it,1
the triangle boobed person the push up person and the running person to the right,0
cool did you say you said the third one was the push up guy,0
cute,1
I got a camel a fish I got a dog  with his back legs a human leg and then I got a dog his back leg is a triangle,0
a chipmunk a rabbit a camel and a bear,1
I heard that,1
I got a uh a uh houseboat a yacht a bridge and a palm tree,0
is the house below right side up,0
a house boat is a boat and theres like a house on it,0
dope got it,1
got it,1
I have two arrows I have a pot I have a bunch of shapes and then I have what JT calls a hot soup,0
what the heck got it,1
I have an apple a hat with two doritos attacking it a barn and a palm tree but I think it looks like a fan I dont think it looks like a palm tree,0
I guess youre not as world traveled as I am because its totally a palm tree but whatever,1
a,1
hey hey man i got a ram a fish a camel and a oh fox,0
got it,1
crab shredder piniata and headless dog,0
got it,1
I have the fabled house boat I have a pipe an apple and a bridge,1
the doritos attacking the hat,0
doritos attacking the hat the the tugboat the tetris and the cake,0
oh baby i like it,1
got it,1
I have the flying bird its flying down Ive got the rubber duck I also had the hummingbird right after that and I got that loch ness monster coming in last bro,0
sweet,1
I got like dude I got this rabbit its nuts I got the squirrel dude to its acorns I got this camel I dont know what to say about that I got this fox,0
got it,1
you sound real smart man,1
Im messing up,1
yeah you suck I have a dog looking down I have a camel a camel a whale and then I have what looks like picasso drawing a dog,1
does picassos wait what okay could you okay so first dog does it look like a robot dog,1
look the first dog is looking down and hes like vertical you know then its a camel then a whale and then I think picassos dog is the robot dog you speak of ,0
ok let me switch these two,0
like the picassos his dog is back legs are two triangles and then the other dog his front legs are two triangles,1
so the dog thats last his two try legs are pointing to the bottom right,0
got it,1
got a chicken drumstick a chipmunk picassos dog and an aardvark or the headless dog,0
got it,1
I got a flamingo a seal a crow and a flying monster,0
got it,1
got a teepee with two doors  the chip bowl with two doritos sticking out the bridge and the milk jug,0
got it,1
got it,0
I have a hoofprint a sailboat upside down a house with a tree and then sideways sailboat,0
got it,1
a dog with a box now facing left the dog facing down a crab in the square on its hind legs,0
got it,1
I have a houseboat a sailboat um an indian guy and triangles,0
got it,0
