UTTERANCE,LABEL
they sound friendly,1
ok um I have this archway and this guys like trying to escape on his boat and hes like going through the archway and then but hes being chased by a bowl of rice and chopsticks and to get away he has to go into this mountain that has a secret doorway,0
got it,1
I have a boat with two sales I have a boat with one triangle coming out of it thats directly connected to the boat but then theres two triangles coming out of nowhere and then a seal and then one sailboat like one sail and its a boat,0
okay,0
its about a boat to go down,1
I got it,1
its not five minutes dang it okay have a guy walking his dog regularly I have a guy walking his dog going upwards I have a guy walking down and then the girl I dont know how to describe this girl a girl in a dress,0
ok I think I got it,1
got it,1
I have a sailboat a speedboat a stove and an apple,0
yep yep yep yep,1
I have the long jug the key the tri angle and then the like triangle man,0
good job joe,0
thank you Chelsea,1
I have an upside down hammer or axe I have a house with a tree a seal and an avalanche of shapes,0
yep I got it ,1
you got that all wrong but nice try,0
damp did you get those,0
yes I got those,1
I have an eraser a mountain with a door cut out a christmas tree and a bridge with two doors,0
sounds like three doors are down,1
okay I got the the kitty thats all on its houches and then the a tornado and then the marsupial called a kangaroo and then a weird shape like a dog with a head cut off,0
I got it,0
hey joe i have a swan well i have a swan i have an upside down chicken i have a sideways seal and then i have a rooster,0
hi Chelsea I have all of those,1
okay all right i have the scissors the upright pipe the sideways pipe and then the apple,0
I got it,1
I see that cat um yeah yeah yeah I have them all yeah yeah,1
alright I have the christmas tree the house the hoof print the dog,0
okay I got it,1
I have a boat I have an I a sideways house and a hammer slash axe,0
yeah,1
all right i have triangle body dude guy handing me a triangle off to someone else he also has a tail a man running or walking christopher walken and then the lady in a dress,0
I got to go thanks,1
I have a weird its like line alignment two triangles coming out of it I dont really know what to call it its like a stem of a root cause of thorns and it looks like a dog peeing and then a fish and then a donkey or something I dont know,0
hello,0
yeah sorry I had a query but um is your last one doesnt look like has a really long neck and then has like a trapezoid on top of it and triangle tail,0
yes that sounds about right,0
alright Chelsea thank you I have that know,0
I thought I got my thing right,1
I think you did get it right but the first one is a triangle with the two missing pieces then the next one is the triangles a whole bunch of group then its the jug and then its a turtle or a kiwi or whatever you want to call it,0
Im confused what the last two as the third one pot and the last one a weird like thing on its back and it cant get up,0
yep you are correct on both of those,1
I have scissors a spider a reverse slope and an apple,0
yep I have all those,1
all right i got the arrow chevron then the upside down boat then the triangles and then the big triangle and square,0
got it,1
I have a boat a big c and then a baseball play and a christmas tree,0
yeah dude,1
dude Im sucking on these questions right now but I have the fetal position guy and then the lady in the dress with their head to the right and then the lady in the dress with their heads to the left and then the guy falling down,0
got it,1
its okay Ill go mine wrong last time I have a parallelogram a baseball play a cat and then a weird cave thing when triangles on top and a door,0
I wonder where that door leads to but yeah yeah,1
ok I have the girl in a dress then the upside down mermaid reading a book then the person in a coffin or laying down and then the lady in a dress walking down running down,0
is your first lady in the dress like hold on,0
she has like a mostly triangular body mostly triangular body,0
ok Im ready,1
I have an upside down waiter who is carrying the triangle I have lady in a dress I have a guy with his hand in the air like hes laying down pointing at the stars and then I have a guy walking down,0
yep I got it,1
okay I got the rocket ship going up and then the dog peeing and then the rabbit looking one and then the last one looks like a dog without a head,0
got it,1
I have weird big lady with a square head and a triangle handkerchief I think thats what they said and then hold on,0
and then the second one is like a big triangle body and then the third one is the server and the last one hes doing a somersault,0
yup yup yup yup I got them all,1
all right i have the flying bird to the left the upside down flying bird the fat raven and then the hummingbird or triangle one,0
oh layer after repeat those cars I thought your first one was something else but its actually the last so I repeat those,0
got it,1
oh goodness ten percent I have this big bird and its fine to the top left corner than I have a crab then I have a seal and then we have a regular flying bird flying down,0
hes flying south for the winter but yep,1
okay I got the rubber ducky the chicken flying to the left the loch ness monster locked nasty is what they call them on the streets and then I have the hummingbird with the triangle wings,0
got it,1
dude I suck,0
its okay for you okay so I have a bird that upside down hes fat and then I have a flamingo upside down and then I have a skinny upside down crow a sideways flamingo,0
I have all of those,1
all right i have the house with the chimney the upside down bird on its back cant get up then the hoof then the teapot,0
I got it,1
I have big dragon chickens thing flying upward and I have locked nasty as my second one and then I have an upside down duck and then I have an upside down one legged bird,0
I got it,1
all right i have the squatting camel or squatting bird some people like to say then the big bird flying upward and then the upside down flamingo and then the triangle wangs,0
got it,1
I have a crab or a unicorn or whatever you said that thing was going to be called the ground hog looking thing started with an m as a mate I dont know and a rocket,0
yep its a marmot a yellow bellied marmot,1
okay I got upside down triangle body guy lady and dress and shes got the jazz hands and then lady dress and shes just walking all casual like and then the last person lying on their back,0
I got everything but I dont know how you guys see this woman in the dress its the third one she looks it looks like that the and one symbol or something,1
damn dude,0
okay yeah all right Im the first one is the schnauzer and then its the rocket ship and then its the marmot and then if you tilt your head to the right it looks like batman swimming,0
or a submarine but ok,0
i got it,0
