UTTERANCE,LABEL
upside down crow upside down flamingo upsidedown rooster upside down skinny bird,0
the first one is the fatter on its heads in the bottom right the last one um is skinnier heads in the bottom left hang on,0
does that make sense,0
got it,1
duck with no legs swan turkey going up turkey going left,0
duck with no legs swan turkey going up turkey going left,0
got it,1
slope scissors sailboat upside down sailboat,0
got it,1
dog with the head going down ears or its a diamond head with a triangle ear on the left and I have one that looks almost like a horse or something its got a point two pointy legs and a parallelogram tail then a dog with big ears the same as the top shape but its running left and then my last ones abstract got the square head pointing down,0
got it,1
right side up apple upside down apple speedboat parallelogram,0
rightside up apple upside down apple speedboat parallelogram,0
got it,1
upside down guy doing the splits the biggest one with wings or something and then the guy sliding on his stomach straight up and the woman in the dress,0
is your abstract bird the one with the two wings or the one with the wings straight up,0
got it,1
cave or whatever he said the square missing arrow pointing left sailboat trapezoid,0
got it ,1
horse with a head going down a squirrel or something on its hind legs with a smaller tail and the head to the right loch ness monster squirrel on its hind legs with a bigger tail and its head to the left,0
got it,1
loch ness monster hind legs facing right hind legs facing left bird flying down,0
got it,1
horse facing down rocket ship going right the big fat whale with a very disproportionate body and then the pokemon with the long ears,0
turkey speedboat with the tower in the background on its side giant bird crab,0
got it,1
bowl iron windmill seal,0
got it,1
regular pipe pipe on its side upside down speedboat half christmas tree,0
yeah I did too,1
sitting fox horse rabbit whale,0
got it,1
house with the chimney upside down speedboat string of triangles shark with a square head,0
got it,1
bird with its wings spread abstract bird flamingo giant bird,0
windmill seal bird flying up cake,0
the one with the dots is your third one,0
got it,1
um house with a big chimney upside down boat hammer windmill,0
got it,1
is your third or fourth one standing on its hind legs,0
okay whats your pokemon one the one with a long ears or is that the cartoon charactrer,0
all right um can you go through those again,0
got it,1
cat sitting down fish rocket ship rabbit,1
got it ,1
giant man hold on,0
giant man woman in a dress guy upside down woman in the dress with arms up,0
