UTTERANCE,LABEL
I have sailboat arrow bridge slope,1
bridge apple bit out of bridge with two cut outs and then teepee with two cut outs,1
ok I have the palm tree then I have the christmas tree then I have the slope and then apple,0
got it,1
I have the split leg guy the guy running to the left the guy with the weird flipper arm and then the weird last shape,0
we call the weird arm guy JT Hitler Im hittin done,1
okay I have the hoof print I have the house I have the desk and I have the candle holder,0
got it,0
I have the unlit candle the triangles and I think Julie said this is soup,1
I got it,1
okay Russian guy a christmas tree desk and the sail boat,0
got it,1
I have the arrow guy head guy the guy dancing like the stinky leg the pregnant lady and the guy kicking a football,0
got it,1
got it,0
I have the big flying bird the crab the seal the flamingo,1
got it,0
ok JT Hitler arrowhead a square body walking down and then holding the triangle,1
got it,0
a sailboat with three sales the teepee the Russian sailboat with two sails,1
arrows uh arrows going up and down I should say and then a sailboat and then the triangles going to the left and then the hoof print,1
got it,0
flying bird crow raptor duck,0
okay a triangle man apple home plate and then it kind of looks like a letter b there like that diamond white diamond in the middle,1
I got it,0
I have the arowhead the guy in a race car going up the model walking downwards the salsa dancing lady,1
got it,0
oh no,0
I have the pot I have the hot soup slash sailboat then I have the axe then I have the seal,1
got it,1
I have the cat the baseball field the bear and the weird robot dog,0
I got it,0
JT Hitler square body walking down a pizza and then the bending backwards on one food and the weird arm ,1
got it,0
I have a crab a bunny a chipmunk and a dog robot,1
got it,1
oh boy okay I got flying bird going straight up I have the seal I have like the kind of upside down flying bird and then I have the flying bird going to the left,0
yep I got it,1
a whale with a mouth a standing up cat a dog going downward and a horse with a long tail,1
got it,0
I have a rocket ship a fish with an open mouth a dog and a chipmunk,1
okay Ive the pizza on his knees I have the woman with the triangle chest I have the person lying down thats like going straight up and then I have upside down hitler,0
got it,1
I have the teepee the sailboat the apple the full apple then apple,1
got it,0
okay a weird weird tail person then the lady walking giant triangle chest person and the other person falling,1
got it,0
uh Russian candlestick iron tetris,1
yep,0
ok dancing lady giant person running uh the lady thats like falling down and then the person bending backwards on one foot,1
got it,0
the two sail or the sailboat thats right up beside the candle the boat with cargo and the sailboat thats upside down,1
Ive got seal rubber ducky flamingo flying bird,0
got it,1
mountain teepee arrows unfinished desk,0
sailboat speed boat apple a letter b,1
got it,0
house small boat teepee seal,1
got it,0
ok person with a leg straight up triangle chest lady butler holding a triangle and arrowhead,1
I got it,1
I have the model walking upward the arrowhead guy fetal position weird shape,0
got it,1
