UTTERANCE,LABEL
the woman with  handkerchief sword man guy is like catching something that a woman in a dress,0
got it,1
a house a hammer a desk and a triangle uh diamond,0
got it,1
Ive got a llama a squirrel a ram and a bunny,0
my most squirrel bunny,0
the llama squirrel ram bunny,0
got it,0
what does that I am armadilla a ram a fish and the dog,0
got it,0
got a diamond letter c a speed boat and a sail boat,1
got it,0
its the windmill hammer a feather and a  sideways windmill,0
got it,1
Ive got the hummingbird flamingo crow and a flying bird,0
got it,1
rocket ships sail boat avalanche the other,0
Im sorry could you repeat that,0
got a rocket ships sail boat avalanche feather,0
Eiffel Tower weird sailboat on a normal cell than a house of the chimney,0
got it,1
a hummingbird flamingos loch ness sideways flamingo almost looks like that bird that carries babies,0
got it,1
Ive got the cave thing a vase a giant boat and then an apple,0
lets see I got squirrel bunny kinky tail and the armadillo,0
or the first one you call called dog,0
got it,0
got it,1
got it,0
Ive got a triangle bridge half eaten apple full apple,0
got it,1
forgot that one upside down man running man huge and then another man and then the catching man,0
got it,0
ram bear llama squirrel,1
got it,0
a big sailboat a house a hammer and the iron,0
got it,0
camel fish ram bunny,1
cake house boat one sale,0
got it,1
okay so Ive got this crab and hes about to fall on top of this turkey vulture with his neck or crunched up then we got this bird with a tail whos running along the ceiling and then this bird flying up shes trying to get him off to grab the laws,0
got it,1
I got a two sail wishing it was a cooler sailboat with triangles and has crabs on the boat,1
I got it,1
okay so I got this and the guy on the sailboat wants to go home but before he goes home he has to destroy some cargo ships like flip them over and the precious cargo carrying are bowls for cereal,0
got it,1
I watched this speedboat crash into this palm tree which made it go slanting sideways flip all the way upside down,0
got it,1
okay so I got this dragon hes flying away from this flamingo that I killed and then theres this bird is flying overhead and then he sees that deadamingo and is like oh my god so he starts flying straight down to see if hes okay,0
I got it ,1
okay is this in this cave there was this apple that somebody threw from off the bridge which made the cave turned sideways,0
cuckoo,1
okay so Ive got this squirrel who saying like put them up and then and ears like a Im not fight you but then the ram comes lines like all fight you and bunnies like Carl dont you have condition,0
okay I think I got it,1
I got an iron a tree a triangle diamond in a windmill,0
gotcha,1
or as a bird flying away from his anorexic crow friend who recently died and is now upside down and Ive got a dragon who drops another anorexic grow sideways,0
okay,1
they get a triangle diamond a candle house in a boat,0
got it,1
so I read the bunny laying down another bunny looking behind him stand up is like that ass then Ive got the largest monster whos about to fall onto a t rex,0
got,1
I got seal a sailboat going to a c and there was tp in the sea which they had a lot of pipes,0
them darn indians gotcha,1
so youve got the loch ness monster who just jumped off the back of this bird who is flying straight down because he saw crab like Im going to eat that then it a sealed beneath that crab is like Im going to eat crab,1
so the crabs last,0
grabs third,0
and then the seal,0
I got it,1
got it,1
so I grabbed his bird flying up to get away from a hummingbird and then theres a sideways turkey vulture has just kind of it up but the whole scene doesnt even know theres a crab about pinch his butt,0
got it,0
I get a ram,0
I got a ram d looking to the right and a tornado and then a fish swimming down to the ram looking to the left,1
or for some reason some people call the first one a squirrel,0
got it,1
Ive got a fish swimming down to meet a fish swimming to the right and I have a little fox looking up at the whole situation and then I have this weird alien shape I dont even know what that is,0
got it,1
I got a small boat that crashed into the speed boat which they made a snowman out of triangles,0
got it,1
okay so I got this waiter who is serving this pregnant woman because shes feeding to people and then I got this kind of circus freak guy with a giant arm hes trying to entertain her and then theres a gym is doing the splits right beneath them,0
got it,1
got a speed boat crashed into a palm tree that wished it with a pine tree which the boat that wished it was a house boat,1
so Ive got a pipe that someone found in a cave they also found a permanent eraser which they use to erase this half of a christmas tree,0
got it ,0
catfish into the sea monster which the ram was sucked up by a tornado,0
tragic,1
Ive got this this crab fighting a hummingbird and this crow is watching and he doesnt even know that his friend the flamingo is dead,0
I got it,1
guy was catching a nacho and this guy below on almost stepping up to help but the guy caught it just in time and the handkerchief woman car handkerchief before cell but they she didnt catch the poor guy that fell on his back,0
poor little feller got,1
so I wrote this dragon who recently killed the flamingo and then he also killed a seal and a rooster this line of carnage,0
got it,1
there was this sea monster that passed away so he kind of flopped over and the tornado came through and made a kangaroo flop over to,0
got,1
ok so I got this avalanche and the avalanche just knocked over the sailboat and now the sailboats being told by an arrow to go to the right but little does he know the right lies a giant seal,0
get it,1
as flamingo died in the sea serpent swam up and ate it and the swan fall right behind him try and figure out what the sea serpent was gone after a dragon fall behind the swan so looked really amazing,0
that is amazing I gotcha,1
so Ive got this terrier whos like frozen in fear because the t rex in front of him but its okay he can defeat the t rex with his fist inside of this hand puppet but he doesnt and then he dies,1
oh this ones called k but I think I got it got a dog facing right and then this stand on one foot and then the hand puppet and then its facing down at the end,0
yep thats it,0
there was this tornado and the sea with this monster in the sea which the sea monster could see that it killed a bonnie and it brought fishes up on the shore,0
I got,1
so Ive got this turkey vultures standing on top of its kill because it killed a little duck and theres a dragon hes on top of his killing like I killed something bigger I killed some flamango,0
got,1
was easy query said the slope which was dropping rupees onto this houseboat on which ran into a sailboat and knocked it over,0
got it,1
ok so Abe Lincoln and a Native American got killed on their sale though because these pirates from a house boat blew it up,0
got it,1
had this cave that turned sideways because it fell down a slope in which almost look like a teepee what had a pod in,0
got it,1
ok so Ive got this bird who was once flying but is now upside down and dead and then this anorexic crow is thinking Im going to eat him but the bird was still alive he tunneled straight down and got huge and flew up,0
I didnt hear the last two,0
last is a bird flying down and then a bird flying up,0
okay got it,1
had this tree have all its least fall down because petrus knocked it down but it didnt knock down the pine tree because it had so many arrows,1
the first one is the candlestick looks like a tree with no leaves and then the tetris and then the pine tree then the arrows,0
I got it,1
