UTTERANCE,LABEL
what was the first one,0
okay,1
alright I have flying bird upward upside down flamingo flying bird down and then sideways flamingo,0
I have a flying bird upward upside down flamingo upside down and flying down bird sideways whisper a flamingo,1
think I got it,1
I have a rectangle without a corner cave scissors speedboat,0
womans third,0
got it,1
I have guy holding stop sign I have guy with triangle arms handkerchief and then guy running to the right,1
yeah sorry the first two are the guy with a stop sign holding the triangle and the square and the triangle arm ran running downward,0
got it,1
I got a rectangle with the right corner missing I got a steamboat and what I like to call a bowl with rice in it with chopsticks sticking out of it and then scissors,1
got it,0
I got the skeleton key I got the trapezoid Ive got the speed boat and then I got the cave,1
what stops are you talking about,0
theres not one shape in this row that looks like a stop sign but Im assuming you mean the weirdly shaped rectangle on the bottom is the last one,0
the but really,0
churro sorry,1
I can say it again I think you got a query a person with an arrow narrows the head lay on his back person praying with two with his arms out praying upside down person kneeling praying looking upward and sideways and the person running is the last one,1
got it,0
I have a fat ostrich on like that trying that bird looking thing with the big triangles for wings and then a little upside down flamingo looking backwards and then a crow,1
I got a laying down bunny I got a fox and then I got a bunny running and and then I got a spaceship,1
sure I got it,1
alrighty I got a rubber ducky I got a crow I got a hum a camel looking thing with triangles for a hump and then a flying bird flying downward,0
I got bunny I got laying down fox I got spaceship and I got a llama,1
got it dog,0
I got like a dog on his like jumping up on those two back feet and then I got a bunny running and then I got a stingray and then I got a squirrel looking chipmunk thing,1
the third one look like a sailboat,0
yeah tilt your head to the right looks like a sailboat like a weirdly shaped sailboat but I think I got it,1
I got speedboat and then I got a bridge or two doors and I got a ramp and then I got a guy a human christmas tree looking thing,1
I totally got that right and she screwed me over,0
which one is the one that looks like a cat like a national bird of the animal is that the first one,0
okay then i see the last one that weirdly zigzaggy shaped thing with a,0
yeah I got it right I pressed on,1
I got a crab were throwing stars like I like to say and upside down ostrich weirdly shaped loch ness monster and a upside down flamingo,1
got it,1
I got standing our standing fox with tail a bear llama spaceship,0
yeah I got it,1
I totally got that,1
yeah I got a I got a kangaroo over here for the first one and then I got a crab or what I like to call the stone star and then a baseball diamond and then a turtle I love them turtles,1
ok um upside down person with a arrow for a head and then that were lady dangling a triangle sideways and then we just do this and Im just repeating myself I feel like thats whats happening and I apologize hold on,0
I apologize Mark yeah I got it,0
yeah wow impressed you got it wrong no I got it,1
you know its interesting I have those same shapes but I dont like your shapes but Ill accept your shapes as they as they are,1
you know I got this these two triangles with a square at the bottom kinda looks like a christmas tree kind of doesnt you know whatever then this trapezoid you because I like big traps I like my traps being big and then this eraser looking thing because I erase all my mistakes with positivity and then the sailboat but you know what it looks like a big nacho and a little nacho you know gettin some salsa or some cheese sauce you know one of,0
I dont I dont understand these shapes and theyre all running in my in my mind,1
got it,1
I got two nachos swimming in a bowl I got one nacho with the point sticking up in the middle and then I got a nacho with two doors in it and then I have two nachos on a square,0
yeah i see those and i have em,1
alright I have a nacho boat upside down a letter b a speedy boat and then two nachos on a square,1
is the bottom one chris chris looks like he likes to run a lot,0
alrighty so I got this like throwing star slash crab thing and then I have this weird dog with the diam- or like rombhus  no diamond it has a tail then theres the other dog where his hind legs are on the floor and his front legs are in the air and then the other dog that has a square nose and hes on all four legs,0
oh yeah yeah yeah yeah,1
so I got chopsticks in rice thats in a bowl and then I got this bong looking thing very illegal by the way than a pipe which is legal but people use in the wrong way and then I have a half a christmas tree,0
cool got it,1
I got the spaceship I got this camel I got this laying down bunny and I have this ram,0
all right is the arrow for the third one in the top right in the last ones arrow on the top left,0
ok lets go with it then,1
I think I got it lets see lets find out,1
she said nuts fifty nuts oh all right i got a hammer i got i got private and then i got a house and then i got this avalanche looking thing,0
what were the first three,0
yeah I got it,1
I got this sailboat with three sails this upside down sailboat and this weird looking sailboat where its got like a little slit throughout like the sails and then I got my private,0
hey man that dogs got feelings I got it,1
all right i got home plate and i got traps i got my trappies and then i got this long lookin vase then i got the letter c,0
I see you whore your horse and I raise you another horse,1
I got tea kettle short and stout he wants to be poured over into this chimney looking house where the indian man lives Native American sorry Native American general gentleman and then what he owns behind the house is actually a sailboat to travel all lands across the country,0
yo I got that yo,0
all right so i got this chevron arrow and then i got this three nacho bowl and then i got these double sided arrows and then if you tilt your head to the right it looks like a sailboat does that makes sense to you it does to me,0
cool,1
got it,1
so I got this upside down rubber ducky we dont know why its upside down we just agree with it then we got this skinny crow like skinny and then we have a upside down swan again dont know why and then we have a flying bird,0
no its a small thing for you mines a big old thing,0
okay,1
oh I got that sir I got that real nice,0
all right so i got this two nacho bowl and then i got this speed boat then i got this person looks like a snowman slash christmas tree then i got a triangle brah,0
well the speed boats going up because the longer end and should be in the front not the back,1
youre a weird thing but I well it wont go off speak,0
all right so what i call batman swimming is what you call loch ness monster then i got a fish swimming downward then i got a ship flying to the right and then i just got a dog you know running downwards just chilling out,0
cool bye,0
cool cool cool cool,1
so I got this ruby alright and its protected by the bee and then a ramp and then palm tree couldnt really make a story out of this one that sucked,1
I got that thing too,1
twenty four hundred feet I got avalanche I got this diamond and triangle and then I got a kid in a baseball hat but to you its just a triangle sticking out the left and kind of a sideways seal,1
yo dog I got dat man yo yo yo yo,0
yo got double sided arrow I got a house with a long long chimney without the triangle and then I got a hammer and then I got a house with the triangle as the chimney got it cool,1
thats what i was going for,1
if you tilt your head to the right on that weird looking thing it kind of reminds me of a kid wearing a baseball cap like the triangle is his neck and what not,1
well anyways I got this cave right and theres an apple in this cave alright and then theres a long Gandalf pipe so Im assuming its lord of the rings style and what happens at the end of the story is they go through a portal and they end up coming out sideways for the last sideways cave,0
can we call butler dude Bill Cosby,1
I tried,1
so I got this enlarged picture and then I got this person kneeling holding some rufees then I got triangle Brock Lesnar then I got that weird looking shape,0
weird I have all of those,1
dang it Matt and youre supposed to help me with that,1
he had a private yeah,1
so I got this box squared dude got a bicycle dude got a lady dancing and I got person praying,1
I would totally listen to that I got it,1
so I got this christmas tree dude and then I got this two nacho bowl and then I got a half christmas tree its like the first guys brother but he was cut in half and then I got this bridge,0
well youre wrong because I have the indian dude the house and hold on,1
got it,0
stupid query ruin my joke whatever I dont need that joke anyway some funny by myself so I got this guy kicking a ball and I got this guy running with a triangle body then I got this lady dancing and then got this person with the leg split upside,0
cool I guess you got it,0
I totally have those,1
no Im not entirely sure,1
were the first-- just say them all over again I had a stupid thing,1
got it,1
sure I think I got it,1
alrighty I got this weird looking dog all right its got like a triangle for the front foot and then I got this ram and I got a fish and then I got like a cat perched up,1
do you get it,1
alright did you get it,0
okay,0
I asked you first,0
I dont have to answer to you,0
alright did you get it,0
well just in case you didnt its the square body dude bicycle dude lady dancin in the dress and the guy praying,0
hold on,0
yeah I got it,0
I got human christmas tree man I got two nacho bowl I got half a christmas tree and I got a bridge with two doors,1
was the the seat without the back leg second sorry,0
I am but will you tell me,0
I got a guy kicking me in the balls I got a guy running away from me I got a lady dancing for me and then I got someone upside down doing the splits for me,0
got it,1
desk is third mountain second right,0
stupid button alright I point alpha jesus I got a dog running down I got a fish swimming down I have a bunny laying down facing down and then I have a whale upside down,0
dogs fish rabbit whale yes,1
say that again whats the face look like,0
dude if you want a hundred youve got to cooperate with me Im a little bit slow in the head,1
what were they again,0
got it,0
yeah I got it,0
yeah I got that one too,0
a baseball field loch ness monster bunny spaceship flying down,0
dude I got that,1
mountain spaceship boots slash house from the side view and then house with the chimney,0
looks like that guy like those people that are about to jump in the olympics for diving about to do something something sick,1
ya I totally have those,0
alright upside down not two nacho bowl home plate apple steamboat,1
totally have those,1
I got vase pipe apple bridge,0
got it,1
whats up these stairs are really squeaky alright sorry lady in a dress guy tipping his hat jumping him JT Hitler or guys upside down with his arm straight thats what we call JT Hitler and then a lady in a dress vertical not sideways first ones sideways,1
a lady in a dress sideways guy tipping his hat upside down dude with his arm straight out a lady in a dress vertical,0
yeah,0
you know Ive actually been asked that multiple times in my life and every time I say yeah I mean why wouldnt I he seemed like a nice dude,0
got it,1
I got Native American man candle boot and then some nachos attacking a sombrero,0
yeah sure upside down indian dude hold on,0
got it right cool upside down indian dude upside down candle boot,0
I think I got it,0
I had a query sorry,0
yeah I still think I have it I press done already,1
oh my god  all right laying down bunnie fox giraffe crab,1
Im so mad,0
got it,1
a handkerchief lady very enlarged picture she was standing up handkerchief lady guy tipping his hat,0
sure I got it,0
I got Russian dude seal houseboat hammer,0
is the giraffe tornado turtle monster,1
I got flying turkey I got  hummingbird I have upside down raptor I have flamingo,1
turkey flying down hummingbird upside down raptor flamingo,0
the bird flying downward the flying bird,0
yeah,1
I got it,1
two sail second the larger sail is first,1
got it,1
I have a triangle large triangle body dude guy upside down out holding the stop sign and triangle guy kneeling holding a triangle and then smaller triangle body did walk up the wall,1
nice got it,0
I have a candle without flame I have hammer I have abraham I have a footprint or a ladybug,1
I do have that,1
I have one point bravo point bro I have a flamingo  flying bird in the upper left rooster monster,1
got it,1
guy kicking a football expanding square right guy kicking a football guy upside down running to the left with his arms straight out a lady in a dress and a guy doing a front flip or curled up in a ball,0
I think it looks like a chipmunk but yeah I got it,1
i have flying bird going up i have vertical rubber ducky upside down rubber duckie flying little flying bird going to the left,0
got it,1
I have crow camel turkey looking thing thats squatting a crab and then a dragon,1
got it,0
I have a guy with arrows in the head I have handkerchief lady Ill repeat that arrow is first era guy and his back lady in a handkerchief guy doing a front flip guy running to the right,0
got it,1
guy on bike triangle body dude weird shape people call it the batman mask I dont see it and then a square body dude,1
crow is first,0
got it,1
upside down arrow head dude large triangle body dude guy falling down standing on one leg and looks hes on a dress and a guy running to the right,0
got it,1
I have a chipmunk I have a bunny I have a camel I have a bear,0
got it,0
upside down dude holding a triangle guy falling with his arms straight out with the dress but in a front flip guy kneeling holding a triangle or a plate,1
Ill repeat myself guy upside down holding a triangle guy falling with a dress with his arm straight out guy doing a  front flip guy kneeling holding a ball or,1
got it thank you,0
apple nacho dance home plate palm tree,1
got it,0
alright I got a crab monster llama headless dog,0
got it,1
alright I have nacho dance house boasts cake,0
got it,1
flying bird going down rubber ducky hummingbird monster,0
got it,1
baseball field monster dog fish,0
does one of which dog has the triangles the front foot is the first one or the last one,1
I already got it then,0
got it,1
I think I got it,0
I got a christmas tree I have a christmas tree a like a boat with like a house on it and then a bridge and then like a bong,0
got it,1
got a laying down bunny loch ness monster an alpaca or llama and then a kangaroo,0
I pushed done I dont know why its not working,0
what was the third one,0
got it,1
rectangle missing with a missing right corner the bong the letter c and it looks like its got a diamond and a thing sticking out of the right almost looks like a gun in a way,0
yeah that makes sense lets go with that,0
flying up bird fuh flying bird flying to the left loch ness monster and a crab or throwing star,0
yep,0
a duck facing downward with two feet on the weird looking thing if you call a dragon I dont know the two triangle one a rooster and a upside down flamingo,1
I dont know what you said sorry,0
cool,0
got it,0
I got a cat with no eyes and has his ears and then the pipe and then a trap or rhombus and then a speed boat,0
thats a speedboat,0
got it stupid button wont work,1
a person with a square body walking down or person with two triangle arms running downward his heads pointed the right I dont know what that shape is in a person a skinny person holding up a triangle and then a square,0
what was the first one,0
that was the first one thought it was the last one so so just say them again I got the third one but what were the other ones,0
so this is what I have I have the first shape looks like a sock puppet right and the next one looks like a baseball diamond then a fish and then a dog,0
I dont know what you said,0
got it,1
I got a flamingo looking backwards sideways duck upside down with two feet looks like a seal facing upward and a seal facing downward,1
is the apple the last one,0
think I got em,0
oh I got a diamond with flat edges a pipe triangle two doors and a bridge with two doors,0
think I got it,1
a laying down bunny an animal with two feet a dog and then a laying down fox,0
I got it,1
what looks like a person running with their arms straight out the person holding up the upside down triangle someone kicking something and a person running downwards with triangles as his arms,1
got it,1
I got a flamingo sideways looking backwards a flamingo looking backwards upside down a flamingo and then a seal,0
what were the first two,0
alright got it,1
first one is a boat was like a chimney or whatever sticking out of it and then a snowman with triangles and then a skeleton key and then a pipe,0
is one of the guys laying on his back with a triangle or house as a head is that the first one,0
and then is it split legs guy split and then the guy running upward,0
I got it,1
oh I got arrows I got a house with the chimney then I got sailboat and then tea kettle,0
ones harder to remember,0
all right i got a crab i got a camel slash turkey squatting and then i got upside down raptor and then i have a turkey flying upward,1
got it,1
all right i got a sailboat a house an upside down boat and then the sideways vase,0
is the last one the tree part in the bottom left,0
got it,1
I have that dragon I have the sideways flamingo I have turkey small turkey I have big turkey,1
apple then bridge,0
alright I have chipmunk I have headless dog I have ram I have bunny,0
got it,1
I have flying upward turkey I have crow uh upside down crow head facing left bottom left dragon and then sideways crow,0
got it,1
alright I got a bunny laying down a bunny standing up I have loch ness monster I have dogs standing on one foot,1
got it,1
seventy percent alpha okay loch ness monster flying turkey crab seal,0
got it,0
flying turkey fly hummingbird squatting camel slash turkey and then crab,0
got it,1
got it,1
what are the first two again,0
got it,0
crab hummingbird crow flamingo,0
first two again,0
got it,1
got it,1
avalanche sailboat the arrow seal,0
middle two,1
sorry I had the thing in my ear you said loch ness monster then swan,0
got it,1
fuck I got that wrong because it was twenty nine hundred feet uh say those again,0
got it,1
sitting camel rubber ducky dragon a flamingo looking backwards,0
got it,0
abe lincoln indian uh sailboat house boat,0
got it,1
upside down turkey crow flying down turkey sideways and then the big turkey,0
got it,1
a guy diagonal like for a split guy running to the right lady in a dress uh lady doing the chacha the third ones lady sideways,0
got it,1
hold on,0
alpaca upside down whale loch ness monster tornado,0
I think I got it,0
dog facing to the right chipmunk bunny cat perched up,1
Ill repeat myself just to be sure the dog chipmunk bunny cat perched up,1
spotted fox weirdly shaped dog with a triangle as his front foot dog facing downward dog facing to the left,0
got it,1
Russian dude indian triangle ah spool whatever candle without a flame,0
got it,0
I have lighter Russian dude tetrus cake,0
got it,1
speedboat pipe apple arrow,0
got it,1
got it,0
dog running to the left dog downward facing downward chipmunk loch ness monster,0
I got a ostrich upside down flamingo a peacock and a crab or throwing star,1
I think I got it,1
oh well I dont really care uh lets say a sailboat a pot a pipe and an arrow pointing to the left,0
I got it,1
okay apparently not um a pot a sideways pot a hatchet and then a boat,0
I dont know what youre talking about Ben,0
I got a bird flying upward a duck with two feet upside down a throwing star slash crab and a crow,0
got it,1
think I got it,1
all right i got a seal a flamingo looking backwards a hummingbird with those two triangles as wings and then a throwing star,0
got it,1
got it,1
I got a chair missing the back leg the letter e the arrow and then abraham lincoln,1
got it,1
got it,1
I got a palm tree a boat a bridge with two openings and a triangle,0
say it again,1
got it,0
um I got a fox on its hind legs alpaca sideeways the bunny laying down and it looks like a stingray the last one,0
yeah,0
apparently not sorry um a uh apple upside down a house with arrows with triangles underneath it a sailboat and then an upright apple,1
got it,1
got it,1
alright I got an ostrich an upside down flamingo a flying bird flying a little diagonally and then a rubber ducky upside down,0
got it,1
got it,1
all right i have some shapes i have four shapes all right our goal is to order them in rows of what i have to what you have so what i have is a hummingbird as my number one number two i have a crow the third one is a hummingbird but its flying downward and my fourth one is an upside down swan,1
I have that sir thank you very much for participating in this experiment goodbye,1
welcome back to the experiment the experiment will begin in now seal houseboat a candle without a flame and a house not a boat just the house,0
sorry sir could not comprehend what you said on the last one did you say Jeff press one if you said Jeff Im pressing down,1
you pressed one sorry we cant come to the phone right now but we can have an automated voice message system set up for you we have seal upside down crow we have sideways flamingo we have seal upright alright alright goodbye,0
oh Im back mark sorry it was busy day yeah I got your messages yep I have everything on the list cool,1
all right i have upside down duck with two feet i have a flamingo looking backwards upside down i have flamingo looking backward sideways i have upside down crow,1
correct,1
I have a giraffe I have turtle I have loch ness monster I have torn auto slash stingray,1
correct,1
I have spaceship I have a weird looking dog I have a ram I have flying upward spaceship,1
yeah I got it,0
yo i got this loch ness monster all right and then i got a seal and then i got a flamingo and then i got a flamingo looking backwards its crazy,1
I have that as well congratulations,1
so I got this sombrero nachos I got the what I like to call it looks like something the the symbol for a hot soup its sideways its the trapezoid and the rhombus and then I have the hot soup thats upright and then I have the upside down boat hopefully you got that,0
I too have that congrats JT,0
I have the easter bunny I have lochness monster and then I got a camel and then I got some weird looking triangle spaceship thing,1
I have raptor I have rubber ducky I have flamingo I have crabs,1
I have all of those,1
I have headless dog I have rabbit I have chipmunk I have cat,0
yeah I guess I got it,0
so I got flying bird I got that weird looking raptor slash ostrich thing and then I got the actual raptor the second ones a little bit fatter and then the fourth one is the dragon thing,0
Mark what happened oh well Ill forgive you Ill do this one since im already talking uh under uh upside down crow camel looking bird crabs and then the dragon is the one with the two triangles,1
I too have that,0
I have man with an arrow for head on laying on back I have lady handkerchief I have guys doing somersaults I have JT run in with his arms out looking like the German dude that took over half of Europe,1
yeah I got it,0
i got jt riding his bike home i got jt with no arms but with a triangle body i have jt thats just weirdly shaped and then i have j t with a box body because hes really strong and boxy looking,1
yeah I like seal I got it,0
I got JT with an arrow in the head I have JT with long triangle body I have JT praying to the guy that took over half of europe with a weird moustache and a long dress and then I got christopher walkin,0
got it,1
yo I got that chip monk chip chip chip chip monk and then I got the bunny and then I got the ca ca ca ca camel and then I got the bear,1
got it,1
alright I have cat turtle chipmunk fish,0
our cat and turtle and then chipmunk fish,1
got it,1
I have the fat raptor I have the turkey flying up I have the two legged duck I have loch ness monster,0
got it,0
sailboat a ramp a rectangle missing corner houseboat,1
yeah its the rectangle missing the right corner,0
got it,1
all right i have the nacho dance i have the windmill i have the unfinished desk i have sailboat,0
got it,1
I have jumping JT Hitler I have triangle dude sideways I have dude upside down I have what people call the batman mask I dont see it its that weird shape,0
got it,1
I have the camel I have the llama I have the dog with human foot I have fish,0
totally have that,1
Abraham house candle hammer,0
is the pooping lion standing on one foot,0
alright got it,1
I have tetris I have avalanche I have sailboat I have house,0
Im just a little confused sorry uh is the second one looks like a guy holding a triangle sideways and the third one looking like a guy praying,1
ok I see it now ok I got it,1
all right and the last ones the boat,1
uh what were the first three,0
got it,0
jeez louise alrighty I got the upside down arrowhead dude I have the field position dude upside down and then I have the field position dude with his head facing up and then handkerchief lady,1
I have guy running up I have upside down triangle body dude I have batman mask and I have a woman running to the left,1
got it,0
I have flip front flip dude I have dancing lady I have leg split dude I have guy sliding slip and slide dude,1
got it,0
handkerchief kicking long arm guy bending over praying or to me looks like hes praying sideways,1
yeah,0
I totally got that right Nia what the heck,0
got it,0
I have a letter b I have ruby I a triangle I have a bridge,1
baseball field loch ness monster headless dog turtle,1
a ram but yeah I got it,0
laying down bunny cat crab dog,1
got it,0
upside down boat a hammer nacho dance sailboat,0
got it,0
I have those in chronological order,1
yeah,1
I pressed done,0
oh weve got two crabs too many crabs all right the first crab has that little arrow looking leg is in the bottom left while the second one is a backwards looking flamingo sideways the second the whole lawns,0
the third one is the crab and the arrow leg is in the upper left and then the crow,0
I understand all those  got it,1
that was good I got it,1
I got this cave and in this cave there are some nachos theres a big nacho dip in the salsa and how we got to the was with the sailboat and an eraser,0
and just say no the sailboat the third one is the upside down to about and approaching,1
yeah mask is scary got it,0
so I got this upside down flying bird and then I got this weird looking rubber ducky and I got upside down Batman and then I got a flying down bird,0
rubber ducky in Batman,0
yeah hold on,1
yeah,1
I have a tea kettle and the tea kettle is warmed up to make because hot soup and then I got triangles point no left for some reason and I guess its pointing to two house,1
I have it,1
alright I got this ram without a tail and then I got this goat and then I had this kitty cat and then I had a dog on his hind,1
yeah the first one doesnt have a neck and the second one does have a neck,0
I thought you were going to say Lance Armstrong but yeah I got,0
I got the chevron I got that Abraham Lincoln and I got that weird shape with the triangles together left and then I got a birthday cake,0
got it,1
so I got this flamingo that upside down and then I got a hummingbird trying to catch Batman always swims and then I just got a crow,0
got it,0
what Air Force symbol looks like a footprint to me,0
alright now what are the other ones,0
all right well youre not going to tell me ill tell you what mine are and i have the footprint upside down sailboat house and then sideways sailboat,0
alrighty uh hate these ones alright its the dog Jesus its the dog but with the triangle for feet front feet looking downward then the crab and then the dog on its hind legs,0
got it,1
I have teapot I have iron I have mountain I have upside down indian,1
ok,0
I have duck with two feet I have crab I have raptor or ostrich and then I have flamingo,0
got it,1
I have ram I have headless dog I have fish arrow fish and then I have what looks like a regular fish,0
got it,1
I have sitting down rabbit running down dog upside down whale ram,1
got it,1
I have upside down mountain I have the triangle diamond and then I have Abraham Lincoln and I have the triangle with the piece missing,0
got it,1
I have triangle speedboat palm tree sailboat,1
is the second one your flower slash shark slash Russian dude,1
all right i have upside down raptor flying bird going downward rooster upside down duck with two feet,0
got it,1
I have a person upside down holding a triangle the socond one looks like to me a woman holding a handkerchief or a lady or a triangle on the left side and then the third one is the triangle at the very bottom and the last one is the person running downward,1
yes maam,1
apples first if so I got it,1
I have the turtle I have the cat I have the bunny I have the weirdly shaped dog facing downward,1
they both have triangle years is one the third one is running left right not down,1
oh I have that big and then I have the steamboat and I have the ramp and then I have the b the letter b,1
got it,1
I have half a christmas tree I have a steamboat I have a rectangle missing corners and then I have a vase,0
got it,1
I have fat crow loch ness monster turkey camel thing and then I have a duck with two feet upside down,0
is that really weird shape last,0
ooh good to ask I almost had it in the wrong position alright um I have the weirdly shaped loch ness monster I have the fat raptor I have the pelican slash flamingo looking backwards and then I have the flying bird going to the left,0
got it,1
I have the upside down boat I have the three sailboat I have the russian dude slash your plant and then a two sail sailboat,0
got it,1
all right a flying bird to the left side sideways flamingo sideways loch ness monster upside down flamingo,0
got it,1
I had that weird shape that youre trying to describe it to me it looks just like a house with no windows than a pot of upright a pot sideways and then a plant,0
got it,1
thirty four no thats not right oh well um I have a fish and then a loch ness monster and then a spaceship flaying down and then a ram,0
got it,1
I have a ram I have the weirdly shaped dog giraffe and the slash shape I like to like it looks like a plane flying downward or a whale,0
I dont I dont see the wiener dog its the last shape that really skinny one with the triangle sticking on the left side,0
got it,1
all right i dont know if you know its called but it looks like a ball have rice on it and it looks like they have chopsticks coming out and then i have the letter c and then i have a bridge and then i have a pipe,1
got it,1
got it,1
got it,1
I have Abraham Lincoln I got a hammer I got indian I got avalanche,0
it looks like hes on a slip and slide hold on,0
got it,1
I have a rooster I have this dragon Ill repeat that rooster dragon duck with two feet loch ness monster,0
got it you know what we should do we should answer or we should remember each others questions and then answer for us got it good got it good,0
alright I have a speed boat I have a big shape kind of like home plate a little bit a palm tree scissors,0
I had ten minutes remember that for me ten minutes,0
do you mean bottom left,0
Im thinkin the left wing I dont know well just go with it sure,1
yeah oh well hold on,1
yo so I got this avalanche alright and then I got a birthday cake and then I got a triangle diamond next to each other because theyre in love and then I got a house with a chimney,0
ten percent remember that for me I got an avalanche I got cake I got triangle diamond together because they love each other then I got a house with a chimney,0
got it,0
bunny fox giraffe crab,1
got it,0
right this first one its a lady holding a handkerchief sideways sector search remember that for me grant and then the second one is that very large picture with the square in the bottom right then the third one is the lady straight up holding a handkerchief the triangles on the left side and then the person bending over tipping his hat,1
got it,1
you can press done now,1
first two again,0
twenty four hundred feet grant remember that for me alright giraffe turtle uh loch ness monster tornado slash stingray,0
got it,1
spaceship flying to the right dog with his nose facing left ram flying up spaceship,0
got it,1
all right i got loch ness monster i got seal i got flamingo i got pelican,1
got it,1
say them again sorry,1
good thing I asked I have them in the wrong order,0
yo I got the bunny and I got this loch ness monster and I also have this camel and then I have the spaceship and were all going to fly to the moon,0
got it,1
alright I got a guy kicking a football I got upside down dude jumping JT Hitler is what we like to call him alright his arms are straight out upside down lady in a dress and then guy doing a front flip,0
got it,1
so I got this turkey flying up I got this raptor fat raptor you need to lose some weight a little fat and then I got this really lean muscular raptor upside down and then I got this weird looking,1
I have the guy that looks like hes in the olympic diving and hes about to dive and then I have to slip and slide dude going upward then I had the upside down uh dude holding a triangle and then I have the guy running to the right,1
got it,0
houseboat mountain eiffel tower sailboat,0
damn it Grant,0
got it,0
two sailboat triangle nachos attacking a sombrero and then a lobster crab or whatever,0
first two first ones the sailboat second ones the triangle,0
got it,1
hold on,0
alright I have the bridge I have the cave I have the cave sideways I have the apple,0
I have the house then I have the triangle and diamond and then I have a sailboat and then I have a flying up spaceship,0
I had a query repeat them,1
alright I have a sailboat I have the pipe letter c uh and triangle,1
uh ax ram bunny squirrel,1
I smear you,0
I have a house boat I have the half christmas tree have the speed boat I have a palm tree,1
got it,1
tornado ram fish monster,1
uh Loch Ness monster Loch Ness monster sideways then tornado then kangaroo,0
the first one the flat sides on the bottom the second one the flat sides on the left,0
so I got the Loch Ness monster flamingo flying bird swan,1
oh I dont think I got this but well try,1
I have no idea what youre trying to describe but whatever uh Loch Ness monster tornado bunny fish,0
uh Loch Ness monster tornado bunny fish,0
yeah the last ones a fish,1
sorry can you repeat that i had a query,0
one more time I another query,0
sorry you cut out the last second can you repeat the last four,1
yo i got this diamond then i got this upside down sailboat and i got this house boat and i got this spike,0
yo ram pot cave homeplate,1
all right i got i got a diamond with flat edges a pipe a sombrero slash boat with a triangle in middle and then triangle person,0
all right i got the letter c i got a pot i got a tree i got a triangle excuse me,1
