UTTERANCE,LABEL
palm tree bridge triangle boat,1
I must have somehow missed the first thing you said because I heard two and then you said the last thing a can you do that over,0
oh gotcha I thought you were just saying you had crabs okay Ill hit done,1
got it ,1
I have a sideways kaleidoscope thang I have half of a christmas tree I have a right side up speed boat and then a sideways speed boat,1
you best answer that,0
bunny whale cat whatever the last one is I forget what you said it was,0
got it,1
done,1
ok I got a flying bird with two big old triangle wings and I got an upside down flamingo then I got the other flamingo then I got sideways and I got this uh weird bird with a triangle foot,0
thirty percent got it,0
I got an upside down india and I got seal I got a rocket and then I have a birthday cake,1
ok ive got a hoof print i have an upside down sailboat i have a house and then i have a sideways sailboat,0
um is the goat you said ones a goat and ones a dog I dont know which one those are which ones sideways,0
ok I got it,1
okay I have an upside down sailboat ive the other boat I have the indian face and then I have the bunch of little triangles,0
perfect,1
okay I have a cat that sideways like crawling upward then I have like a baseball diamond thats what I call with home plate on the bottom right corner underneath that wow what is this it looks like theres a diamond head on the right side and then he has a tail on the left side is like two legs I have no idea what creature it is though and then underneath that is something else,0
got it,1
rubber ducky flamingo crab and then flying bird with big wings,0
it was ram what in fish and fish with open mouth Im sorry Im messing this up,0
back my push to talk was messing up I think I got this I think I got it lets go,1
got it,1
twenty nine hundred feet okay I got a bunny I got a dog I got a a ram question mark and then I have like a a whale or something at the bottom,0
got it,1
feet fifteen minutes okay upside down mountain and I have the right setup mountain with the triangles in it Ive Abraham Lincoln than I have the triangle in the diamond,0
avalanche it like the best description for that Ive heard yet got it,1
okay I have the palm tree I have a triangle I have a like speed boat and then I have a sideways sailboat,0
got it,1
okay I have an upside down a duck with two little feet and I have upside down raptor a flying bird going down then I have a rooster,0
done,1
okay I have an upside down person have a sideways big person I have a like flying little guy and have a lady standing up with like a triangle hand,0
we gots that,1
turtle fox bunny dog going downward,0
I think I got that I dont really see a ram on the one is the one like the same picture but ones like bigger and sideways at the bottom,0
yeah I messed up that scription but yeah I got it,1
okay I have like a slope shaped thing then I have a weird boat with like a arrow pointing straight up in it then I have this like point bravo okay then I have this thing that looks like a stove but really looks like the letter b theres like a white diamond in the middle of it I have this big blob at the bottom,0
got it,0
half a christmas tree a pot a trapezoid and then the weird boat thing with a arrow pointing up,1
beautiful,1
I cant remember its my turn but Ill go I have a crow I have an upside down duck with two little feet loch ness monster and the big triangle hump creature,0
got it,1
flamingo upside down weird new looking loch ness monster that I have a flying bird going down and then I have this other bird like a triangle foot at the bottom,0
I got that,1
I got a sideways sailboat I have an upside down boat without sails and I have a sideways sailboat with three sails three sails and the fourth one its like a what was a called a shark thing I dont know,0
done,1
loch ness monster upside down flamingo sideways flamingo flying bird,0
got it,1
ok sideways pot then the regular pot then the weird blob home plate question mark and then the last one whatever that thing is with a square and something else,0
oh thats thats good we got it,1
okay I got the fish with the open mouth Ive the loch ness monster I have the ram and I have the rocket,1
wait say that again,0
got it,1
I have the giraffe I have the squirrel I have the something with a tail and then the last one is like a parallelogram with two triangles out of it,0
yeah the giraffe is the first one with long neck fifty knots second ones like a squirrel going down word like down to the left the third one is like some other creature with like a square snout and a tail and its going to the left and the fourth one is a parallelogram with two triangles like sticking out of it on each side,0
I love that perfect,1
okay I have the big lady standing upright has like a triangle in her hand then I have the guy with the big triangle chest than I the upside down guy and then Ive like the flying woman,1
Im sorry I was doing the query I missed a lot of that,0
got it,0
okay I got a crab I got a ram I got a bunny and I got what is that a prairie dog,0
okay I got the fish going downward I have the tornado I have the ram and I have the squirrel the squirrel has the big bushy tail in the top right,1
yeah I thought you might think that the the bottom picture I have the heads in the bottom left corner and it has a big bushy tail the top right corner,0
okay how about something with like in triangle head going in the bottom left corner like its pointing the triangles pointing in the bottom left thats my bottom picture,1
got it,1
okay I got a speed boat I got the boat with the little triangle in the middle I got triangle man and then I got a triangle pointing to the left,0
I missed the first two I think he said was the first one the butler holding the triangle and the second was the upside down pregnant lady,0
got it,1
ok I got a speed boat I got a houseboat a palm tree and then half of a christmas tree,1
done,1
okay I got a fish I got a loch ness monster I have a tornado and then I have the squirrel the one that we couldnt figure out earlier,1
beautiful,1
okay I got the big stepping guy I got the butler I got the lady holding a handkerchief and then arrowhead,0
what were the first two seal rooster I got oh I missed it what were the first two,0
done,1
okay I have the regular sea monster then I have the sea monster sideways going downward then I have the tornado then I have the kangaroo,0
mhm,1
flamingo dragon loch ness monster swan,0
got it,1
tornado loch ness monster bunny fish,0
got it,1
okay I got a ruby I got a slope I got a houseboat and I got a sailboat,0
got it,1
okay I got the cave I got the slope I got the pot and I got home plate,0
got it,1
okay I have the arrows I have the tree I have tetris and I have the candle holder arrows tree tetris candle holder if you missed it,0
got it,1
desk candle sailboat house,0
got it,1
I got a house got a sailboat I got a sideways house and then I have a pot,0
I got it my speak wouldnt hit for some reason,1
okay I got a crab I got a dragon I got a swan and I got a flying bird,0
crab dragon swan flying bird,0
okay the second and the fourth one does the second one have like a snout kind of and then the fourth dog doesnt,0
wait the last one does,0
okay I got it,1
okay I got the pipe I got the bong for doing stuff I got a sailboat and then I got a mountain,0
got it,1
giant upside down guy kicking guy arrowhead guy a lady sideways flying lady,0
got it,1
ok upside down giant flying bird raptor regular giant flying bird and then smaller flying bird,0
got it,1
I got an axe I got the Eiffel Tower I got a candle holder and an upside down little boat,0
yep,1
I have a rubber ducky I have a seal I have a dragon and I have a rooster,0
got it,1
I have a tornado I have a sea monster I have a turtle and I have a dog,0
got it,1
got it,1
feet i have the flying lady i have the flying dude i have j t hitler its the arm that looks like hitler and its jt doing it and then i have the lady walking,0
got it,1
got it,1
ok I have a bunny I have a dog going downwards I have a llama and then I have this other dog I guess going to the left,0
upside down doing the splits lady walking person lying in a coffin and then the person falling down,0
got it ,0
upside down doing the splits a big person running a one leg bending backwards and falling forwards,1
got it ,0
parallelogram apple uh like a cave with a white door and then the slope pointed upward,1
I gots that,1
alright I got lance armstrong I got the big lady with a handkerchief I got tail person and then arrowhead laying down person,1
square got it,0
swan seal rooster a bird with a big tail,1
got it,0
okay I got the speedboat Ive the other boat the triangle in the middle then I have the cat face and then I have home plate,1
got it,1
sailboat iron ax and then like I think you said is a lighter,0
got it,1
got it,0
okay I got the scissors that I think you said was a butterfly then I have the lobster and then I have an apple and then I have like the upside down slope thing,0
got it,1
ok got the christmas tree I have the letter c I have the weird boat thing and then I have the blob one two three four five six sides ,0
got it,1
parallelogram a cave with the door cut out cat face and then the six sided thing,0
got it,0
big upside down person square chest walking downwards lady flying somebody lying down with an arrowhead,1
can you say that again my querys so loud I couldnt hear you,0
got it,1
okay a big sideways lady a butler person large triangle chest person and then a somersault person,1
big flying bird seal lobster little flying bird,1
got it,0
upside down fat crow upside down flamingo upside down skinny crow sideways flamingo,0
got it,1
dragon loch ness monster duck with two feet and then flying bird,0
got it,1
got it,0
is that like a prairie dog squirrel thing on its two hind feet and a four legged dog then the fish then the loch ness monster,0
twenty four hundred feet bravo got it,0
k turtle loch ness monster fish with the open mouth and a long neck,0
okay see hitler i have the person running like tina upside down legs spread apart and somersault,1
I think I got that,1
okay I have the dog the turtle the giraffe and the hand puppet,0
got it,1
k I have the bong that you smoke things with I have the microscope I have the boat with like the arrow thing in it and then I have the other boat,0
heraverhur i got it,1
I have the like right side up seal then I have the uh sideways seal upside down swan and upside down rooster,1
got it,0
upside down swan sideways saw swan uh the dragon and then the long tailed bird,1
seventy percent okay I got it,1
okay I got the fish with its mouth open I have the sitting fox I have the fish thats like an arrow pointing down and then Ive like this sideways rocket or I guess someone said its fish,0
got it,1
see okay a triangle chest bending backwards upside down Hayley or pregnant lady as Ben says with a weird arm a falling woman and then the weird praying person,1
no um the second one is an upside down person with like a weird arm and then the fourth one is like a person kneeling like I dont know holding something weird,1
okay,0
swan Loch Ness monster dragon long tail,0
got it,0
sailboat arrow house a Russian Dude,0
got it,1
okay weve got two of these dragons uh the top ones flying to the left and the second ones flying straight up then I have flamingo and crow,0
what was after crab sorry,0
got it,1
pipe bridge sailboat and then other boat,0
got it ,0
turtle a cat a fish and then like a squirrel on two legs,0
got it,1
Loch Ness monster duck with two little feet flying bird and then this a weird triangle foot thing,1
got it,0
sailboat a bigger slope then the smaller slope where its like a its going I dont know and then the house boat,1
yeah I  gotcha,1
upside down oh wait theres two upside down flamingos oh crap how do you tell these apart um I dont know upside down flamingo uh where its not a full triangle as the foot then the second one is the other upside down flamingo with the full triangles the foot then a swan then a lobster,0
got it,1
arrowhead a woman holding a triangle triangle chest guy and walking lady,0
got it,0
tornado a cat the dog with a human leg and then the other animal,1
got it,1
flamingo duck with two feet flying bird Loch Ness monster,0
hey alright,1
okay Loch Ness monster pooping lion ram tornado,0
got it,1
a person reading a triangle arrow head um bending backwards on one foot with the weird arm and then kneeling person,0
my speak wont go away,0
got it,1
ten minutes ten minutes okay Ive got a bunny I got a camel I got a squirrel and I got what is described to me as a hand puppet,0
beautiful description got it,0
I got a fish arrow pointing down I have a fish with a mouth open at the top I have llama I have rocket,1
okay what seriously the last two is that like a little boat and then like a big avalanche thing,0
well hopefully its right,1
microscope micoscope micosrope  half of a christmas tree a slope in a pipe,0
got it,1
Im not really I guess they both have six sides dont they this ones like a wider a bigger taking up more space one is the fourth one and the second one looks more like a stop sign but not really I dont know,0
possibly,0
jumping JT Hitler then the the officer saying stop with the box over his junk coffin guy the guy sliding,0
oh,0
oh no you lost it a long time,1
got it,1
hahah back at you fifty knots is just guessed incorrectly okay swan hummingbird dragon then I have the raptor with a long tail and I have a flying bird,1
wait was this the barn face youre talking about oh well I got it,0
okay I got a speed boat thats going downward I have a speed boat thats going upward I have a bridge and I have a pipe,0
got it,1
two sail sailboat the Eiffel Tower house with an arrow chimney and then a pyramid,1
I think its hands they use hands to smoke with smoke with I got,1
upside down crow seal rubber ducky little hummingbird,0
I got it,1
palm tree big old apple smaller apple and somebody even took a bite out of it very insensitive man and then I got a ruby,0
epilogue done,1
okay I have the sailboat with the weird looking sail with the cut in the middle of it I have Russian guy I have a house boat like the white square in the middle of it and then I have the thing where if you turn your head sideways it looks like a sailboat,1
gots it,1
boy do I hate these shapes oh well I guess I got to do them I got a boat I got a barn faced thing I got a sideways like ruby thing and then I have slope,0
at least I had a happy ending Im done,1
sailboat sail boat speed boat going down I know for a fact its going down obviously then a bridge and then half a christmas tree,1
oh I got it thats why hes crying and thats why hes in the fetal position ok done,1
ok fox hand puppet a ram its got like a longer neck and then the last thing looks like a pointy tail the weird long pointed legs,1
ok I have the dragon I have the flamingo I have the smaller flying bird and then a bigger flying bird,0
so i all sorts of messed this up but i got it now hitting done,0
okay I have a bunny I have a ram is what its been called going downward with like its triangle feet then I have this other animal thats like has triangle feet and its going up to the upper right corner then I have like an aardvark or something I dont know its like a bigger creature,1
earlier Ill go again triangle diamond iron christmas tree indian,0
got it,0
sideways house triangle diamond a rocket and then the last one i guess is a sailboat if you tilt your head to the right,1
the last one is like standing on one foot,0
ok Ill remember that hitting done,1
okay I have a sailboat sailboat pipe it just looks like a big c and then a pyramid,0
got it,0
crab bunny ram uh other animal with a tail on the left side,1
the hummingbird has like the little wings like the triangle wings,1
got it,1
okay I have like a whale or a tornado thats the first one then I have a ram then I have a squirrel then I have a fish going downward,0
no problem the first one is like a tornado second ones the ram third one is a squirrel with his head like on the left side and then a fish,1
okay I have a cat going upward I have a sideways rocket then I have a regular rocket then I have some other animal with like a tail on the right side,1
forty seven knots I got it,0
upside down doing the splits upside down with like a weird arm a person with a dry giant triangle body and then a person bent over holding a triangle,0
perfect,0
pipe microscope um half a christmas tree and then a trapezoid,1
the second one is that same whatd you say it was earlier a yacht thats the second one,1
lobster flamingo uh I think you said it was a hummingbird but it has two big wings and then a crow,1
got it,1
hummingbird flamingos seal rooster,0
got it,1
sailboat seal chevron and uh uh gosh Juliana describes so well earlier avalanche,1
done,1
oh god I suck at these animals okay its like a on one leg whatever this animal is you described it earlier is like wearing a hat I cant remember what though then I have like a dog going downward and I have like a dog with like we could see the four legs and its going to the right and then I dont even know if this last thing is supposed to be,0
okay yeah lets go with that,0
got it,0
Abraham Lincoln indian three sail sail boat and then the other boat,0
got it,0
sector search all right i got the loch ness monster i have a bunny i have the stork and then i have what mac called a decapitated dog,1
okay well then I dont understand what was described as a stork earlier um this is like a weird animal on one leg its the third thing uh I have no idea what animal supposed to be,1
I thought it had eaten the baby and was carrying it in its stomach and was going to poop it out onto its new home,1
got it,0
indian desk candle and flying bird,0
I dont see a turtle but it looks kind of like a gremlin face with a triangle coming out or something,1
forty one knots I got it,1
the third object is pointing down and the fourth object is sideways,0
got it,1
you go,0
im lost armadillo laying down animal is is that the cat i dont know what the armadillo is,0
does he have the smaller neck,0
okay I got it,1
got it,1
person with a tail a big person holding a handkerchief big person running and then the person bending backwards the weird arm,1
wonderful,0
speedboat pipe apple other boat,1
I like it,1
got it,0
i got a whale i got a a prairie dog i have a fish pointing downward and then i dont know what this last thing is its got like a big triangle thing at the bottom right,0
uh what I didnt see a blimp you said blimp,0
okay I dont see the thing we describe as the uh prairie dog this must be a different prairie dog did you say the kangaroo was third in the fish was fourth,0
okay I got it,1
got it,1
apple christmas tree sailboat speed boat,0
ok waiter and what else,0
oh i see at first i thought waiter was the tail man ok i got it,1
flamingo seal turkey flying bird,0
got it,0
you knew exactly what I was going to ask thank you got it,1
i hit done,1
you go girl,0
sounds like a fun time,1
I hit done,0
I got it,0
mm mm,1
all right thanks,0
all right,1
I got home plate I got cat head I got eraser and ruby,0
okay you describe,0
got it,1
got it,0
let me hit push to talk okay got it,1
I got it I just had to incorrectly answer a query,0
all right i have faith in us lets do this one hundy i got a bunny i got a lobster i got a squirrel it has a bigger tail so i believe it is the correct squirrel and then i have this weird animals the tail on the right side,0
i got it,1
okay i have the big guy running ive upside down legs spread apart i have kicking man and then ive arrowhead man,0
poifect,0
big triangle chest walking lady then i have flying lady or lying down on her stomach or i guess its a him i dont know then i have giant stepping man and then i triangle triangle chest bending backwards,1
got it oh my god,0
ok the fourth one has the bar next to it,0
got it,1
im very upset about it because i was repeating like three things to myself and apparently i messed it up okay i have a kicking guy i have tail person ive lady walking and then i have the waiter holding a triangle,0
done,0
seal hoof print one sail sailboat and then a bunch of triangles,0
wait pine tree i see two houses ones sideways,0
okay i got it,1
thirty four hundred feet expanding squares and ok i have a big giant steping person i have flying laying down lady i have this guy walking like a running like tina with his ha and then i have triangle chest person,1
okay kangaroo and then what i was doing the query,0
got it thank you,1
okay i got the sailboat going upwards i have the weird sailboat where like the sails are upside down like theyre bigger at the top and then i have the pot and then i have a what was this described as it looks kind of like a weird flying duck but i think you called it something else i dont remember,1
got it,1
bridge triangle a stop sign speed boat,0
you said upside stop sign reading upside down right is that the arrow head,0
got it then,0
palm tree triangle sailboat and it looks like a big letter b maybe its a stove theres that white diamond in the middle,1
okay i got the fox i have the fish i have the i think it was called a ram i dont know and then the bottom is like this weird dog with a square snout,1
got it,1
sailboat indian seal abraham lincoln,0
got it,1
flamingo raptor lobster flying bird,0
got it,1
twenty nine okay bear fox llama tornado,0
got it,1
dragon swan flying bird straight up and flying bird kind of sideways,0
done,1
flamingo oh a bunch of flying birds okay oh a flying bird going straight up a big flying bird and then a smaller flying bird going sideways,1
got it,1
ok tina running with the arms behind her back bending backwards on one foot with the weird arm going up lady bending backwards on one foot and then lady walking,1
okay the first one is a big person running to the left second one has the weird arm going up third one is person on one foot bending backwards and the last one is like a regular person walking or running,1
yeah the sideways one is second last and then the standing up one is last,0
i got it either way,1
sideways little sailboat regular bigger sailboat upside down little boat and then a a pyramid,0
got it,1
okay a giant running person giant steping person upside down giant person and then a lying down little guy,0
yes first ones right side up second one is like kind of sideways,0
okay I got an arrow I have hot soup I have seal and I have the house,1
I got it,1
okay as a dog going downward I have the headless dog I have the fish and then I have the prairie dog slash squirrel on its back two legs,0
got it,1
ok I have the lobster I have the slope I have the palm tree and I have home plate,0
got it,1
I think its my turn I forget I have the apple the palm tree the sideways cave and the upside down slope,0
got it,1
okay I got the house boat sideways cave  the other boat with the weird arrow pointing up and then I the stop sign,0
dang those crabs have to make it interesting I got it though,1
okay got a seal I got a horse sprint I got a boot and then I got the avalanche,0
okay the person on their knees is that the person looks like its bending backwards on one foot with the praying arm,0
got it,1
okay I have the dog with the human foot in the back I have the headless dog I have the ram and then I have the other dog,0
got it,1
upside down jumping JT Hitler which is like the pizza man then I have the what is that the giant upside down person holding the triangle arrowhead and then dancing lady,1
sorry Im just take a long time to say queries,0
got it,1
got it,1
okay regular tornado dog going down weird squirrel thing and then the sideways tornado,0
got it,1
was a Batman mask third and then a crouching second,0
Im glad I double checked,1
okay palm tree home plate bong and then the boat with the triangle,0
I got it,1
and I missed the query I got it,0
I am,0
got it,1
flying bird rubber duck you the head going up  hummingbird rub other rubber ducky,0
got it,1
I got it,0
nineteen hundred feet  okay got the dragon the rooster the raptor loch ness monser,0
got it,1
okay sailboat speed boat pipe and then other boat,0
got it,1
I got that,0
I have a house i have an upside down sailboat a bunch of little triangles and a Russian guy,0
got it,1
seventy percent okay I got a dragon upside down flamingo sideways flamingo and then a big bird,0
yeah its my turn come on now I got it upside down indian upside down indian seal sideways birthday cake and then a rocket,0
finished,1
seventy percent okay I got a house an upside down little boat an indian and an axe,0
got it,1
got it,1
you make me laugh hold on,0
okay I have a fox I have like a dog running to the left then I have a ram I think its been called and then I have this weird animal thats on one leg,0
got it,1
I have a parallelogram I have an apple I have a bridge and then I have a speedboat going downwards,0
I got it,1
speedboat arrow to the left sailboat eraser,0
wait you said stingray squirrel crab loch ness monster right is the stingray the thing that looks like a baseball diamond,0
okay I got it then,1
okay I have a fox I have a fish I have the what did you say prairie dog on one foot and then I have this weird last shape,0
got it,1
okay I have a flying person person with a triangle chest the upside down person and then the running person,0
got it,1
christmas tree uh the bridge I have like the upside down slope and then the slope thats pointed up,0
effect,1
oh my god all these birds ok the top one is a bird with the triangle foot then we have like the bigger bird thats flying upward then we have the smaller flying bird that the traditional looking one going upward and then the big flying bird going down,1
yeah I guess the said triangle foot and then the big one going up and then the smaller one thats upside down yeah and then the bigger one thats flying downward yeah,0
got it,1
I think its fifty knots not fifty percent dangit okay I have this key the speed boat the weird sailboat and then the ruby,0
giraffes the cat or the fox then the dog going to the left and then the dog with like the the square snout,0
I got it,0
ok I got the pyramid the iron the desk and the Russian dude,0
sword man praying then handkerchief right,0
done,1
k I have a pot indian a sailboat and then whatever that three shape thing is,1
ok so sailboats at the bottom and the first boat with the little triangles at the top right,0
got it,1
okay,0
okay I got the lobster I have the big flying bird upside down duck with the little feet and then the rubber ducky,0
done are you laughing at my rubber ducky,1
okay uh say it again I was confused on the erasers and then I was thinking about so much I forgot where the others were,0
so one racer is first and one was fourth what were the other two,0
okay I think I got it,1
okay I have the vulture then the upside down vulture then the dragon then the seal,0
oh snap I got it,1
half of a christmas tree a key a palm tree and then the weird sail thing,0
done,0
okay I got a houseboat upside down mountain I have the Eiffel Tower and a sailboat,0
the vulture has that like big uh triangle hump,0
wait you said vulture then raptor isnt raptor the thing with a long tail,0
so the thing with the triangle hump is is it the last thing or not,0
so is that a vulture for real the thing with the big triangle hump,1
now I like turkey I just dont like vulture,0
okay a sailboat that sideways with the regular sales then a triangle then the weird upside down sailboat and then the lobster,0
right side up palm tree upside down palm tree parallelogram speedboat,1
got it,1
bridge apple I got the the the k the mountain with the door cut out and then I have the sideways mountain with a door cut,1
no maam I got a bridge I got an apple then I got the cave with a door and then I have the sideways cave with the door,0
got it,1
got it,1
off ok flying bird dragon upside down crow and sideways crow,0
okay got it,1
ok sailboat pipe sea and uh pyramid,0
got it,1
crab ram a bunny squirrel prairie,0
done,1
tornado fish ram and a squirrel,0
yeah the squirrel it looks like the heads in the bottom left and it has like a big bushy tail in the top right,0
that was awesome I got it,1
ok the boat with the little triangle the middle then the speed boat then triangle man and then triangle,0
done,1
houseboats speed boat half a christmas tree then a palm tree,0
got it,0
tornado squirrel fish and loch ness monster,0
for,0
got it,1
done,0
dragon flamingos seal rooster,1
okay the arrow pointing to the right I have the sailboat I have the seal and then I have the avalanche,0
can you repeat that,0
got it,1
buncha dogs of the dog on one leg then I have the dog with four legs that I have the dog with the square snout going downward and then I have the hand puppet,1
done,1
ruby sailboat house boat slope,0
got it,1
slope pot a sideways cave and then home plate,0
got it,0
tetris christmas tree arrows candle holder,0
got it,1
got it,1
okay lama of loch ness monster tornado and whats the last thing like a whale maybe,0
which one is the house which is home plate is the sideways one home plate,1
ok got it,1
all these dogs okay I got the prairie dog thing then I got the four legged dog thing then I have the dog going downwards and then I have the dog with the long triangle legs,1
done,1
its got the long head but it doesnt have the like clear square snout I guess,0
okay okay so and then the third one was the laying down a fox right,0
I got it,1
ok the sideways uh cave then the sailboat then the pipe and then the bong to have a good time with,0
Im sorry what was it,0
got it,1
kicking man arrowhead man upside down man flying woman,0
okay I have a palm tree thanks man for getting that done so early I got a palm tree I got a crab I got a bridge and I got a bong,0
okay I think I got that,0
ten minutes okay I gotta crow got an upside down swan I got an upside down bird with a big tail and then I have the flying bird going up,1
got it,0
arow half of a christmas tree palm tree stop sign,1
one on the road thats red that says stop on it,1
I hope you dont have a drivers license sir but Im hitting done,1
I really did done but if youve got the other three then it doesnt matter what you think the forth one looks like,0
I actually had it but I appreciate the effort hitting done,1
I got an upside down flamingo I got a rubber ducky I got a seal and I got a flying bird,1
got it,1
I got an I got a candle I got a sailboat with three sails and then I got the other boat,0
got it,0
upside down legs spread apart upside down like praying I think is what you said then a woman laying on her stomach and then like a woman standing up like a triangle hand,1
got it,1
ten okay I got home plate I got like a would you say rectangle then I have like a sailboat with a little triangle on top of it in the middle and then I have the other matt says its a sombrero with triangles attacking it,1
upside down crow sideways crow loch ness monster flying bird,1
got it,0
okay I got an indian and I got an arrow pointing to the right I have i think this is a flying bird I dont know it almost looks like a gremlin right now its either a gremlin or upside down flying bird have this weird thing that looks like Pac Mans eating something,0
and neither of them look like sailboats to me I think Ive inspect I think Ive heard people say that the fourth one I have looks like a sailboat sometimes so maybe that ones it,1
like the third one looks like a grim it has like a triangle coming out that almost looks like an ear and then the fourth one looks like two shapes two or three shapes,0
I totally see that now,0
got it dog yo,1
oh these stupid animals I got like fox thats like crawling upward then I have like that dog on its two hind feet of like this weird parallelogram with like two triangles sticking out of it then I got this other i guess its an animal with like a weird tale thats on the right side of the screen I dont know,0
yeah the first one looks like a cat or a fox to me and its like crawling upwards its sideways,0
the last one looks like kind of looks like an animal and the third one looks like that parallelogram or you know trapezoid or whatever you think is like a slanted rectangle like two triangles out of it,0
got it,0
palm tree like a weird shaped pot then a like a sailboat with the little triangle in it and then triangle man,0
all I got that I got the spaceship for the space buddies yo dog,1
upside down sailboat I got a triangle and then I got a speedboat going downward and then I have the mountain with the door cut out,1
I got it,0
I got the arrows going up and down I got the chevron thing I got the sailboat with the three sails and I got the infamous shape that I dont know that looks like a sailboat when you tilt your head to the right,0
okay,1
rubber ducky or number one number two is a crow for fun and then I got an upside down swan and a flying bird,0
think youre getting into racist territory so be careful there but I got it,1
okay I got a guy with an arrow for a head the arrow pointing down that I have a sideways individual and I have a big like butler person bending over holding a triangle and then I have a running person,1
that is what I have an era for her first sideways lady second big butler bending over holding a triangle third and running guy forth,0
okay the very first one is like the guy laying down on his stomach like reading his little triangle hand like weve seen that picture for a long time and then the second one was a triangle guy bending backwards on one foot in the last two pictures are the same just like flipped the first one is the guy upright the second one is the guy sideways,0
got it,0
I have the rubber duck I have the crow I have the flying bird and i have the seal,0
yeah he was kiss from a rose on,1
got it,1
got it,1
got it,1
okay I have the ram I have a dog I have a tornado and then I believe a rocket,0
yeah I had to think about it but I think I got it,0
I did too,1
got it,1
Ive got a bunny rabbit Ive got a dog walking downward I have this other animal walking downward that doesnt look like a dog to me and then I have the last animal thats walking to the left,0
got it,1
upside down legs spread apart the guy with the weird arm thats going downward the guy laying like hes in a coffin and then the the lady walking,0
got it,1
upside down legs spread apart guy bending backwards one foot with the arm going up the guy laying down with the arm going down and then the guy walking,0
ok then,1
got it,1
I got the bicycle man I got the weird man dog with a tail I got the giant sideways lady and then I have the little dude lying on his back with his arm up,0
got it,1
I actually cant remember if its my turn but Ill go i have the swan I have the duck with the long tail I have a seal and I have the upside down rooster,1
I had ya the first time that thanks got it,0
yeah the first one is like a sideways speed boat and the second one has that little triangle right in the middle,0
got it,0
hammer iron sailboat blob,0
got it,0
I have a weird fish looks like the mouth is like at the top oh my god these things I dont know what they are I have like a weird animal with a longer neck then I have uh animal like his head on the right side I believe then I have this oh crap,0
then I have the parallelogram with like two triangles sticking out of it,0
got it,0
ok I have a sideways sailboat an upside down sailboat a house and whatever that last thing is,0
got it,1
ok i have a fox on two legs i have the baseball diamond and i dont know its like some animal looks like a heads on the right and then a tail on the left and then whatever the shape is at the bottom i dont know its like sloping to the bottom i dont know its like sloping to the bottom right sort of,0
yeah sure,1
got it,0
rubber ducky crab flamingo and the last thing with three triangles on it,0
got it,0
ok upside down swan rubber ducky flying chicken and then like a bird with two triangle wings,0
