UTTERANCE,LABEL
I have a crab I have a peacock I have a a flying bird with a small head and then a smaller bird,0
smaller is like a hummingbird almost,0
yeah,0
got it,1
I have a whale a fish with weird fins a ram facing left and a ram like standing on his backseat facing right,0
got it,1
I have a um rocket ship going to the right I have a fox and then I have two triangles on top of each other with a square on top and then I have the last shape,0
the third one is the triangles and the last ones just like a bunch of weird shapes,0
yes,0
got it,1
I accidentally hit done so I have a sailors hat a triangle bodied person triangle and speedboat,0
okay got it,1
seventy percent okay I have a person a big person at the top hes holding a triangle and then I have a it looks like a pregnant lady kind of with only one leg with a square head then a person completely upside down and then the last person is like a triangle body with like the big part of the triangle to the left,0
got it,1
I have a tugboat half a tree or a speedboat and a palmtree,0
okay what were the last two,0
speedboat and a palm tree,0
okay got it,1
I have a pipe I have half a christmas tree I have a parallelogram with part of it cut off and then I have a yacht,1
a whale a ram fish loch ness,0
got it,1
I have a fat crow a flamingo a crab and then a hummingbird,1
and the person standing on one leg the other leg in the air year um it looks like a lady in a dress their head back shes holding like a triangle birdhouse head and then some guy tapping or topping his hat off,0
okay got it,1
I have a dragon a seal a flamingo and a rooster,0
can you repeat those please,0
yeah a dragon a seal a flamingo and a rooster,0
got it,1
okay the loch ness with the head pointing right loch ness with the head pointing down whale kangaroo,0
got it,0
alright I have hammer Eiffel Tower hot soup and then upside down hammer,0
what was the first one,0
sideways hammer,0
okay I thought so got it,1
apparently I should check the rest of them I got fish I got fox guy I got a rocket and then I got a ram,0
the first one going down the third ones going sideways,0
cool thank you got it,1
um I dont know what the first shape is but the thied second shape is the lady holding a handkerchief this one is jumping JT Hitler and the forth one is a person kneeling holding a triangle,0
got it,1
i gets bunny monster fish giraffe,1
uh first ones upsidedown duck with two left feet crow hey Im sorry I didnt know there was two ducks the fourth duck is facing downwards,0
got it,1
lets see I got a crow flying flamingo dragon,1
I have fox I have weird looking animal I have small looking whale with his face facing downward and then bunny,0
got it,1
flying flamingo oh first ones big flying and then flying again and then raptor,0
got it,1
I have tornado I have fish I have ram I have weirdly shaped dog,0
got it,1
a dog cat rabbit camel,0
got it,1
I have man laying down I have man one on one foot holding a triangle I have lady in a dress and upside down jumping Hitler JT,0
got it,1
this is now okay to say ok man standing stop sign lady uh sword man,0
what,0
hes got a big sword coming out of his body looks like but the first ones laying down the second ones got the stuff and the third one is a lady in a dress,0
got it sorry,1
I have flying raptor I have crow I have crabs,0
I see one crab got it,1
palm pipe cliff snowman,0
I have the last one what was the first three,0
a palm tree a pipe and a cliff,0
okay got it,1
I have a weird cat I have a baseball diamond I have a weirdly shaped dog and I have a cat with a tail,0
got it,1
big raptor duck rooster,0
I think I got it,1
I have kangaroo I have a rocket ship I have an animal standing on one foot and then I have a dog,0
got it,1
got a house boat shark tetris,0
i think got it,1
I have flying bird downward I have flying bird flying to the left I have tie it upside down bird flying diagonally and then seal,1
pine put pot uh windmill sailboat,1
I have a camel alpaca sash alpaca headless dog spaceship and giraffe,0
got it,1
women upside down little triangle upside down long or bigger triangle ones the first the second ones going left the third one going right and a butler,0
I think I got,1
bicycle guy sideways with legs split guy kneeling praying and then guy upsidedown with legs split,0
got it,1
woman crouching flipping and then kicking,0
first two again,0
woman crouching flipping kicking,0
got it,1
I have kicking man holding triangle manhole but and the guy with triangle body,0
got it,1
crow upside down sideways crab,0
got it,1
upside down rubber ducky sideways camel looking bird right up upright camel looking bird and an upside down flying bird,0
got it,1
see fox tornado whale dog,1
I have seal I have a spaceship I have pot I have sailboat,0
got it,1
that man triangle man oh I guess shes a woman then triangle man and then butler catching triangle,0
yeah I have no idea what Batman looks like so you have to help me,0
Batman somebody called it just all those random shapes,0
so it was Batman lady dancing triangle man then triangle man standing on one foot,1
alright I have I know what the shape looks like but its the one with the triangle sticking on the left side the houseboat seal footprint,0
got it,1
the one handstand handkerchief sideways guy with his arm behind them and then the bus,0
what was the first one,0
hes got one hand down and then the third one got the arms behind it,0
the first ones doing one handstand then theres a handkerchief woman and then a third one sideways going down hill with his art arm behind him and his foot behind them and then the third ones that are last ones the butler,0
okay,1
alright I have flying bird upward upside down flamingo flying bird down and then sideways flamingo,0
can you repeat that Ive blanked,0
I have a flying bird upward upside down flamingo upside down and flying down bird sideways whisper a flamingo,1
triangle diamond bow booth pot,0
think I got it,1
I have a rectangle without a corner cave scissors speedboat,0
got it,1
triangle reading woman crouching,0
womans third,0
yes got her arms up and the last ones praying,0
got it,1
I have guy holding stop sign I have guy with triangle arms handkerchief and then guy running to the right,0
okay say the first two,0
yeah sorry the first two are the guy with a stop sign holding the triangle and the square and the triangle arm ran running downward,0
okay got it,0
its gots a whale a a squirrel a dog and then a prairie dog,0
got it,1
or not I have three shapes with spaces in between them an arrow an indian guy and I dont know what the shape is an upside down weird looking thing with its beak facing the left,0
got it,1
got slope boat snowman bridge,0
Im sorry I couldnt hear you,0
got a slope a boat a snowman a bridge,0
got it,1
I have it looks like a stem with thorns facing out of it um this weird creature looking thing with its nose facing the left and it has like two wings kind of looks like a flying dog um a squirrel and then a cat,0
got it,1
crab flamingo raptor sea monster,0
got it,1
snowman vase pine tree boat,0
got it,1
I have a cat um a bear a llama and a rocket ship,0
got it,1
can you repeat your first two,0
a sailboat and then the speed boat,0
got it,1
I have a duck with two feet a seal a flamingo and the monster,1
gods arrow three sail two arrow one sailboat,0
last ones that three shaped with the big sail,0
all right,1
I have a cave scissors sailboat pipe,1
got a duck a crow a swan and a flying bird,0
got it,1
I have a kangaroo a crab a square and a turtle,0
got it,1
got arrow head hankerchief a waiter and then the person with the arm behind them,0
got it,1
cave boat triangle spider,0
got it,1
duck swan flamingo flying,0
can you repeat that,1
got it,1
sailboats speed boat snowman triangle,1
I have triangle guy running I have weird shapes um my third one is arrowhead guy the last one is a server,0
got it,1
I got the monster I got a fish and then I got a rocket ship and the dog,0
is the fish or the monster first,0
okay got it,1
I have a boat parallelogram a c and a cave with two doors,1
gotta rubpee i got a b i got a slope and a tree,0
got it,1
got it,1
gots an avalanche triangle diamond a turtle and the seal,0
got it,1
I have a cat a sailboat or the face of a cat sailboat um speedboat and then a vase,0
got it,1
got arrows I got a house with and then I got a hammer and then I got a house with a tree its got the triangle in it big triangle,0
got it,1
I have I dont know I forget what Mark called this thing um the thing with a square attached to it and its facing up and then house farmhouse and then upside down turtle and then the other thing that I dont know what to call it and the squares facing the right,0
got it,1
I gots a cave and apple a pipe and a sideways cave,0
got it,1
handkerchief lady server guy running with his arms behind him and then triangle person dancing,0
got it,1
see I got a crab I got a person on their knees I gota guy triangle and then I got batman,0
batmans all those shapes that you dont know what it is,0
Im not seeing any of that,0
all right,1
boat pipe um diamond cat,1
Im not seeing what you said,0
im looking at a unicorn ram thing on its leg and then weird thing with a flat nose facing the left with two wings or could be a front paw and tail um a fish and then a little like crazy looking dog with no ears or something,0
ok one has two legs and one has three,0
okay the third one is that your second one,0
okay I think I got it,1
lets see I got a seal an arrow a tree and a avalanche ,1
woman in a dress guy walking down woman on her knees and then guy riding a bike,0
got it,1
I see hummingbird a vulture and a flamingo,0
got it,1
I have half a christmas tree um snowman sailboat and a bridge,0
ok got it,0
my last one looks like a woman holding a handkerchief,0
ok I think I got it,0
whats the whats the third one,0
I dont know what it looks like thats not quite how Id describe the but the third one just looks like shapes theres a giant theres a square on the bottom and a rhombus to the r on this yeah around promised to us,1
ok I got it,0
oh its changing in my percents on me how dare she  upside down boat as a speed boat the snowman a triangle,1
for some reason it looks like a llama most call a llama,1
the lochness a fish the  rocket and a dog,0
ok,1
I got it ok,1
you said it looks like a llama I think it looks like a Batman mask or something like that I could just how batman on the mind but yeah that ones first and then its the guy kicking and then its the girl in dress and then its the person doing splits upside down,0
got it,1
avalanche triangle a diamond  a turtle and a seal,0
okay got it,1
me I got arrows a house a hammer oh snap this house has a tree,0
which house has the arrow on the left,0
the last one,0
ok got it,1
got it,1
alright I have the waiter the person with triangle arms running and then the triangle bodied person and then the handkerchief holden lady,0
got it,0
yeah I got it,1
is a big crab somebody on their knees triangle and Batman,0
America,1
for the boat the pipe the the big,0
a rupee and a furry,1
antelope got a big head in a ram a fish with a mouth open and my aunt armadillo,0
all right i dont think i have this foot maybe,0
well tell me what you got and dont get done,0
I have the the the first one is the it kind of looks like a dog has a rhombus tail and the trap guy trapezoid had two left and then the next one looks like the ram I guess and then the fish and the last one looks like a cat,0
does your cat got a pointy um chest,0
ok I got it,1
got a seal an arrow a pine tree in an avalanche,0
got it,1
got it,1
I got a hummingbird a duck a vulture and a flamingo,0
got it,1
all right i got the half christmas tree the snowman the boat and then the arch with two missing,0
got it,1
I got a foot a house a windmill on wth,1
right I got upright triangle body upside down triangle body kicker and then the dancing dress lady,0
got it,1
got fish going up crab ram fish going,1
all right i got the um upside down mountains the unfinished desk the upright triangle and then the shapes,0
looks like a sailboat got it,1
a dog fish a bunny and a whale,0
okay,1
I got the jug half christmas tree crabs feed speedboat,0
got it,1
stingray serpent bunny fish,0
got it,1
is the third one look like its catching a triangle,0
um the I thought I got that right from the third one it just looks like them it doesnt look like hes catching a triangle I think the second one looks more like hes catching the triangle like handing the triangle over,0
but which one has a tail,0
the second one,0
I got it then,1
okay got mountains a rocket ship the house and a stingray or home plate,0
got it,1
I got the guy laying coffin upside down triangle bodied normal triangle bodied and then the fetal position,0
got it,1
sail triangle apple steamboat,0
got it,1
got,1
I got a vase a pipe apple and a bridge,0
got it,1
okay I got upside down triangle body right side up triangle body dress and then the waiter with the tail,0
got it let go,0
the one going to the rights the bigger tail,0
no its not the the one on like two feet I guess theyre both on two feet but the one that has a parallelogram tail is going towards the right and then the first one has like a square and a parallelogram as a tail and its going to the left,1
got it,1
I have a fish the chipmunk the Loch Ness monster and an animal going to the left on one leg,0
got it,1
kicking woman dog man upside down man,1
okay i have a goat or ram going to the left i have a tornado a rocket ship going to the right an alpaca,0
got it,1
palm tree boat bridge diamond,1
crab a bird flying to the left like sparrow its bigger bird and the loch ness monster,0
got it,1
raptor turkey crab flying bird,0
got it,1
seal upside down bowl iron windmill,0
got it,1
uh tree sideways boat right side up boat cave,0
got it,1
tree sailboat straight up pipe and then sideways pipe,0
got it,1
it must be rearranging them theres no way i missed that lets see ive got a fox a llama a bunny and a tornado,1
I have the arrow one the sailboat the upside down apple and then the right side up apple,0
got it,1
lets see house boat feather shark,0
got it,1
seal swan flamingo raptor,0
got it,1
dragon flamingo a sideways flamingo and raptor,0
which flamingo has like the full triangle foot,0
the third one,0
okay got it,1
um I have a raptor a flying bird a rubber duck and flamingo,0
got it,1
a windmill seal rocket cake,0
got it,1
um sailboat crab eraser i think and then sail er houseboat,0
got it,1
house boat hammer windmill,0
got it,1
tornado bunny hand puppet weird animal going to the left,1
a crow rooster raptor flying bird,0
got it,1
ram animal on one foot cat dog going to the left,0
got it,1
got it,1
bridge parallelogram boat apple,0
got it,1
big guy woman guy running down and then the dancing woman,0
got it,1
oops not my turn,0
uh sailboat arrow speedboat eraser,0
got it,1
got it,1
cat weird animal on one foot airplane rocket ship,0
got it,1
okay waiter triangle man person on their knees and the woman,0
got it,1
person running to the left the skydiving person the waiter and the weird guy dancing,0
youll have to describe that a different way,0
okay um the first guy is like blurry and he has like coming out of his butt hes got a triangle and then the second one is like the smaller one it looks like hes falling downward the third one is the waiter the upside down and the fourth one is like a triangle body in one of his legs is like straight out,0
okay I had that all out of order thank you,1
lets see Ive got boat an apple slope and a triangle,0
got it,1
I have an upside down slope a bridge the parallelogram thats cut off and then a tree,0
got it,1
got it,1
I have like a big sparrow with a triangle foot upside down flying bird a big flying bird with its head in the top right corner and then the same thing with its head in the bottom left corner,0
got it,1
I got a giraffe a kangaroo a fox and a dog,0
got it,1
I have a speed boat a key a sailboat with two sails and then like a stop sign kind of hexagon,0
got it,1
got it,1
fox giraffe dog to the left and then another dog,0
the last one upside down,0
yeah,0
yeah going down I meant got it,1
ok big flying bird the turkey the upside down flying bird and the monster,0
got it,1
um triangle with cut outs desk iron seal or not a seal a shark,0
got it,1
upside down guy pizza guy a handkerchief woman and the person praying,0
so you said upside down guy the blurry one then the handkerchief then the dancing guy,0
okay got it,1
i have a sailboat i have the windmill the bowl and then the weird avalanche,0
got it,0
i have a palm tree and apple that bit out of a full apple and then a rupee i think you call,0
got it,1
ok now its letting me okay headless dog one foot dog a bunny and the monster,0
can you say that again the query was going,0
okay got it,1
i have a houseboat a sailboat a it um the russian guy and then the sailboat thats like sailing upward,0
I cant tell the difference what-- the one syllable has two shapes and then the other one has three shapes,0
um the the one on the bottom is like theres a i guess yeah that theres three shapes on about the fourth one,1
I got a desk a candle a turtle and a windmill,0
got it,1
i have a freight boat an eraser the parallelogram thats like cut off and then homeplate its like half a stop sign,0
got it,1
rude oh there it goes going a fish going now a dog going down fish going to the right and then the monster,0
got it,1
speedboat bridge half christmas tree sailboat,0
got it,1
uh triangle man running up biggest guy in the second and then the guy crouching third and then the square body man walking up is last,0
got it,1
i have the fox laying down that like goat going to the left hand puppet and the weird little animal on the bottom,0
got it,1
got a bunny a fish a dog and then the shark the sharks the werid triangle shapes,0
got it,1
i have a car looking thing a sideways bridge houseboat a speedboat,0
got it,1
got the dog man the guy thats kicking backwards the handkerchief the biggest person third and then the person on their knees fourth,0
got it,1
i have the ram the rocket ship the cat and kangaroo,0
got it,1
got a boat a pipe an apple and a speedboat,0
got it,1
fat crow rooster seal duck,1
duck sea serpent flamingo dragon,0
got it,1
I have a whale that has a mouth a tornado a rocket ship and a dog on one foot,0
got it,1
got it,1
loch ness monster the kangaroo the sideways rocket ship amd the horse on two feet,0
got it,1
got it,1
christmas tree apple sailboat speedboat,0
got it,1
got triangle body uh waiter right side up upside down waiter and then the person laying on their back pointing up,0
got it,1
I have a flamingo a flying bird a seal and a peacock,0
okay got it,1
get tetris sailboat eiffel tower teepee,0
got it,1
rooster crow the peacock crab,0
got it,1
monster big crow swan flying bird,0
got it,1
birthday cake boat with cargo um sailboat with three sails sailboat with one sail,0
got it,1
got a kinky tail a fish a giraffe and a cat,1
drop dog turtle horse,0
got it,1
three sail teepee a desk and a house,0
got it,1
big triangle body the guy pointing up the guy kicking a football and the waiter,0
got it,1
raptor duck a peacock and the flying bird,0
got it,1
camel mountain tree a seal,0
got it,1
a fish open mouth fish first one the rocket ship going sideways a fish swimming up and then the ram,0
got it,1
have a hammer a seal the avalanche of shapes and then the weird triangle,1
chevron triangle damond the pot and then the shark,0
got it,1
eraser home plate back of a cats head rupee,0
your home plate looks like a triangle,0
yeah triangle with like a rectangle on the end,0
got it,1
the flying bird rooster crow duck,0
got it,1
big flying bird um the sparrow its a large bird with a triangle foot flamingo humming bird,0
got it,1
a person pointing up person kicking up upside down waiter and then the woman,0
got it,1
palm tree letter c upside down sailboat cave,0
got it,1
oh got long head creature with three legs a llama a fit a bunny and then the fish,0
got it,1
got the um the arrowhead guy thats kind of pointing up the arrowhead guy thats had guy thats kind of pointing up arrowhead guy thats kind of pointing down the model walking downward and then the weird shape that has a parallelogram on the left side of the shape,0
ok the second ones sitting and looking down right hes upside down,0
yeah kind of,1
uh is it my turn yeah boat pot bridge cat,0
got it,1
houseboat house um birthday cake and then a small loop,0
got it,1
uh rooster flamingo seal flying bird,0
got it,1
um i have like the shark or the airplane the rocket ship the weird animal with the pointy two legs and a parallelogram tail and then like the dog with three legs,0
k got it,1
I got arrows three sails two sail one sail,0
ok I think I got it,1
i have the big guy running to the right the train or the square body guy the triangle bodied guy running to the right and the pregnant lady,0
got it ,1
got it,1
have a seal big sparrow a crab loch ness monster,1
got it,1
I have the duck with two feet the fat crow the crab the flamingo,1
uh flying bird sparrow flamingo seal,1
I have the letter c half christmas tree triangle and the sailboat,0
got it,0
I have a hoof print an upside down sailboat a house and a sideways sailboat,0
got it,1
I have the dog with a square head facing to the left the dog running down a crab and then a squirrel on its hind legs,0
got it,1
I have a houseboat a sailboat an indian and triangles,0
got it,1
Ive got a cettle an iron a mountain and a Native American,1
I have I dont know what this thing is I guess it kind of looks like okay well save that for the last one okay I have a dog with its hind leg up like hes peeing a sideways cat a square with another square comming out of it and then the last shape,0
alright I think I got it,1
Ive got a duck with legs a crab a bird with a tail and a flamingo,0
got it,1
I have a duck sitting a flamingo a crab and a dragon hummingbird,0
got it,1
Ive got the unicorn the ant eater a fish swimming down a fish swimming up with its mouth open,0
got it,1
have a duck sitting upside down I have a flying bird I have a hummingbird and have an upside down swan,0
got it,1
I have a bunny a dog a whale and a unicorn,0
got it,1
I have a candle a bow an arrow and a sailboat,0
a sideways sailboat,0
got it,1
got a mountain the triangle square Abraham Lincoln and the em,1
I have a bunch of falling shapes I have a triangle square a rocket ship and I have a boat,0
got it,1
I have a triangle a speed boat a palm tree and a sailboat,0
got it,1
I have a house okay I have a house a seal looking thing with a square on the right a triangle with an em cut out and an narrow,0
got it,1
Ive got a bird with a tail of flying bird a rooster and a duck with two feet,0
got it,1
I have a duck sitting without legs I have a big flying bird with no wings and one triangle foot and then I have a hummingbird a big hummingbird and then I have a crab,0
got it,1
I got a server one with a handkerchief the handkerchief womans sideways and then the boob lady,0
got it,1
I have an apple a parallelogram a boat and a triangle,0
got it,1
I have a turtle a cat a bunny and shapes,0
Im sorry can you repeat that,0
yeah Ive got a turtle a cat a bunny and then a bunch of shapes,0
okay I got it,1
I have a dog running down dog with it his mouth opened and then I have a dog with his head facing the left and his ears perked up and then a rocket ship,0
got it,1
Ive got half a stop sign a boat with a lot of things on it a slant and then the Batman mask,1
I have a dog facing the right I have a cat facing up I have it looks like a llama without the leg humps of it like the bumps of it I guess and then a cat sitting down or a fox,0
got it,1
all right i have half a christmas tree but with a bunch of things on it the eraser shape and then a vase,1
I have a guy with a book in his hand hes lying on his stomach I have guy walking downward I have guy with his leg in the air and I have the arrow headed guy,0
got it,1
Ive got a crow loch ness monster the bird with its neck all crunched up and then a duck with two feet,1
I have a boat with three sails tetris a boat with one sail and a sideways house with a chimney,0
got it,1
Ive got the loch ness monster a bird with a tail flamingo and then a bird flying,0
got it,1
I have weird shapes kind of like a Pac Man with the more extra shapes guy reading a book facing down girl salsa dancing and guy running up,0
got it,1
I wrote the upside down but with the box the sideways boat with three sales Russian guy and sideways boat with two sails,0
got it,1
I have upside down loch ness monster I have crows facing upward and and his feet are facing the right and then another crow hes bigger his feet are facing the left and then a swan,0
got it,1
I have a flying bird a flamingo that sideways loch ness monster then the upside down flamingo,1
I have a square with another square coming out I have a fish swimming down a fish swimming up with its mouth open and a sitting cat,0
got it,1
okay Ive got the house with it with the chimney writes upside down bowl sideways bowl and then a Russian guy,0
got it,1
I have a girl in a dress I guess um her feet are facing the right and then my second one is the server with his butt out and then my third one is the big guy taking a huge step and then my last guy hes walking up,0
got it,1
all right ive got a fish with its mouth open loch ness monster fish swimming down and then a unicorn,0
got it,1
I have guy running to the bottom left corner I have guy laying down in a coffin and I have a girl with a handkerchief I guess and then I have a guy walking his dog,0
got it,1
okay Ive got a unicorn with its tail light straight up tossed its on the right side and I have a giraffe and then a parallelogram with three triangles,1
I have big triangle guy upside down triangle guy girl in a dress and then guy in um fetal position,0
got it,1
got girl with a handkerchief guy with the giant triangle arm girl in a dress and then a server,0
got it,1
I have triangle square um looks like a little shack with a roof on top and acts and then a desk,0
got it,1
I have a unicorn the squirrel the bunny and the alpaca,1
I have unicorn weird thing thats a hunch on its back and its tail sticking up a fish a dog,0
got it,0
I have a skinny crow a loch ness a fat crow and a flying bird,0
okay,1
ok can can okay,0
ok i have a tornado a horse with a bushy tail a dog running towards the chipmunk,0
got it,1
so bow and arrow a windmill and a duck,0
got it,1
got it,1
I have a airplane a robot dog the horse and a fox,1
I have a crab a flamingo a raptor and a loch ness,1
I have like a old milk jug a sailor hat a triangle person and the palm tree,0
got it,1
I have a cat riding on an alpaca then theres a rocket ship and a bear,0
fancy I got it,1
got it,1
I have a duck who grew two feet a loch ness monster a flamingo that broke its neck and a seal,0
got it,1
I have the chip bowl theyre all fighting to get into it theres three chips a sailboat a chevron and double sided arrow,1
I have the chip bowl the pipe the yacht and the scissors,0
got it,1
I have a crow a swan a flying bird and a legless duck,0
got it,0
you can if you believe,1
okay I believe okay I have a tortoise a kangaroo a sting ray and a crab,0
man Ellen you have a lot of crabs today I got it,1
I have a birdhouse head a person running a waiter and a handkerchief lady,0
apparently I do but I got it,1
okay I have a yacht that gets stopped by a crab then theres a three three sided shape and a freight boat,0
got it,1
I have a duck pointing up a flamingo a swan its a black swan and a flying bird going up,1
alright hang on,0
so batman savin the handkerchief lady while the dude runs away triangle bodies watching at the bottom,0
got it,1
I have a speed boat a birdhouse head a three sided shape and the chip bowl,1
okay Batman and then the bird house guy I think and then the ice skater and then the waiter,0
does the waiter work at Chilis,0
yup,0
yes got it,1
wait what a dog the rocket ship the fish and Batman swimming,0
uh no batman swimming hang on,0
I didnt hear you,0
okay so its the dog the rocket ship the loch ness shredders arm Batman swimming and then the fish,0
ok I got it,0
are you sure,1
ok I have a bridge a slanted shape a rocket ship and the letter no not a rocket ship bridge parallelogram speedboat and the letter c,0
got it,1
I got a rupee a ramp a capital b for Beck and a palm tree,1
okay I have a gymnast with his legs split apart I have batman I have a ninja and a model,0
is the ninja kicking,0
he is,0
got it,1
got two shapes a duck Abraham Lincoln and then a seal,0
I dont see Abraham Lincoln but I got it,1
I have a speedboat a milk jug a cats head and a dorito bowl,0
doritos sound so good I got it,1
I have a tool used to hit nails into things um double sided arrow house with a rocket ship attached to it and a house with just a silo its probably a barn,0
definitely a barn,1
I have a Russian guy a barn a duck and then right side up Russian guy,0
got it,1
i have a right side up got a yacht a yacht that looks like the titanic a bowl or a glass tobacco pipe and a apple,0
it has to be glass,0
has to be,1
I have a guy flailing their arms while theyre running vigorously to the left I have a chilis worker I have a lady with a handkerchief and I have a guy doing the stinky leg,0
that legs stinky got it,1
ok got a batman weird shapes with a square um somebody that has two triangles coming out of them and the triangle bodied person,0
ok,1
are you the texter that just says k to like a long paragraph,0
no I dont do that but my mom does I got a pipe a cat head a rubpee ruby whatever and a houseboat,0
got it,1
okay,1
i have a seal i have chevron i have a christmas tree and i have an avalanche i guess you call this abraham lincoln,0
got it okay,0
okay,0
okay so look at his the like the pieces at the top those are his beard and then that triangle thats like to the left top left is his nose and then that his eyebrow socket the bottom left in the bottom right is his chin,0
top right do you see it,0
no but but lets continue,0
hes upside down but yes lets continue,1
okay I have a square guy then I have a bike person and I have a model and a pregnant fish,0
got it,1
I have a hummingbird a crow a flamingo and a duck,0
okay,1
I have a triangle body a dorito a sideways dorito bowl a comb and a bridge,0
got it,1
I have a windmill a tetris a barn and a footprint,0
okay,1
i have a punter a ice skater a salsa dancing later a salsa dancing lady and a gymnast,0
I just completely blocked out the query that I was opposed to answer sorry can you repeat those please,0
yeah I got a punter an ice skater a salsa dancing lady and a gymnast,0
got it,0
I got hoofprint I got sailboat I got a house I got a sideways sailboat,0
got it,1
sorry I wasnt on speak um I have a dog going down a crab a horse on two feet and a dog going to the left,0
got it,1
lets see got a boat upside down boat windmill and a feather,0
got it,1
I have a tea kettle an iron a mountain windmill,0
got it,1
hand puppet kinky tail fox and then the stingray,1
I have a duck a crab a raptor and this flamingo,0
got it,1
lets see duck flamingo crab uh hummingbird,0
got it,1
I have a ram anteater um an arrow going downward and a fish,0
got it,1
a duck flying bird a dragon with the triangle wings and then the swan,1
a bunny a dog a whale a ram,0
got it,1
cake a boat an arrow and a sideways sailboat,0
got it,1
um mountain triangle square abraham lincoln um tp,0
got it,1
I got an avalanche triangle diamond uh candle and then the ship,0
got it,1
have a palm tree a triangle a speed boat and then a sailboat,0
got it,1
chevron um Russian teepee house,0
got it,1
a got a raptor a duck a flying bird and then a rooster,1
um a duck a crab a dragon a flying bird,0
got it,1
upside down sideways handkerchief woman then a sideways a person and then the handkerchief right side up,0
is the butler first,0
yeah upside down butler,0
okay got it,1
um apple triangle with cut out houseboat parallelogram,0
can you say that again,0
yeah apple triangle with cut outs houseboat parallelogram,0
got it,1
I got a cat a bunny a turtle and a dog,0
got it,1
a dog an arrow going up a dog going to the left and then it looks like a robot to me,0
I have two dogs the first one going down,0
and then the robot dog looks like it has an open mouth,0
yeah kinda,0
is that the last one right,0
yep,0
okay I got it,1
I got a stop sign a slope a b and a boat,0
got it,1
I have an alpaca a fox laying down a fox standing up and a weird dog,0
got it,1
lets see I got half a tree a slope a boat and a pot,0
got it,1
I have a guy with an arrowhead a square body guy a guy reading a book and a ninja kicking upwards,0
got it,1
get a turkey a crow a duck and a sea serpent,0
got it,1
tetris the hot soup the sailboat and then the house,0
got it,1
ok raptor flamingo monster flying bird,0
I got the raptor which has got the long tail and then I got the flamingo and then I got the new monster sea monster and then the big flying bird,0
okay got it the raptor didnt look like a raptor to me,1
okay I have a salsa dancing lady a guy holding a pizza a guy reading and that triangle body walking upwards,0
got it,1
okay shark sideways sailboat upside down boat and then a sideways  three sailboat,0
got it,1
I have a skinny crow a fat crpw a swan loch ness monster,0
got it,1
had so many so many things in my head uh flying bird an upside down flamingo sideways flamingo and then a sea serpent,0
got it,1
i have a fish a fox a stingray and then the fish going downward that doesnt really look like a fish,0
got it,1
I got a pot with a big side down I got the shark I got a pot sideways with the big side to the right and then I have the house,0
got it,1
I have the large guy running upward the model walking upward the square body guy and the butler on one leg,1
got a fish a sea serpent a ram and then a rocket ship,1
split legs guy dog guy lady with the handkerchief coffin man,0
got it,1
I got a giraffe a shark a ram and some weird looking dog,0
got it,1
