UTTERANCE,LABEL
I have an m with the two triangles missing and then the upside down boat and then the sideways sailboat and then the regular sailboat,0
got it,1
okay so I have the guy um running like he has a theres a square in the top right hand corner and then the same image for the second one but the squares in the top left hand corner and then the guy holding a triangle hes upside down and then the shark man,0
sorry could you repeat the first two,0
gotcha,1
okay so I have a guy falling um a square person walking a lady in a dress and then the bicycle guy,0
I got it,1
got it,1
I have the guy on the bike the guy doing the splits but its the bigger one and then the third one is a guy doing the splits the smaller one and then the guy falling,0
gotcha,1
right so I have the loch ness monster I dont know if you met him yet but kind of looks like boat with stuff on it okay and then the second ones a bunny and the third one is a stingray and the last one I doesnt really look like anything theres a square in the left and in a triangle in the bottom right,0
got it,1
oh hold on,0
okay so I have the upside down flamingo the upside down road runner the rooster and then the turkey,0
got it,1
okay I have the upside down flamingo then the sideways flamingo and then the crab and then the turkey,1
got it,1
okay I have the first one is a guy with his arms out upside down second one guy kicking third doing the splits and the fourth hes taking a tumble,1
got it,1
ok I have the dog the turtle the giraffe and then the nose shape one,0
okay I have the boat with all the stuff on it its got an arrow going up and then the bass and then the sideways cave with the square taken out of it and then the other boat,1
got it,1
all done,0
ok I have the normal seal sideways seal black swan and then the rooster,0
gotcha,1
I have upside down swan sideways swan roadrunner and then the raptor,0
I got the upside down swan sideways sawn uh roadrunner and then the raptor,0
okay so I have a sideways sailboat the triangle the normal sailboat and then the crab,0
ok so I have the normal sailboat the house upside down boat and then the vase,0
gotcha,1
ok so I have the raptor the bird that with its wings spread and then the second ones the flamingo third is the little turkey and then the big turkey,0
got it,1
yep,1
gotcha,1
got it,1
got it,1
I gotcha,1
got it,1
ok so I have the zoomed in guy holding a triangle then the upside down guy kneeling down and then the big triangle man hes not holding anything though hes like walking and then the last one is the triangle man doing the splits,0
got it,1
so I have the pipe the cave the rectangle with the triangles missing and then the christmas tree,0
yep,1
oh hold on,0
all right so i have the crab the raptor the falcon and then the upside down flamingo,1
got it,1
so I have the raptor the upside down flamingo then the seal and then the a rooster looking thing,0
got it,1
okay so I have the cliff then the sailboat and then the construction sign and then the seal,0
so I got the dog on its four legs facing right and then the dog on its one leg and then the third one its a weird shape the theres a square in the left corner and then the triangle on the bottom right hand and then the last one its the dog thats facing like down,0
got it,1
alright so I have the big triangle bird the upside down duck the raptor and then the whatever the last one is,0
got the upside down duck the sun x the squared bird and then a triangle bird,0
got it,1
I got the guy walking the guy on the bike and then the fetal position and then the dog with the triangle,0
yep,0
alright so I have the raptor the upside down monster the falcon and then the um rooster,0
got it,1
all right so i got the pipe the speedboat the bridge and then the crab,0
got it,1
so I have the lady in the dress the sideways guy holding a triangle upside down triangle person doing the splits and then the person kneeling,1
yep,1
got the picture frame the sailboat the vase and then the square shark thingie,1
got it,1
all right so i have the pipe the upside down boat and then the cliff with the rocks falling and then the sideways sailboat,0
alright so I have the cliff the um comb then the rectangle with the triangle taken out of it and then the pipe,0
yeah,0
got it,1
all right so i have the boat then the um thing going left to right and then the barn and then the apple,1
alright so I have the gazelle looking thing the bear the fox and then the monster,0
got it,1
hold on,0
okay so I have the rectangle with the triangle missing then the comb then the apple and then the left to right thingie,0
gotcha,1
alright so I have the dog going down then the monster then the bear and then the animal looking thing its on its one leg,0
yep,1
I got the palm tree then the thing going left to right and then the barn and then the vase,0
got it,1
I have the upside down crow the sideways crow oh is this just the same one,0
wait did we already do this one,0
okay so I have the upside down crow the sideways crow and then the rubber ducky and then the seal,0
got it,1
alright so I have the animal looking thing on its one leg the bunny then the monster and then the dog without the head,0
got it,1
I have the picture frame the upside down candle the upset or the sideways windmill and then the upside down looking bird,0
yep,1
oh hold on,0
okay so I have the rocket ship going down the dog going down the rocket ship going right and then the monster,0
got it,0
alright I got a vase a sideways vase a pipe and then the boat with a square out of it,0
got it,1
ok so the first one is the big turkey second one is the upside down duck with the two feet third one is the square with the shapes coming out of it and then the last one is the vulture,0
got,1
Ive got the b the boat looking thing it has a square taken out of it and then the the speedboat for the third one and then the last one its a boat and it has all the shapes on it,0
alright I got the guy with his legs spread second one it has a parallelogram on the left and then the third one its like a man holding a triangle and hes like holding a briefcase and then the last ones the lady in the dress,0
got it,1
the first one is the arrow pointing left second one is the boat with the square out of it and then the third ones the sailboat and the last one is the triangle with the top cut off,1
got it,1
got the llama for the first one second ones the rat third one is the snake looking thing and the last one theres a it looks like a like a squirrel kind of but it has like a square on the tail,0
got it,1
I got the the snake looking thing with the two humps and then the rat and the third one is the abstract looking thing with the square on the left and then the bird going down,1
got it,1
the first one is the llama second one is the rocket ship third one is the a stingray and the last one is the goat looking thing with the two parallelograms coming out of it,0
got it,1
first one is the turkey second one is the boat with the stuff on it third one is the big road runner and the last ones the square,0
yeah the first one is the turkey and the second one is the boat with all the stuff on it or if you turn your head it kind of looks like the loch ness monster,0
got it,1
first one is the vase second one is the iron third one is the sideways windmill and the last ones the seal,0
got it,1
first one is the pipe the second one is the sideways pipe third one is the upside down sailboat and the last ones the half christmas tree,0
the first one is the fox up on its hind legs second one is the llama and the third one is the bunny and the last ones the stingray,1
gotcha,1
my first one is the string of triangles second one is the house third one is the sailboat the last one is the square with the stuff coming out of it ,1
got it,1
ok my first one is the raptor second one is the weird looking bird with the triangle at the very top of it and then the sideways flamingo and then the big road runner,0
I got the upside windmill the seal the bird going up and then the birthday cake,0
got it,0
I got a boat upside down mountain Eiffel Tower and then the sideways sailboat,0
got it,1
sideways sailboat triangle sailboat and then crab looking thing,0
got it,1
a sword looking thing uh the two triangles are in the upper left and then the same sword bottom left the two triangles and then the diamond slanted figure and then the speed boat,0
got it,1
bridge with the shapes taken out of it a boat with the square taken out and then the same image for the third one but it its going up and then apple,0
got it,1
I got the triangle and the square the iron the christmas tree and then the windmill,0
got the turkey the upside down falcon the sideways falcon and then the flying bird,0
the bunny sitting down bunny standing the loch ness monster looking thing and then the abstract little animal it has a parallelogram for the tail,0
the first ones laying down then the second ones sitting or like you know on its hind legs,0
snake with the two humps the turkey a x looking thing and then the seal,0
got it,1
turkey bird with wings spread triangle bird and then the square,0
does your last one have a like triangle um in the bottom left corner,0
is the last one like the triangle as the head facing right or let,0
point alpha,0
i got it,1
all right i got the rocket ship going down rocket ship going right the fox and then the last one,0
a man holding a triangle a person kneeling upside down a big triangle man and then the little triangle man with the legs spread,0
got it,1
pipe a boat with square missing the rectangle looking thing with the triangle missing and then the comb,0
got it,1
square uh bird with wings spread falcon and then the flamingo,0
got it,1
bird with wings spread upside down flamingo the seal and then the llama,0
got the cliff with the shapes falling down the sailboat the construction sign lookin thing and then the seal,1
got it,1
got the dog with the four legs heads on the right the abstract looking animal with the parallelogram as the tail and then the third one has the square on the left and a triangle on the bottom right and then the last one the dog looking thing its goin down,0
yeah the bottom one has the square on the bottom as the head and then the third one there is a big square on the left and then on the bottom right theres a triangle and then the second one there is a the heads on the squares on the left and the parallelogram is on the right,0
the last one is the bigger one just read me yours and then Ill go from there,0
the last one is like the second one but its like alright Im gonna start over okay I got the the big dog with the four legs squares on the right as the head and then the second one its on its hind legs parallelogram as the tail on the right and then the the third one it has a square on the left and then a triangle on them like the bottom right hand corner and then the last one its going like downward,0
could you read that again I got a query,0
got it,1
I got the big triangle bird bird with no legs upside down and in the bird spreading its wings and then the abstract one,0
got it,1
got the square on the right stuff coming out of it the windmill the sailboat and then the boat with the square missing,0
so I have the giraffe the shark looking thing then the upside down arrow but it has a square on the top of it and the last ones the arrow with the triangle on top,0
I have the triangle then the rectangle with the triangle missing and then the sailboat and then the bridge,0
first ones the upside down windmill then the vase and then the boat and then the cliffs with the stuff falling,0
got it,1
got it,1
so my first ones the speed boat the second ones the vase third one is the bridge and the last ones the boat with all the stuff on it,0
gotcha,1
gotcha,1
so my first one is the lady dancing in a dress second one is a zoomed in guy running and then the third one the triangle guy dancing and then the last one its the sideways one holding a triangle,0
got it,1
so I have the upside down mountain the candle the construction sign and then the upside down animal looking thing,1
got it,1
so I got the speed boat the rectangle with the triangle missing then the c and then the factory looking boat,0
gotcha,1
got it,1
one second,0
okay I got the um big triangle bird and then the sideways falcon then the duck with no feet and then the um weird looking shape there is a two triangles on either side,0
the second one the dogs got a square snout right,0
gotcha,1
got it,1
so I have the dog with its going down the square snout and then the whale and then the gazelle looking thing its got a triangle its got the three triangle feet and then the tail as a triangle and then the last one has a square face but it has a parallelogram for its tail and its like up straight,0
gotcha,1
so my first one is the road runner second one is the big triangle bird third is upside down flamingo and the last ones the seal,1
got it,1
alright so I have the house the sailboat its sideways and then the other sailboat thats sideways but it only has one sail and then the last ones the normal looking sailboat,1
first one is the guy doing the splits second ones he hes lying down third he has his arms out and then the last ones the lady,1
alright I got the apple the triangle the barn and then the boat with the square taken out of it,0
got it,1
got the vase eiffel tower boat upside down and then the line,0
got it,1
okay I got the upside down duck the same duck as the first one but its going down and then the square duck and then the um stuck with the two feet,1
uh did you say your first one was a speedboat,0
alright I got it,1
okay I got the abstract um little thing with the rectangle taken out of it the upside down duck um the third one just like the second one but its sideways and then the last ones the upside down little duck,0
got it,1
okay got the key the sideways sailboat the sword and then the rectangle the triangle taken out of it,0
got it,1
okay I got the the big a triangle bird standing up and then the second one just like the first but its upward third ones the turkey and the last ones the seal,0
got it,1
got the arrow pointing down the dog the square without and then the giraffe looking stick figure,0
got it,1
got it,1
first one is the triangle then the vase then a speedboat and then the c,0
got it,1
I got the flamingo the upside down seal and then the seal-- the normal seal and then the turkey,0
got it,1
I have the upside down flamingo the upside down turkey the um duck with the two legs going down and then the bigger turkey,1
got it,1
got it,1
the turkey the duck with no feet the raptor looking bird and then the boat with all the stuff on it,0
got it,1
okay got the triangle with the two rectangles taken of it the christmas tree the apple and then the boat,0
I got a sideways sailboat the airforce symbol upside down sailboat and then the house,0
got it,1
I got the boat with the square in the middle its taken out of it then the upside down sailboat the upside down windmill and then the string of triangles,1
got it,1
i got the big square with another take taken with like going on the end of it the second one is a rectangle with shapes all around it third one is the fox and the last one is the abstract looking when theres a triangle on the bottom right hand corner,0
yeah,0
got it,1
I got the upside down duck raptor the square I mean the looking thing and then the flamingo,0
got it,1
I got the swan the raptor the upside down duck and then the turkey,0
got it,1
I got the arrow the sideways sailboat the birthday cake and then the normal sailboat,0
got it,1
got it,1
got the triangle speed speedboat the sword and then the sideways sailboat,0
i got the square with all the shapes coming out of it the construction sign looking thing the third one is the end with the two triangles missing and then the last one is in the house,0
you got the sideways duck the square looking thing with the shapes coming out the raptor and then the turkey,0
got it,1
got the apple the triangle with the rectangle taken out of it the boat and then the parallelogram,0
got it,1
I got the normal dog standing up and then the second one the same dog but it sideways and then the arrow pointing up and then the last one looks kind of looks like a dog with a square as the nose,0
got it,1
first one kinda looks like a sideways llama the second one has is the fox but it has like spots in it and then the third one is the fox on its four legs and then the last one and its a dog with the square,0
my first one is the arrow pointing to the left second one is the man walking but its sideways third one is the person like holding a triangle sideways and the last one the guys like kicking,1
got it,1
first one is the sailboat the second one is the sideways kind of looking sailboat and the third one is the line of rectangles and then the last one is the barn,0
got it,1
the first one is a woman dancing the second one looks like a zoomed in picture of somebody kneeling and then the third one is a person sideways holding a triangle and then the last one is the triangle body running,0
got it,1
first one I have the the vulture but its the head of it is left and then that the second one the same but its bigger and the heads on the right third one is the swan and then the last one is upside down boat,0
first one is the shark second one is the fox third one is the square the last one is the bird kind of going down,0
the first was the shark and then the second was the fox,0
got it,1
got it,1
the first one um is that giant just like blob looking thing and then the there is a square on the bottom right of it and then the second one is like a rectangle and then all these shapes coming off of it give me one second,0
and then the third one is the fox and then the last one it has like a square on the left and then a triangle on the bottom right corner,0
its like the weirdest one shape shapes going everywhere,0
got it,1
the first one I kind of looks like a dog without a head it has like a long neck and like a square body with the two feet and then the second one Im going to go back to that hold on and then the third one is the arrow pointing down and the fourth one is the shark and the second one it has like a triangle in the bottom left hand corner,0
right I got,1
first one bunny second one dog third one upside down whale last one i dont know what that could be it its got like two triangles as feet,0
all right i got it,1
first one upside down mountain second one triangle and square sideways and then the third one it has a square on the right and then shapes coming out of it on the left and then the last one its a triangle with two triangles kind of missing out of the bottom,0
the first one is the um like bird looking one with the two triangles as like the wings and then the second one is a sailboat third one is the cliff with the rocks falling in and the last one is the triangle in the square again,0
got it,1
first one is the road runner with the tail upside down second one a turkey third ones the llama with the square in the middle of it the last ones upside down duck,0
got it,1
got it,1
first ones the turtle second ones the fox third ones the bunny and then the last one has no shape,0
turtle uh fox bunny and then the last one doesnt have any shape,0
got it,0
gotcha,1
got it,1
okay the first ones a sailboat with just the one sail the pipe the three sail sailboat and then the bird,0
yep,1
got the upside down road runner to swan turkey and then the falcon,0
got it,1
got the arrow the half christmas tree then the upside down umbrella and then the uh last thing,0
got the upside down person kneeling sideways person kneeling arrowhead and then the kid running,0
yep,1
got the raptor the upside down falcon the sideways square bird and then the the weird looking one,0
pipe candle houseboat sailboat,0
yep,1
got the girl with no arms the girl holding out a triangle a splits man and then the guy kneeling,0
got it,1
got a sailboat the top of the barn on the boat with the triangle on it and then the last ones the one with the wreck or the triangles cut off on each end,0
yep,1
got the big turkey the snake the sideways falcon and then the upside down falcon,0
yep,1
got the chase symbol the upside down windmill the arrow and then the upside down bird looking thing,0
got the upside down flamingo the upside down road runner the monster then the crab,0
yep,1
fox llama rocket ship bear,0
got the duck with two feet the loch ness monster the seal and upside down uh bird,0
yep,1
got the sailboat pipe caves scissors,1
yep,1
got the turtle the kangaroo the home plate and then the crap,0
got it,1
got it,1
got the rubber ducky swan upside down flamingo and then the turkey,0
got it,1
upside down sailboat speedboat arrow triangle,0
yep,1
got it,1
got the bridge the sideways diamond the boat and then the sea,0
guy doing the splits dragon guy kicking lady in a dress,1
got it,1
speedboat vase cat sailboat,0
yep,0
I got the giraffe looking thing the square the llama and then the dog with the square snout,0
got it,1
yep,1
I got the dog with the square snout again its going down the other animal with it on its one leg and then the third one is an animal it has two triangles as legs and then the last ones the rocket ship,0
gotcha,1
yeah thats the first one,0
I got the uh upside down sailboat the sideways sailboat the house with the steps going up and then the nine,0
yep,1
ok so I got the seal the falcon the raptor but its going up and then the last ones the same raptor but its going left,0
uh your first one did you say it has like does it have like a triangle as the head and then the last one has like a square as the head,0
alright got it,1
yep,1
got the dog the stingray then the squirrel and then the whale the squirrel has the triangle head,0
yep,1
got the bunny the blob and then the snake and then the weird animal with its got parallelogram as its tail,1
yep,1
yep,1
a person with both its arm out person throwing a blanket and then the person like running,1
I got the sailboat the pipe the apple and then the other boat,0
yep,1
gotcha,1
so I got the the square blob the camel a rocket ship going down and then the tree looking thing going down,0
um alright so Im going to repeat mine real quick I sorry I was getting stuff so I got the x and then the big turkey and then the snake and then the little turkey,0
yep,1
I got the loch ness monster upside down flamingo the upside down snake and then the duck,0
yep,1
gotcha,1
first ones a  bunny second one is the gazelle looking thing as a triangle is a tail not right corner third one mama going down and the last ones the kangaroo looking one,0
got it,1
first in is the parallelogram with the two triangles coming out of it I needed on each side second one is the eagle flying down third one is the fox and then the last one is the arrow going down or rocket ship,0
got it,1
ok the first one is the fetal position guy a second one upside down man holding a briefcase third one is the upside down man zoomed in wanting a triangle the last one is the kid like running,0
the second one hes like upside down hes got a little triangle head,0
got it,1
first one is the boat with the square taken out the second one is the upset a mountain the third one looks like the Eiffel Tower a little and then the last one is the two triangles coming out on the right,0
got it,1
first learn is the line with the two triangles coming out on the left the second ones a triangle third one is the sailboat looking thing then the saw and its got like a rectangle standing up and then the like triangles coming out its weird looking,0
got it,1
first one is the sword looking thing with the triangles in the top left corner and then the second one is the same one but the triangles are in the bottom left third one is a parallelogram and the fourth one is the boat like going up,0
got it,1
the first one is the bridge with the little shapes taken out of it second one is the boat looking thing with the square taken out of it and then the third one is like the second one but its facing up and then the last one is the apple,0
got it,1
the first one is the triangle and square the second one is the iron third one is a christmas tree and the last one is the upside down windmill,0
first sign is the house I have a chimney on it third one I mean second one is the triangle and square third one is a sailboat in one is the bird with the parallelogram hanging from the,0
got it,1
first one the triangles coming out of the little line on the right second one is the pipe third one is the c and the last ones the triangle with the two rectangle taken out of it,0
got it,1
first one is the I guess crab looking one and then the the second one is the dog with the two parallelogram is coming out the third one is the bunny last ones the rat,0
got it,1
the first one is the stingray look looking one second one is the eagle with the two triangles as lean third one is the dog with the two parallel grans in the last there theres a triangle in the bottom left hand corner,0
yeah,0
got it,0
got it,1
first one is the man doomed in holding a triangle upside down the second one is the girl kneeling upside down shes like reading something third one is the big triangle man hes like zoomed in and then the last ones the guy with the legs spread,0
got it,0
so I got a candle a vase a triangle with the two shapes missing and that house,0
how about now,0
how about now okay so I got the mountain upside down the tetris looking thing the house and then the sailboat,0
got it,1
so I got the upside down loch ness monster the regular one the raptor and then the falcon,0
the raptors the one with its wings spread,0
got it,1
alright so I got the dog with the square snout in a parallelogram as the tail and then the second one is the square on the left and uh hold on,0
and then the second one is still the square on the left and then theres a triangle on the bottom right and then the third one its got its like an animal looking thing with two pointy triangles as the legs and the last one has like two parallelogram coming out of it on the right,0
gotcha,1
so the first ones a sailboat and the second ones the other sailboat with just the one diamond looking thing and then the pipe and the picture frame,0
got it,1
so I got the lady dancing the lady with the triangle I up standing upright and then the man the skinny one holding out a triangle and then the last is the fetal position,0
gotcha,1
all right so the first one a gazelle lookin animal second ones the stingray and the third one is a giraffe and then the last one the loch ness monster,0
got it,1
ok so the first one is the black swan and then the second one is the big triangle bird third ones the falcon in the last one is the raptor with its wings spread,0
got it,1
the first one is the speedboat going up second ones the speed boat and then the third one is the sailboat in the last one is the boat looking thing with the triangle on it,0
got it,1
alright so the first one is the guy kicking and then the second one is the man running down the third one the guy like going up a hill and then the last one its upside down man holding a triangle,0
gotcha,1
so I got the apple then the vase and then the boat with the triangle on top and then the last one has like a square missing,0
got it,1
I got the seal the birthday cake and the sailboat and then the cliff with the rocks falling,0
so I got the seal and then the sailboat and then the house and and the construction sign arrow looking thing,0
got it,1
I got the triangle the vase,0
so I got the triangle the vase the um two sword looking thing and then the sailboat,0
all right so i got the shark then the rectangle with the shapes coming out of it and then the giraffe and then the bunny,0
got it,1
so I got the sideways stingray then the regular stingray then the llama and then the arrow pointing up,0
I got the triangle with the top missing and then the diamond the sideways and then the boat with all the stuff on it and then the sailboat with the two triangles,0
got it,0
okay I got a fetal position a kid running up a person running down and then a dog holding a triangle,0
got it,1
speedboat crab looking thing a square with the triangle attached to it and then an arrow,0
yeah thats what I meant,0
arrow pointing down person kicking arrow pointing to the left person kicking up the second one would like the person leg is like out straight and then the fourth one is like up,0
on second,0
okay house with the rectangle missing house sideways and then house standing up and then boat,0
got it,1
abstract house a person kneeling upside down a sideways person holding the triangle and then fetal position,1
got it,1
apple b boat diamond,0
got it,1
house upside down bird looking thing or dog a triangle on the left and then the plant the square on the right and then the boat,0
what was your first two again,0
got it,1
dog with the diamond square is the head on the left squirrel fox and then the rat,0
the rat is it has a parallelogram as a tail and thats the fourth one,0
yep,0
the third ones a fox yeah,0
got it,1
pipe upside down boat a square with the stuff coming out of it and then that line lookin rectangle thing,0
the the hammer first the speedboat upside down second the third one the square with the stuff comin out of it and the last ones that line,0
got it,1
fetal position uh zoomed in woman in a dress guy doing the splits upside down and then the arrow pointing down,0
vase uh the arrow with the two triangles boat and then the last oens a speedboat going down,1
got it,1
uh the square with the stuff coming out from the bottom of the house the triangle going to the right and then the the nine with the rectangle taken out of it,0
so I got the square first with the stuff coming out of it on the bottom and then the house and then the rectangle shape looking thing and then the apost or the the nine looking thing with the rectangle there is a piece of rectangle taken out at the top,0
got it,1
arrow kangaroo dog bunny,0
arrow kangaroo the dog and the bunny,0
yeah,1
got it,1
okay got the duck falcon turkey and then the roadrunner,0
what was the second one again its like the the big rectangle with the four triangles on it,0
got it,1
okay I got the guy kicking the dog the guy on the bike and then the person holding out a tray,0
got it,1
candle eiffel tower the vase and then the square with the stuff comin out of it,0
got it,1
square with the shapes coming out of it a big turkey little turkey and then the big triangle bird,0
is the first bird like the second bird but is the second bird like bigger,0
alright hold on Im going to do mine real quick cause I didnt get what you were saying ok so I got the small smaller crow upside down heads in the left and then the bigger crow upside down heads in the right and then the llama with the square taken out and then the upside down flamingo,0
okay i got the  dog with the triangle but its going its like going down in in the same one for the second one but its like up and then the sideways man and the sideways triangle man,0
gotcha,1
alright i have the seal the turkey the duck and then the falcon,0
got it,1
i have the upside down mountain the sailboat the base and then upside down boat,1
got it,1
yep,1
okay i have the sideways sailboat the normal sailboat the cliff and then the picture frame,0
got it,1
okay so i have the guy like throwing a blanket and then the lady in a dress and then the third one is the lady in the dress but shes sideways and then the fourth one is the shark man,0
the second one did you say theyre on their knees,0
oh gotcha thank you,1
ok i have the barn the speedboat  the sail boat and then the the houseboat,0
gotcha,1
okay so have the bunny the dog thats going its going down and then the llama and then the weird shape,0
got it,1
i have the guy doing the splits and the lady in a dress and then then guy falling and then the same guy laying down,0
got it,1
my first one second the guy falling down and then the person like running forward and then the person on their knees,0
gotcha,1
okay so i have the apple the parallelogram then the rectangle what the triangles missing and then the boat looking thing theres a square missing,0
got it,1
the first ones guy riding a bike and then the lady in a dress and the kid running up and then the weird house looking one,1
got it,1
i have the black swan the roadrunner the seal and then the rooster,0
got it,1
okay so i have the speedboat the the norm or the boat with a triangle on top and then the triangle or top of the barn and then the pikachu,0
got it,1
i have the sailboat the iron the house and then the pipe,0
got it,1
alright so the first one is the look looking thing then the rectangle with the shapes coming out and then the third one the fish and the last one but it looks like a gazelle,0
got it,1
i have the scissors the crab the rectangle with the triangle missing and then the apple,0
got it,0
all right i got these sideways sailboat the pipe the arrow and then the pot,0
okay I got the scissors the upside down sailboat and then the normal sailboat and then the ramp,0
got it,1
I got the normal dog and then the same dog um for the second one but its sideways and then the square snout dog going down and then the weird looking animal for the last one,0
got it,1
okay so I got the upside down apple the normal apple the sideways diamond and then the speedboat,1
got it,1
got it,1
got it,1
did you say the first one was a picture frame sorry,0
got it thank you,1
okay I got it,1
I got the gazelle the sting ray a rocket ship and then the llama,0
got it,1
I got the loch ness monster the turkey the square bird and then the crab,1
okay so I have the vase the seal the iron and then the windmill,0
got it,1
okay so I have the half christmas tree upside down sailboat the normal pipe and then the sideways pipe,0
got it,1
got it,1
got it,0
okay first one I got the kind of air force symbol the second one the sailboat upside down third one is the chimney in the house and then the last one a parallelogram with the two triangles on it,0
got it,1
the first one is the boat with the square taken out of it the second one is the sailboat third one is upside down windmill the last one is the string of triangles,1
first one is the animal lookin thing looks like a rectangle and now has all the shapes coming out of it and then the second one has a square in the top left corner and then the bottom the bottom right corner there is a triangle and then the third one is the fox the last ones that big blob in like a square coming out of it,0
alright I got it,1
okay got it,1
my first one is the shark second one and there theres a triangle in the bottom left hand corner third one is the arrow pointing down and the last one kind of looks like a dog without a head and it has like a really long neck,1
got it,1
the first one the dog second ones the bunny third one it has like two triangles as the feet last ones the whale,1
got it,1
first one is the upside down mountain second one is the triangle and square third one is the mountain with the two triangles cut out and the last ones the square with the stuff coming out of it,0
got it,1
first one is the sword looking thing second one is a triangle third one is the boat and then the last one is the sailboat its like going down,0
first one is the roadrunner upside down second one is the duck upside down third one is the turkey and the last one is the llama looking one with the square taken out of the middle,0
got it,1
first one the zoomed in man upside down holding the triangle second one the lady shes like sideways though and then the third one is just like the second one but shes standing up and then the last one the guys like falling,0
uh first one is the apple second one is the trapezoid or diamond looking thing the third one is the boat and then the last one is the triangle with the rectangles taken out of,0
got it,1
first one is the dog going down and then the second one is the animal looking thing with the parallelogram as its tail and the third one is like the first one but bigger and its facing up or its like standing and then the last one is the arrow,0
got it,1
my first one is the dog its on the right the second one is the fox third one is the llama and the fourth one is the fox but it has the dots in it,0
what was the second one you said,0
all right i got it,1
first one is the sideways man holding a triangle second one is the man walking third one is the man like kicking and then the last one it has an arrow left corner,0
got it,1
my first one is like the little or that line like connecting rectangles and then the second one is the sailboat with the extra triangle the third one is the the just like a one single sailboat sideways and then the last ones just like that blob,0
got it,1
got it,0
I got the upside down windmill the sailboat the rectangle line and then the pipe,0
first one I got the triangle body its sideways and then the second ones other triangle body upside down and the third one its upside down person with like what their arms out and the last ones hes like doing a flip,0
the first ones the arrow going down with the triangle on top and then the second one is the dog but it has a square diamond kind of snout and then the third one is the animal looking thing but its got like pointy legs and then the last ones the other arrow with the square on the top,1
my first one is the avalanche second one is the tree third one is the air force symbol in the last ones the house,0
my first one is the Eiffel Tower the second one is the nine third one is the picture frame and the last ones the sailboat,1
my first one is the turkey going down the second one is upside down turkey third one in the llama and then the last ones the falcon,0
did you get that the turkey going down the upside down turkey and the llama and then the falcon,0
got it,1
my first one is the squirrel looking one its got the triangle as the head and the and the tail its got like a square second one is the one animal looking thing with the two triangle legs and then the third one is the dog and then the fourth one is the dog but its got like a square head and um like just one triangle on the left,0
first one is the fetal position man the second one is the kid running up third one is the sideways running person and the last one is the dog,0
got it,0
I got it sorry might the button was stuck,1
alright for the first one its the speedboat second one is the crab third one is the triangle with the I mean the rectangle the triangle out and the last one is the arrow,0
got it,1
